,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
30,16,490119,SEA,547874,False,83.0,6.0,2.0,2.0,3.0,4.0
31,16,490119,HOU,621121,True,88.0,6.0,1.0,7.0,2.0,5.0
32,17,490118,SF,456501,False,94.0,5.0,4.0,5.0,2.0,6.0
33,17,490118,AZ,571578,True,87.0,4.0,2.0,1.0,2.0,7.0
34,18,490117,SD,453385,False,99.0,8.0,0.0,5.0,2.0,5.0
35,18,490117,LAD,628317,True,75.0,5.0,3.0,4.0,2.0,6.0
36,19,490102,DET,434378,False,103.0,6.33,2.0,10.0,2.0,6.0
37,19,490102,CWS,500779,True,93.0,5.33,6.0,2.0,3.0,5.0
38,20,490115,LAA,533167,False,99.0,5.0,2.0,4.0,3.0,4.0
39,20,490115,OAK,640455,True,92.0,6.0,4.0,4.0,2.0,5.0
40,21,490114,COL,542881,False,96.0,5.67,5.0,8.0,1.0,8.0
41,21,490114,MIL,605200,True,98.0,4.33,6.0,1.0,4.0,9.0
42,22,490113,CLE,471911,False,78.0,5.67,2.0,7.0,1.0,4.0
43,22,490113,TEX,527048,True,92.0,6.0,3.0,4.0,4.0,6.0
44,23,490116,NYY,282332,False,85.0,5.0,0.0,2.0,2.0,3.0
45,23,490116,TB,543606,True,107.0,6.0,4.0,4.0,2.0,7.0
46,24,490129,PHI,595191,False,80.0,6.67,2.0,6.0,1.0,5.0
47,24,490129,CIN,605232,True,88.0,7.0,0.0,9.0,1.0,1.0
48,25,490134,TOR,457918,False,89.0,7.0,3.0,9.0,0.0,5.0
49,25,490134,BAL,605164,True,99.0,7.0,1.0,8.0,0.0,4.0
50,26,490132,SF,519043,False,99.0,5.33,3.0,3.0,2.0,8.0
51,26,490132,AZ,592836,True,94.0,6.0,4.0,7.0,1.0,7.0
52,27,490131,SD,502239,False,99.0,5.67,2.0,7.0,3.0,5.0
53,27,490131,LAD,448179,True,75.0,5.0,1.0,5.0,3.0,2.0
54,28,490130,PIT,592791,False,95.0,7.0,0.0,6.0,3.0,5.0
55,28,490130,BOS,519242,True,104.0,7.0,0.0,7.0,1.0,3.0
56,29,490128,NYY,501381,False,71.0,3.67,4.0,6.0,0.0,8.0
57,29,490128,TB,502171,True,90.0,5.67,1.0,4.0,1.0,4.0
58,30,490133,SEA,572020,False,100.0,6.0,0.0,5.0,1.0,2.0
59,30,490133,HOU,450203,True,90.0,6.0,2.0,4.0,2.0,5.0
60,31,490126,LAA,572070,False,76.0,4.67,0.0,4.0,1.0,3.0
61,31,490126,OAK,605194,True,84.0,4.33,5.0,4.0,2.0,8.0
62,32,490125,KC,453178,False,95.0,5.0,3.0,5.0,5.0,3.0
63,32,490125,MIN,502327,True,88.0,5.0,1.0,4.0,2.0,4.0
64,33,490123,COL,543022,False,94.0,6.0,4.0,5.0,1.0,7.0
65,33,490123,MIL,503449,True,90.0,5.0,0.0,5.0,1.0,3.0
66,34,490122,CLE,517593,False,102.0,5.67,4.0,9.0,4.0,5.0
67,34,490122,TEX,430935,True,91.0,6.0,3.0,4.0,1.0,5.0
68,35,490127,MIA,573185,False,67.0,3.33,5.0,0.0,2.0,6.0
69,35,490127,WSH,543699,True,97.0,6.0,2.0,6.0,2.0,3.0
70,36,490120,ATL,112526,False,80.0,6.0,1.0,6.0,1.0,2.0
71,36,490120,NYM,594798,True,95.0,6.0,0.0,6.0,1.0,2.0
72,37,490147,TOR,573186,False,89.0,6.33,1.0,5.0,2.0,6.0
73,37,490147,TB,605483,True,97.0,6.67,4.0,5.0,5.0,3.0
74,38,490146,SEA,664641,False,81.0,5.0,2.0,4.0,3.0,5.0
75,38,490146,HOU,605397,True,84.0,5.0,2.0,2.0,3.0,5.0
76,39,490145,SF,502188,False,90.0,5.33,6.0,9.0,2.0,8.0
77,39,490145,AZ,592662,True,99.0,5.67,3.0,6.0,3.0,3.0
78,40,490144,SD,450308,False,82.0,5.0,4.0,2.0,3.0,5.0
79,40,490144,LAD,435221,True,78.0,6.0,2.0,4.0,1.0,4.0
80,41,490142,PHI,453329,False,77.0,5.0,4.0,3.0,2.0,8.0
81,41,490142,CIN,606959,True,74.0,3.0,4.0,4.0,2.0,5.0
82,42,490141,MIA,543408,False,71.0,5.0,1.0,4.0,3.0,4.0
83,42,490141,WSH,461829,True,90.0,6.0,0.0,7.0,2.0,7.0
84,43,490139,KC,434628,False,95.0,5.0,3.0,2.0,4.0,6.0
85,43,490139,MIN,502043,True,81.0,5.0,3.0,5.0,2.0,5.0
86,44,490138,DET,571510,False,80.0,2.33,5.0,2.0,4.0,5.0
87,44,490138,CWS,448306,True,104.0,5.33,1.0,5.0,5.0,2.0
88,45,490137,COL,622608,False,93.0,5.0,0.0,6.0,3.0,2.0
89,45,490137,MIL,502624,True,88.0,6.0,1.0,4.0,2.0,3.0
90,46,490135,ATL,448802,False,86.0,6.0,4.0,0.0,2.0,6.0
91,46,490135,NYM,518774,True,77.0,6.67,2.0,4.0,0.0,3.0
92,47,490121,CHC,407793,False,98.0,6.0,3.0,7.0,2.0,6.0
93,47,490121,STL,458681,True,98.0,5.33,2.0,4.0,1.0,5.0
94,48,490140,LAA,572140,False,89.0,5.33,5.0,5.0,3.0,5.0
95,48,490140,OAK,592811,True,91.0,5.67,0.0,1.0,3.0,4.0
96,49,490157,NYY,622663,False,89.0,5.0,4.0,6.0,1.0,6.0
97,49,490157,BAL,434622,True,94.0,4.33,5.0,5.0,1.0,7.0
98,50,490161,TOR,434538,False,35.0,0.33,5.0,1.0,4.0,3.0
99,50,490161,TB,542882,True,85.0,4.0,4.0,4.0,1.0,7.0
100,51,490162,WSH,453286,False,98.0,6.67,2.0,7.0,2.0,4.0
101,51,490162,PHI,592826,True,94.0,4.0,4.0,10.0,3.0,5.0
102,52,490160,SEA,451596,False,90.0,5.0,3.0,4.0,2.0,8.0
103,52,490160,LAA,445926,True,89.0,5.67,1.0,6.0,1.0,4.0
104,53,490159,SF,430912,False,85.0,4.33,4.0,3.0,3.0,6.0
105,53,490159,SD,606131,True,83.0,5.33,5.0,3.0,1.0,7.0
106,54,490158,OAK,593417,False,58.0,2.0,8.0,1.0,2.0,4.0
107,54,490158,TEX,456167,True,75.0,3.33,4.0,4.0,2.0,4.0
108,55,490156,MIN,461833,False,92.0,6.0,1.0,3.0,0.0,5.0
109,55,490156,CWS,502706,True,93.0,6.0,2.0,5.0,1.0,4.0
110,56,490149,BOS,453214,False,93.0,6.67,4.0,4.0,3.0,7.0
111,56,490149,DET,605242,True,95.0,6.0,0.0,4.0,2.0,4.0
112,57,490154,LAD,547943,False,77.0,4.67,2.0,5.0,1.0,6.0
113,57,490154,COL,607536,True,95.0,6.0,1.0,6.0,2.0,4.0
114,58,490153,KC,450306,False,93.0,6.0,1.0,6.0,1.0,6.0
115,58,490153,HOU,571666,True,97.0,6.0,1.0,3.0,3.0,5.0
116,59,490152,CLE,458708,False,81.0,4.67,6.0,6.0,1.0,7.0
117,59,490152,AZ,571946,True,105.0,5.33,3.0,7.0,3.0,5.0
118,60,490151,CIN,607237,False,78.0,6.0,0.0,4.0,2.0,2.0
119,60,490151,STL,502190,True,92.0,8.0,1.0,6.0,1.0,6.0
120,61,490150,CHC,474463,False,90.0,5.67,1.0,4.0,1.0,5.0
121,61,490150,MIL,519076,True,93.0,6.0,1.0,8.0,2.0,4.0
122,62,490148,ATL,592314,False,91.0,3.67,2.0,1.0,3.0,6.0
123,62,490148,PIT,467100,True,93.0,6.0,0.0,4.0,0.0,6.0
124,63,490155,MIA,612672,False,86.0,6.0,1.0,5.0,1.0,7.0
125,63,490155,NYM,554430,True,80.0,4.0,5.0,4.0,1.0,6.0
126,64,490171,MIN,606167,False,51.0,1.67,2.0,0.0,2.0,2.0
127,64,490171,CWS,456068,True,89.0,6.0,2.0,6.0,2.0,7.0
128,65,490177,WSH,425386,False,47.0,0.67,10.0,0.0,4.0,6.0
129,65,490177,PHI,605400,True,89.0,6.0,3.0,7.0,2.0,7.0
130,66,490176,TOR,592717,False,101.0,7.0,1.0,6.0,3.0,4.0
131,66,490176,TB,502042,True,114.0,7.67,2.0,8.0,3.0,5.0
132,67,490175,SEA,433587,False,100.0,6.0,3.0,6.0,0.0,10.0
133,67,490175,LAA,445060,True,87.0,6.0,2.0,3.0,1.0,4.0
134,68,490174,SF,518516,False,114.0,8.0,2.0,5.0,2.0,6.0
135,68,490174,SD,468504,True,95.0,6.67,0.0,5.0,1.0,3.0
136,69,490172,NYY,547888,False,92.0,5.0,3.0,5.0,4.0,6.0
137,69,490172,BAL,592332,True,97.0,4.67,4.0,4.0,3.0,8.0
138,70,490170,MIA,543045,False,85.0,5.0,1.0,6.0,3.0,1.0
139,70,490170,NYM,607229,True,91.0,5.0,3.0,7.0,2.0,6.0
140,71,490173,OAK,608665,False,85.0,7.0,1.0,5.0,1.0,2.0
141,71,490173,TEX,506433,True,97.0,6.0,1.0,5.0,3.0,4.0
142,72,490168,KC,518633,False,87.0,7.0,2.0,3.0,2.0,8.0
143,72,490168,HOU,572971,True,93.0,7.0,1.0,4.0,1.0,2.0
144,73,490163,ATL,285079,False,109.0,5.67,3.0,4.0,4.0,9.0
145,73,490163,PIT,641771,True,85.0,5.0,2.0,5.0,6.0,5.0
146,74,490164,BOS,593958,False,80.0,5.0,4.0,5.0,3.0,5.0
147,74,490164,DET,519455,True,92.0,6.0,1.0,3.0,1.0,4.0
148,75,490165,CHC,543294,False,93.0,6.0,4.0,6.0,1.0,5.0
149,75,490165,MIL,543548,True,89.0,4.0,4.0,2.0,1.0,9.0
150,76,490169,LAD,477132,False,100.0,6.0,4.0,6.0,0.0,8.0
151,76,490169,COL,592351,True,96.0,5.33,1.0,1.0,3.0,4.0
152,77,490167,CLE,545333,False,102.0,5.67,4.0,7.0,0.0,7.0
153,77,490167,AZ,425844,True,106.0,6.67,1.0,6.0,0.0,5.0
154,78,490166,CIN,276520,False,75.0,4.0,6.0,3.0,3.0,6.0
155,78,490166,STL,608379,True,83.0,6.0,1.0,6.0,1.0,3.0
156,79,490191,TOR,462136,False,99.0,5.0,5.0,5.0,2.0,7.0
157,79,490191,TB,543606,True,101.0,6.0,2.0,4.0,1.0,2.0
158,80,490192,WSH,544931,False,105.0,7.0,3.0,8.0,3.0,5.0
159,80,490192,PHI,476451,True,70.0,5.0,0.0,2.0,1.0,1.0
160,81,490190,SEA,547874,False,89.0,6.0,1.0,2.0,3.0,2.0
161,81,490190,LAA,533167,True,74.0,4.33,6.0,1.0,2.0,5.0
162,82,490188,OAK,640455,False,86.0,5.33,5.0,10.0,2.0,3.0
163,82,490188,TEX,527048,True,92.0,5.33,0.0,6.0,3.0,6.0
164,83,490187,NYY,282332,False,98.0,6.0,2.0,3.0,4.0,6.0
165,83,490187,BAL,489119,True,100.0,5.0,0.0,5.0,7.0,1.0
166,84,490186,MIN,429722,False,87.0,6.0,0.0,4.0,2.0,2.0
167,84,490186,CWS,500779,True,100.0,6.33,2.0,7.0,1.0,5.0
168,85,490185,MIA,450172,False,92.0,6.0,4.0,7.0,1.0,7.0
169,85,490185,NYM,592789,True,103.0,7.0,1.0,9.0,0.0,5.0
170,86,490189,SF,456501,False,109.0,7.0,2.0,7.0,3.0,5.0
171,86,490189,SD,453385,True,91.0,6.0,4.0,3.0,3.0,5.0
172,87,490183,KC,501992,False,86.0,5.67,1.0,3.0,2.0,6.0
173,87,490183,HOU,621121,True,99.0,7.0,3.0,10.0,0.0,6.0
174,88,490182,CLE,446372,False,90.0,6.0,2.0,4.0,1.0,6.0
175,88,490182,AZ,571578,True,94.0,6.0,0.0,3.0,2.0,4.0
176,89,490181,CIN,444857,False,101.0,6.0,0.0,6.0,1.0,4.0
177,89,490181,STL,593372,True,89.0,5.0,5.0,3.0,1.0,6.0
178,90,490180,CHC,453562,False,98.0,7.0,3.0,10.0,2.0,3.0
179,90,490180,MIL,605200,True,92.0,5.0,5.0,6.0,2.0,7.0
180,91,490179,BOS,519144,False,102.0,6.0,3.0,8.0,1.0,11.0
181,91,490179,DET,596057,True,97.0,6.33,3.0,2.0,3.0,7.0
182,92,490178,ATL,527054,False,87.0,7.0,0.0,4.0,1.0,6.0
183,92,490178,PIT,543037,True,98.0,6.0,3.0,4.0,2.0,8.0
184,93,490184,LAD,628317,False,83.0,5.0,4.0,5.0,1.0,5.0
185,93,490184,COL,542881,True,95.0,5.0,5.0,3.0,4.0,5.0
186,94,490202,TB,502171,False,102.0,7.33,4.0,7.0,1.0,6.0
187,94,490202,NYY,501381,True,93.0,7.67,1.0,11.0,0.0,2.0
188,95,490201,STL,425794,False,96.0,4.0,5.0,3.0,2.0,11.0
189,95,490201,WSH,543699,True,104.0,5.0,3.0,3.0,0.0,7.0
190,96,490200,SD,543054,False,70.0,4.0,0.0,2.0,1.0,5.0
191,96,490200,COL,543022,True,101.0,5.33,4.0,7.0,3.0,7.0
192,97,490199,OAK,605194,False,98.0,7.0,0.0,6.0,3.0,2.0
193,97,490199,KC,453178,True,99.0,6.0,2.0,4.0,2.0,6.0
194,98,490198,NYM,594798,False,96.0,6.0,2.0,3.0,2.0,6.0
195,98,490198,PHI,595191,True,94.0,7.0,1.0,7.0,4.0,3.0
196,99,490196,HOU,450203,False,89.0,5.0,3.0,6.0,2.0,7.0
197,99,490196,SEA,572020,True,104.0,7.0,0.0,8.0,2.0,4.0
198,100,490195,CIN,605232,False,69.0,2.0,1.0,4.0,5.0,4.0
199,100,490195,PIT,607192,True,64.0,1.67,5.0,1.0,5.0,4.0
200,101,490194,BOS,519242,False,108.0,7.67,2.0,10.0,1.0,5.0
201,101,490194,DET,434378,True,112.0,7.0,0.0,4.0,2.0,3.0
202,102,490193,AZ,592836,False,98.0,5.0,2.0,2.0,4.0,5.0
203,102,490193,SF,519043,True,93.0,8.0,1.0,5.0,0.0,3.0
204,103,490197,LAD,622072,False,70.0,3.67,1.0,4.0,5.0,3.0
205,103,490197,CHC,452657,True,100.0,6.0,1.0,7.0,1.0,4.0
206,104,490210,MIN,502327,False,84.0,6.33,2.0,1.0,1.0,3.0
207,104,490210,DET,571510,True,97.0,6.0,0.0,6.0,2.0,1.0
208,105,490213,STL,458681,False,101.0,5.0,4.0,4.0,4.0,5.0
209,105,490213,WSH,461829,True,103.0,7.0,1.0,6.0,0.0,6.0
210,106,490212,SD,450308,False,74.0,6.0,2.0,5.0,0.0,3.0
211,106,490212,COL,622608,True,94.0,7.0,2.0,5.0,1.0,5.0
212,107,490211,NYM,518774,False,92.0,5.67,2.0,6.0,1.0,5.0
213,107,490211,PHI,453329,True,67.0,2.33,6.0,2.0,1.0,8.0
214,108,490214,TEX,430935,False,100.0,7.0,1.0,5.0,4.0,4.0
215,108,490214,LAA,572140,True,79.0,5.0,5.0,5.0,2.0,8.0
216,109,490209,MIL,503449,False,112.0,6.0,3.0,7.0,4.0,5.0
217,109,490209,TOR,457918,True,102.0,4.67,4.0,8.0,0.0,9.0
218,110,490207,CIN,606959,False,88.0,4.0,1.0,3.0,4.0,2.0
219,110,490207,PIT,592791,True,82.0,6.0,2.0,4.0,1.0,4.0
220,111,490206,CWS,448306,False,92.0,5.33,1.0,6.0,2.0,2.0
221,111,490206,CLE,471911,True,95.0,7.0,1.0,7.0,0.0,4.0
222,112,490205,BAL,605164,False,106.0,6.33,3.0,3.0,2.0,7.0
223,112,490205,BOS,519141,True,91.0,6.0,1.0,6.0,1.0,4.0
224,113,490204,ATL,112526,False,75.0,4.0,6.0,2.0,2.0,7.0
225,113,490204,MIA,573185,True,79.0,5.0,2.0,5.0,2.0,3.0
226,114,490203,AZ,592662,False,111.0,6.67,0.0,8.0,5.0,4.0
227,114,490203,SF,502188,True,112.0,6.67,3.0,7.0,4.0,5.0
228,115,490208,HOU,605397,False,91.0,5.33,3.0,2.0,1.0,7.0
229,115,490208,SEA,664641,True,85.0,5.67,4.0,5.0,2.0,7.0
230,116,490229,TEX,456167,False,83.0,6.0,3.0,4.0,1.0,4.0
231,116,490229,LAA,445926,True,67.0,4.33,5.0,3.0,2.0,5.0
232,117,490227,STL,502190,False,104.0,7.0,0.0,7.0,0.0,4.0
233,117,490227,WSH,453286,True,104.0,6.0,1.0,10.0,2.0,4.0
234,118,490226,SD,545346,False,90.0,5.33,0.0,3.0,4.0,2.0
235,118,490226,COL,607536,True,72.0,4.67,6.0,2.0,3.0,8.0
236,119,490225,OAK,592811,False,90.0,6.0,0.0,3.0,1.0,4.0
237,119,490225,KC,434628,True,94.0,4.67,4.0,4.0,2.0,7.0
238,120,490224,NYM,554430,False,85.0,5.67,3.0,4.0,1.0,4.0
239,120,490224,PHI,592826,True,100.0,5.0,5.0,7.0,4.0,5.0
240,121,490223,MIN,502043,False,63.0,4.0,5.0,2.0,1.0,4.0
241,121,490223,DET,605242,True,110.0,6.0,3.0,7.0,1.0,4.0
242,122,490222,MIL,502624,False,89.0,7.0,0.0,7.0,2.0,3.0
243,122,490222,TOR,573186,True,100.0,9.0,2.0,4.0,1.0,7.0
244,123,490228,TB,605483,False,83.0,4.67,0.0,1.0,3.0,2.0
245,123,490228,NYY,656756,True,89.0,4.67,2.0,7.0,2.0,5.0
246,124,490220,HOU,571666,False,89.0,4.0,5.0,5.0,1.0,6.0
247,124,490220,SEA,451596,True,89.0,5.0,4.0,2.0,4.0,7.0
248,125,490219,CIN,607237,False,96.0,6.67,2.0,5.0,0.0,5.0
249,125,490219,PIT,467100,True,82.0,6.0,3.0,1.0,0.0,8.0
250,126,490218,CWS,502706,False,101.0,6.0,0.0,4.0,4.0,1.0
251,126,490218,CLE,517593,True,106.0,6.0,2.0,11.0,2.0,4.0
252,127,490217,BAL,434622,False,104.0,4.33,5.0,1.0,2.0,8.0
253,127,490217,BOS,453214,True,34.0,1.33,8.0,1.0,0.0,8.0
254,128,490216,ATL,448802,False,86.0,5.0,3.0,4.0,2.0,7.0
255,128,490216,MIA,543408,True,71.0,6.0,3.0,1.0,2.0,5.0
256,129,490215,AZ,571946,False,101.0,5.33,3.0,5.0,2.0,7.0
257,129,490215,SF,430912,True,92.0,5.0,1.0,6.0,3.0,5.0
258,130,490221,LAD,435221,False,91.0,6.0,0.0,4.0,3.0,4.0
259,130,490221,CHC,407793,True,106.0,6.0,1.0,10.0,3.0,4.0
260,131,490239,TEX,506433,False,103.0,7.0,0.0,10.0,2.0,5.0
261,131,490239,LAA,445060,True,97.0,5.0,5.0,7.0,0.0,8.0
262,132,490238,TB,542882,False,99.0,6.0,1.0,5.0,3.0,5.0
263,132,490238,NYY,622663,True,104.0,7.0,2.0,11.0,1.0,5.0
264,133,490237,OAK,534910,False,98.0,6.0,3.0,7.0,2.0,6.0
265,133,490237,KC,450306,True,98.0,7.67,0.0,8.0,1.0,4.0
266,134,490236,NYM,607229,False,97.0,4.67,4.0,5.0,3.0,4.0
267,134,490236,MIA,612672,True,56.0,3.0,6.0,3.0,0.0,7.0
268,135,490235,MIN,461833,False,97.0,5.67,4.0,5.0,3.0,5.0
269,135,490235,DET,519455,True,99.0,4.67,5.0,3.0,5.0,4.0
270,136,490234,MIL,519076,False,101.0,7.0,1.0,5.0,0.0,5.0
271,136,490234,CIN,276520,True,80.0,6.0,5.0,2.0,0.0,7.0
272,137,490232,COL,592351,False,34.0,3.0,0.0,1.0,2.0,1.0
273,137,490232,SF,518516,True,101.0,6.0,3.0,8.0,1.0,6.0
274,138,490231,CWS,456068,False,101.0,4.67,3.0,5.0,4.0,8.0
275,138,490231,CLE,458708,True,42.0,1.67,7.0,0.0,1.0,8.0
276,139,490230,BAL,592332,False,97.0,6.0,1.0,3.0,2.0,5.0
277,139,490230,TOR,434538,True,91.0,6.67,2.0,10.0,2.0,5.0
278,140,490143,PIT,641771,False,92.0,6.33,1.0,6.0,0.0,5.0
279,140,490143,BOS,593958,True,107.0,5.33,2.0,8.0,4.0,4.0
280,141,490233,LAD,547943,False,77.0,4.67,4.0,5.0,2.0,6.0
281,141,490233,CHC,474463,True,90.0,5.0,0.0,2.0,4.0,3.0
282,142,490249,PHI,605400,False,90.0,5.0,1.0,6.0,0.0,6.0
283,142,490249,WSH,544931,True,111.0,7.0,2.0,8.0,2.0,5.0
284,143,490254,TEX,527048,False,98.0,5.0,1.0,4.0,4.0,6.0
285,143,490254,SEA,433587,True,89.0,7.33,1.0,3.0,0.0,6.0
286,144,490253,TB,502042,False,102.0,5.67,1.0,5.0,2.0,6.0
287,144,490253,BOS,519144,True,106.0,4.33,8.0,5.0,2.0,8.0
288,145,490252,STL,608379,False,98.0,6.0,3.0,8.0,2.0,9.0
289,145,490252,NYY,547888,True,103.0,6.33,3.0,5.0,2.0,5.0
290,146,490251,SD,468504,False,86.0,5.0,3.0,3.0,4.0,8.0
291,146,490251,ATL,527054,True,105.0,6.0,2.0,5.0,4.0,5.0
292,147,490250,PIT,543037,False,114.0,6.0,2.0,5.0,1.0,6.0
293,147,490250,CHC,543294,True,91.0,5.0,3.0,3.0,2.0,6.0
294,148,490248,NYM,592789,False,87.0,6.0,1.0,4.0,0.0,6.0
295,148,490248,MIA,450172,True,91.0,4.67,2.0,5.0,4.0,5.0
296,149,490245,HOU,572971,False,100.0,7.0,1.0,7.0,2.0,4.0
297,149,490245,OAK,608665,True,74.0,5.0,1.0,0.0,2.0,5.0
298,150,490246,LAA,500724,False,75.0,5.0,5.0,3.0,2.0,4.0
299,150,490246,KC,518633,True,103.0,7.0,1.0,6.0,2.0,3.0
300,151,490247,MIL,543548,False,82.0,5.0,3.0,3.0,0.0,6.0
301,151,490247,CIN,444857,True,104.0,5.0,2.0,3.0,5.0,4.0
302,152,490244,DET,596057,False,101.0,6.0,0.0,5.0,4.0,2.0
303,152,490244,CLE,545333,True,111.0,5.0,6.0,6.0,2.0,8.0
304,153,490243,COL,542881,False,75.0,4.0,4.0,1.0,1.0,5.0
305,153,490243,SF,456501,True,94.0,7.0,2.0,6.0,1.0,6.0
306,154,490242,CWS,592229,False,90.0,5.33,1.0,1.0,3.0,5.0
307,154,490242,MIN,606167,True,82.0,5.0,1.0,4.0,3.0,4.0
308,155,490241,BAL,489119,False,101.0,6.0,3.0,8.0,0.0,5.0
309,155,490241,TOR,592717,True,93.0,5.33,5.0,3.0,1.0,7.0
310,156,490240,AZ,425844,False,107.0,5.0,5.0,4.0,3.0,10.0
311,156,490240,LAD,477132,True,100.0,8.33,1.0,8.0,1.0,4.0
312,157,490269,TEX,488768,False,85.0,5.33,3.0,2.0,3.0,5.0
313,157,490269,SEA,572020,True,114.0,8.0,0.0,9.0,1.0,2.0
314,158,490268,TB,543606,False,18.0,1.0,0.0,0.0,0.0,1.0
315,158,490268,BOS,519242,True,111.0,7.0,1.0,12.0,3.0,3.0
316,159,490267,STL,593372,False,118.0,5.33,2.0,11.0,8.0,4.0
317,159,490267,NYY,282332,True,97.0,7.33,1.0,6.0,1.0,3.0
318,160,490266,SD,453385,False,97.0,6.0,4.0,2.0,2.0,9.0
319,160,490266,ATL,285079,True,89.0,6.0,2.0,6.0,1.0,7.0
320,161,490265,PIT,607192,False,99.0,5.0,4.0,7.0,2.0,6.0
321,161,490265,CHC,453562,True,98.0,5.67,3.0,5.0,1.0,5.0
322,162,490264,PHI,476451,False,98.0,7.0,2.0,2.0,1.0,4.0
323,162,490264,WSH,543699,True,101.0,7.0,2.0,3.0,0.0,4.0
324,163,490263,NYM,594798,False,97.0,7.0,2.0,13.0,1.0,4.0
325,163,490263,MIA,543045,True,81.0,6.0,3.0,2.0,2.0,4.0
326,164,490261,LAA,533167,False,105.0,5.33,2.0,7.0,2.0,5.0
327,164,490261,KC,501992,True,85.0,6.0,1.0,3.0,2.0,4.0
328,165,490260,HOU,621121,False,97.0,4.33,5.0,6.0,1.0,8.0
329,165,490260,OAK,640455,True,98.0,5.0,1.0,6.0,5.0,0.0
330,166,490259,DET,434378,False,85.0,4.0,9.0,4.0,1.0,11.0
331,166,490259,CLE,446372,True,107.0,6.33,6.0,8.0,2.0,8.0
332,167,490258,COL,543022,False,105.0,9.0,0.0,4.0,1.0,2.0
333,167,490258,SF,519043,True,105.0,5.67,5.0,5.0,3.0,10.0
334,168,490257,CWS,500779,False,98.0,5.67,5.0,5.0,5.0,9.0
335,168,490257,MIN,429722,True,107.0,9.0,0.0,8.0,1.0,1.0
336,169,490256,BAL,594742,False,93.0,6.33,1.0,5.0,1.0,3.0
337,169,490256,TOR,462136,True,109.0,7.0,0.0,8.0,3.0,4.0
338,170,490255,AZ,571578,False,95.0,6.0,3.0,3.0,3.0,9.0
339,170,490255,LAD,628317,True,71.0,4.0,4.0,5.0,1.0,4.0
340,171,490262,MIL,605200,False,96.0,5.0,3.0,4.0,2.0,5.0
341,171,490262,CIN,605232,True,26.0,1.0,2.0,1.0,3.0,1.0
342,172,490279,PHI,595191,False,94.0,6.0,3.0,5.0,1.0,8.0
343,172,490279,WSH,461829,True,105.0,7.33,2.0,2.0,3.0,5.0
344,173,490284,TEX,430935,False,96.0,5.0,3.0,2.0,2.0,6.0
345,173,490284,SEA,547874,True,52.0,3.0,6.0,2.0,0.0,7.0
346,174,490283,TB,502171,False,93.0,5.0,4.0,0.0,1.0,11.0
347,174,490283,BOS,519141,True,103.0,4.33,5.0,10.0,2.0,5.0
348,175,490281,SD,502239,False,85.0,5.67,4.0,8.0,3.0,4.0
