,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
18,446886,L,2016-04-05,SEA,TEX,10,2,547874,527048,493114,606466,429664,443558,572122,429711,455104,493193,547982,592261,425783,425902,134181,519048,435622,596059,462101,455139
19,446884,L,2016-04-05,LAD,SD,3,0,431148,448306,400284,608369,457759,408236,624577,408307,592626,605131,431148,445055,605486,461314,571976,519083,500208,493351,425834,448306
20,446870,L,2016-04-05,HOU,NYY,5,3,572971,547888,514888,543807,621043,458675,460576,472528,605512,503556,488771,453056,543305,121347,407893,136860,435263,452104,516770,544369
21,446882,W,2016-04-05,COL,AZ,6,11,518452,571946,453568,596115,471865,571448,467827,460026,572019,518934,518452,516416,593647,502671,444482,456078,571875,630111,571946,605113
22,446881,L,2016-04-05,CWS,OAK,5,4,500779,605135,594809,276519,547989,453943,466320,541645,543434,488671,457706,424825,476704,502210,502143,501981,456714,572033,475174,543760
23,446880,L,2016-04-05,CHC,LAA,6,1,452657,571760,451594,518792,592178,519203,450314,624585,608365,519333,424325,488862,502226,545361,405395,543068,594777,592743,542208,543213
24,446867,L,2016-04-05,BOS,CLE,6,2,456034,446372,605141,456030,593428,120074,434670,543768,571788,596119,598265,434658,543401,596019,435063,467793,543228,407781,346874,518577
25,446883,L,2016-04-05,DET,MIA,8,7,434378,612672,435079,457708,408234,502110,592206,543510,578428,543238,434378,543829,542303,592885,519317,445988,571506,592663,588751,612672
26,446898,W,2016-04-06,SF,MIL,3,4,502188,543380,434636,605412,457763,452254,474832,622110,543063,502188,453923,570267,571697,460075,518960,474892,570717,431094,543380,542340
27,446902,L,2016-04-06,WSH,ATL,3,1,544931,502032,572191,543685,547180,475582,502517,150029,467092,457787,544931,542255,430947,518692,611177,455976,493343,150229,607054,502032
28,446901,W,2016-04-06,TOR,TB,3,5,457918,519043,607680,518626,430832,429665,453064,499624,431145,485567,446381,523253,446386,446334,456665,457775,519306,542921,595281,592200
29,446900,W,2016-04-06,STL,PIT,1,5,502190,504379,572761,572039,407812,461235,425877,543939,576397,571757,502190,444379,457705,501896,516782,465041,570256,543281,474568,504379
30,446899,L,2016-04-06,SEA,TEX,9,5,489119,407890,547982,572122,429664,443558,452252,452234,596143,502182,606466,425783,435622,425902,134181,596059,607387,448605,592407,593643
31,446895,W,2016-04-06,MIN,BAL,2,4,502043,451596,572821,408045,593934,461858,592696,666560,500871,435559,621439,592518,430945,448801,444432,446308,476883,429666,570731,572073
32,446897,W,2016-04-06,PHI,CIN,2,3,605400,605232,514917,520471,546318,596748,573131,519237,488721,595963,605400,446359,553993,458015,519023,457803,594988,474443,605232,571740
33,446893,W,2016-04-06,HOU,NYY,6,16,543521,501381,514888,543807,621043,458675,460576,472528,643603,605512,488771,453056,458731,121347,407893,435263,136860,452104,516770,544369
34,446892,L,2016-04-06,DET,MIA,7,3,434671,605228,435079,457708,408234,502110,592206,457454,578428,543238,434671,543829,542303,592885,519317,445988,571506,592663,588751,605228
35,446891,L,2016-04-06,COL,AZ,4,3,543022,571578,518934,596115,471865,571448,448602,430605,460026,488681,543022,516416,572008,502671,444482,571875,592273,543302,571578,605113
36,446890,W,2016-04-06,CWS,OAK,1,2,607074,543243,594809,276519,547989,453943,466320,541645,543434,488671,457706,542993,501981,476704,502143,456714,572033,592192,475174,543760
37,446888,W,2016-04-06,BOS,CLE,6,7,453329,471911,605141,456030,593428,120074,434670,543768,571788,596119,598265,596019,608070,543401,435063,467793,543228,407781,346874,571980
38,446894,L,2016-04-06,LAD,SD,7,0,628317,488768,400284,608369,457759,408236,624577,408307,592626,454560,628317,445055,605486,461314,571976,500208,519083,493351,518466,488768
39,446908,W,2016-04-07,MIN,BAL,2,4,461833,434622,572821,542454,408045,593934,461858,592696,500871,571974,621439,572073,460099,592518,448801,444432,429666,476883,570731,543376
40,446904,L,2016-04-07,CHC,AZ,14,6,407793,523989,451594,518792,450314,519203,592178,656941,471083,608365,407793,516416,605113,502671,444482,456078,571875,630111,572008,523989
41,446905,L,2016-04-07,CWS,OAK,6,1,502009,608665,594809,466320,547989,453943,541645,543776,543434,425900,573135,542993,476704,502210,502143,519390,458085,475174,543760,424825
42,446906,W,2016-04-07,HOU,NYY,5,8,571666,543135,514888,543807,621043,458675,460576,472528,643603,605512,456124,453056,458731,121347,407893,435263,136860,452104,516770,544369
43,446907,W,2016-04-07,LAD,SF,6,12,622072,408241,400284,608369,624577,408236,475100,592626,571771,605131,622072,452655,605412,457763,452254,474832,622110,543063,408241,434636
44,446909,W,2016-04-07,PHI,CIN,6,10,450203,596112,520471,546318,596748,429667,433217,501986,434563,488721,450203,594988,553993,458015,594807,457803,457574,474443,571466,596112
45,446917,L,2016-04-07,MIA,WSH,6,4,543045,543699,543829,542303,592885,519317,445988,571506,592663,588751,543045,572191,543685,547180,475582,150029,502517,467092,457787,543699
46,448298,W,2016-04-07,TEX,LAA,3,4,502706,502327,592261,425783,134181,425902,435622,519048,596059,462101,455139,488862,502226,545361,405395,543068,594777,592743,434567,543213
47,446923,L,2016-04-08,SD,COL,13,6,607067,543475,445055,605486,461314,571976,500208,519083,493351,425834,607067,453568,596115,471865,571448,467827,448602,460026,518934,543475
48,446924,L,2016-04-08,STL,ATL,7,4,448802,605538,572761,572039,407812,571431,545341,425877,543939,576397,448802,542255,430947,518692,611177,455976,493343,452095,493596,605538
49,446914,L,2016-04-08,CLE,CWS,7,1,517593,433579,434658,543401,596019,435063,467793,543228,407781,346874,608070,594809,276519,547989,453943,466320,541645,543434,488671,457706
50,446926,L,2016-04-08,TEX,LAA,7,3,456167,533167,592261,425783,425902,134181,519048,435622,596059,462101,455139,488862,537953,545361,405395,594777,592743,596847,542208,460060
51,446922,L,2016-04-08,PIT,CIN,6,5,434538,430580,444379,457705,501896,516782,465041,570256,543281,474568,434538,446359,553993,458015,408252,519023,457803,594807,430580,571740
52,446925,W,2016-04-08,TB,BAL,1,6,502042,501957,523253,489149,446334,572816,457775,543543,519306,595281,474233,572073,460099,592518,448801,444432,446308,476883,570731,475247
53,446921,W,2016-04-08,PHI,NYM,2,7,595191,594798,520471,514917,546318,429667,433217,501986,519237,502034,595191,434158,431151,493316,446263,435522,624424,452678,518595,594798
54,446912,L,2016-04-08,BOS,TOR,8,7,523260,573186,605141,456030,593428,120074,434670,543768,571788,452672,598265,607680,518626,430832,429665,453064,459431,431145,572365,446381
55,446919,W,2016-04-08,NYY,DET,0,4,622663,519455,453056,458731,516770,407893,554429,452104,544369,543305,519222,435079,457708,408234,400121,502110,592206,543510,578428,543238
56,446918,W,2016-04-08,MIN,KC,3,4,429722,570649,572821,542454,408045,593934,461858,666560,500871,435559,621439,444876,519058,456715,543333,434778,460086,521692,408299,571681
57,446916,W,2016-04-08,LAD,SF,2,3,548389,430912,400284,608369,457759,408236,624577,592626,475100,454560,548389,452655,605412,452254,474832,622110,543063,434636,623143,430912
58,446915,W,2016-04-08,HOU,MIL,4,6,444857,502624,514888,543807,621043,472528,460576,643603,488771,545350,444857,570267,571697,460075,518960,474892,431094,542340,502624,542979
59,446913,W,2016-04-08,CHC,AZ,2,3,434628,592662,451594,518792,450314,519203,592178,624585,608365,424325,434628,516416,593647,502671,444482,456078,571875,630111,592662,605113
60,446920,L,2016-04-08,OAK,SEA,3,2,474668,592836,542993,476704,502210,502143,519390,501981,458085,475174,543760,493114,606466,429664,443558,572122,455104,429711,493193,547982
61,446936,L,2016-04-09,PHI,NYM,1,0,592826,112526,520471,514917,546318,596748,429667,519237,501986,488721,592826,434158,452678,493316,446263,435522,624424,527038,518595,112526
62,446937,W,2016-04-09,PIT,CIN,1,5,543037,628452,444379,457705,501896,516782,465041,570256,543281,474568,543037,571740,553993,458015,408252,457803,594988,474443,571466,628452
63,446935,L,2016-04-09,OAK,SEA,6,1,448179,501992,424825,458085,502210,502143,519390,476704,501981,475174,543760,493114,606466,429664,443558,572122,455104,429711,493193,547982
64,446941,L,2016-04-09,TEX,LAA,4,1,430935,572070,592261,596059,425902,134181,519048,435622,462101,607387,455139,488862,502226,545361,405395,543068,594777,592743,542208,543213
65,446939,L,2016-04-09,STL,ATL,12,2,593372,527054,572761,571757,407812,461235,572039,425877,543939,649557,593372,430947,455976,518692,611177,150229,430637,453211,607054,527054
66,446934,L,2016-04-09,NYY,DET,8,4,282332,460059,453056,458731,121347,407893,435263,136860,516770,544369,591720,435079,457708,408234,400121,502110,543510,578428,449107,543238
67,446938,L,2016-04-09,SD,COL,16,3,519141,407822,445055,425834,461314,571976,500208,519083,493351,605486,519141,518934,596115,471865,571448,448602,430605,460026,488681,407822
68,446931,L,2016-04-09,LAD,SF,3,2,477132,518516,571771,624577,457759,408236,475100,572204,454560,518586,477132,452655,434636,457763,452254,622110,474832,605509,518516,501303
69,446930,L,2016-04-09,HOU,MIL,6,4,450729,503449,514888,543807,621043,458675,643603,460576,472528,488771,450729,570267,571697,460075,518960,474892,543590,431094,503449,542340
70,446929,W,2016-04-09,CLE,CWS,3,7,594736,519242,434658,543401,596019,435063,467793,543228,346874,608070,518577,457706,276519,547989,453943,466320,543434,541645,488671,543776
71,446928,L,2016-04-09,CHC,AZ,4,2,543294,425844,451594,518792,450314,519203,592178,471083,624585,608365,543294,516416,572008,502671,444482,456078,630111,592273,425844,605113
72,446927,L,2016-04-09,BOS,TOR,8,4,519144,285079,605141,456030,593428,543768,434670,467055,571788,628329,596119,607680,518626,430832,429665,453064,485567,572365,446381,489365
73,446933,W,2016-04-09,MIN,KC,0,7,543548,453178,572821,542454,408045,461858,542455,666560,500871,592696,435559,444876,519058,456715,543333,434778,460086,521692,408299,449181
74,446956,W,2016-04-10,TEX,LAA,1,3,527048,450308,592261,608577,425902,134181,519048,435622,462101,593643,592407,488862,502226,545361,405395,543068,594777,592743,434567,543213
75,446954,L,2016-04-10,STL,ATL,12,7,425794,554234,572761,571757,572039,461235,571431,425877,543939,594824,425794,430947,455976,518692,611177,493343,452095,607054,453211,554234
76,446953,W,2016-04-10,SD,COL,3,6,448306,518452,445055,605486,461314,571976,425834,542194,493351,489267,448306,453568,596115,471865,571448,467827,518934,572019,547172,518452
77,446952,W,2016-04-10,PIT,CIN,1,2,502046,543532,444379,457705,501896,516782,570256,543281,474568,455755,502046,446359,553993,458015,408252,519023,457803,594807,543532,571740
78,446951,L,2016-04-10,PHI,NYM,5,2,476451,518774,520471,514917,546318,596748,429667,434563,501986,488721,476451,434158,431151,493316,446263,435522,624424,452678,608700,518774
79,446950,L,2016-04-10,OAK,SEA,2,1,605135,433587,424825,458085,502210,519390,476704,501981,475174,572033,543760,493114,572122,429664,443558,452252,452234,606466,502182,547982
80,446955,W,2016-04-10,TB,BAL,3,5,543606,474699,523253,489149,446334,572816,456665,543543,519306,595281,592200,572073,592518,448801,444432,446308,476883,429666,570731,547957
81,446947,W,2016-04-10,MIA,WSH,2,4,543408,605452,543829,542303,592885,519317,445988,571506,592663,588751,543408,572191,543685,547180,502517,150029,467092,519208,457787,605452
82,446946,W,2016-04-10,LAD,SF,6,9,431148,456501,400284,608369,457759,408236,624577,592626,572204,605131,431148,452655,605412,457763,452254,474832,622110,543063,456501,434636
83,446945,W,2016-04-10,HOU,MIL,2,3,572971,519076,514888,543807,621043,458675,643603,605512,503556,488771,572971,570267,542340,460075,474892,431094,455117,592680,519076,542979
84,446943,L,2016-04-10,CHC,AZ,7,3,453562,571946,450314,518792,592178,519203,624585,600303,471083,608365,453562,593647,594838,502671,444482,592273,571875,572008,543302,571946
85,446942,W,2016-04-10,BOS,TOR,0,3,453214,462136,605141,456030,593428,120074,434670,543768,455759,596119,598265,607680,518626,430832,429665,453064,459431,431145,572365,446381
86,446948,W,2016-04-10,MIN,KC,3,4,445060,450172,572821,592696,408045,593934,666560,500871,456488,571974,621439,444876,519058,456715,543333,434778,460086,521692,518568,449181
87,446967,L,2016-04-11,TEX,SEA,7,3,407890,547874,596059,608577,134181,425902,435622,519048,462101,607387,592592,493114,572122,429664,443558,452252,452234,455104,606466,547982
88,446966,L,2016-04-11,SD,PHI,4,3,488768,605400,445055,605486,461314,571976,477165,519083,493351,506560,488768,520471,514917,546318,596748,429667,519237,501986,488721,605400
89,446965,L,2016-04-11,PIT,DET,7,4,477003,434378,444379,457705,459964,516782,465041,570256,543281,446481,474568,435079,457708,408234,400121,502110,592206,543510,607385,578428
90,446964,W,2016-04-11,MIL,STL,1,10,543380,608379,570267,571697,460075,518960,474892,431094,542340,543380,542979,572761,571757,407812,572039,545341,425877,543939,649557,608379
91,446963,L,2016-04-11,MIA,NYM,10,3,543054,571927,543829,542303,592885,519317,445988,453400,592663,588751,543054,434158,431151,493316,446263,435522,624424,452678,518595,570663
92,446961,W,2016-04-11,KC,HOU,2,8,432934,543521,444876,519058,456715,543333,434778,460086,521692,408299,571681,514888,543807,621043,458675,643603,460576,605512,472528,488771
93,446960,W,2016-04-11,CIN,CHC,3,5,605232,452657,446359,553993,458015,408252,519023,457803,594807,605232,571740,451594,518792,592178,519203,450314,624585,608365,424325,452657
94,446959,L,2016-04-11,CWS,MIN,4,1,500779,502043,594809,276519,547989,453943,466320,543434,541645,425900,457706,572821,408045,593934,461858,666560,592696,500871,435559,621439
95,446958,L,2016-04-11,BAL,BOS,9,7,451596,456034,572073,592518,448801,444432,446308,429666,570731,460099,543376,605141,456030,593428,120074,434670,543768,571788,596119,598265
96,446957,W,2016-04-11,ATL,WSH,4,6,502032,453286,605480,455976,518692,611177,150229,493343,430947,607054,502032,572191,543685,547180,475582,502517,150029,467092,457787,453286
97,446962,L,2016-04-11,LAA,OAK,4,1,607374,543243,488862,537953,545361,405395,594777,543068,592743,542208,460060,424825,458085,502210,502143,519390,476704,501981,475174,543760
98,446980,L,2016-04-12,TEX,SEA,8,0,502706,489119,592261,608577,425902,134181,435622,596059,462101,607387,592407,493114,596143,429664,443558,572122,455104,429711,493193,547982
99,446979,L,2016-04-12,SF,COL,7,2,502188,543022,452655,605412,452254,474832,622110,543063,434636,623143,502188,453568,596115,471865,571448,467827,448602,460026,543022,518934
100,446978,W,2016-04-12,SD,PHI,0,3,572362,450203,445055,605486,461314,477165,425834,519083,493351,506560,572362,514917,546318,596748,429667,434563,520471,488721,595963,450203
101,446977,W,2016-04-12,PIT,DET,2,8,504379,434671,459964,457705,501896,516782,465041,570256,543281,434604,474568,435079,457708,408234,400121,502110,592206,457454,543238,578428
102,446974,L,2016-04-12,MIA,NYM,2,1,605228,592789,543829,542303,592885,519317,571506,518618,588751,425772,605228,434158,431151,493316,446263,435522,624424,452678,518595,592789
103,446976,L,2016-04-12,NYY,TOR,3,2,547888,592717,453056,458731,121347,407893,435263,136860,452104,516770,544369,607680,518626,430832,429665,453064,499624,459431,431145,572365
104,446972,L,2016-04-12,KC,HOU,3,2,450665,571666,444876,519058,456715,543333,434778,460086,521692,408299,449181,514888,543807,621043,458675,643603,460576,594828,472528,456124
105,446971,W,2016-04-12,CLE,TB,1,5,446372,519043,434658,543401,596019,435063,467793,543228,407781,346874,608070,523253,489149,446334,572816,457775,543543,519306,595281,474233
106,446970,L,2016-04-12,BAL,BOS,9,5,605541,453329,572073,592518,448801,444432,446308,476883,429666,570731,475247,605141,456030,593428,120074,434670,543768,571788,596119,598265
107,446969,W,2016-04-12,ATL,WSH,1,2,468504,461829,605480,455976,518692,611177,425796,430947,452095,493596,468504,572191,543685,547180,475582,502517,150029,457787,446653,461829
108,446968,L,2016-04-12,AZ,LAD,4,2,571578,628317,516416,593647,502671,444482,456078,571875,630111,571578,605113,571771,624577,408236,457759,435062,572204,608369,454560,628317
109,446973,L,2016-04-12,LAA,OAK,5,4,502327,608665,488862,537953,545361,405395,594777,592743,596847,434567,543213,542993,572033,502210,502143,456714,501981,476704,592192,543760
110,446995,W,2016-04-13,TEX,SEA,2,4,456167,592836,592261,608577,425902,134181,519048,435622,596059,593643,592592,493114,452234,429664,443558,572122,452252,455104,547982,606466
111,446993,W,2016-04-13,SD,PHI,1,2,607067,595191,445055,605486,461314,571976,425834,542194,489267,506560,607067,514917,546318,596748,429667,519237,520471,501986,488721,595191
112,446992,W,2016-04-13,NYY,TOR,2,7,501381,457918,453056,543305,121347,407893,136860,516770,452104,591720,519222,607680,518626,430832,429665,453064,459431,431145,475253,572365
113,446990,W,2016-04-13,MIA,NYM,1,2,543045,548337,543829,400085,592885,519317,445988,571506,592663,500743,543045,434158,431151,493316,435522,527038,452678,501571,608700,548337
114,446989,L,2016-04-13,LAA,OAK,5,1,533167,474668,488862,502226,545361,405395,543068,594777,592743,542208,543213,542993,424825,502210,519390,502143,458085,456714,475174,543760
115,446988,L,2016-04-13,KC,HOU,4,2,570649,444857,444876,519058,456715,543333,434778,460086,521692,408299,449181,514888,543807,621043,458675,643603,605512,460576,472528,488771
116,446987,L,2016-04-13,DET,PIT,7,3,572888,285064,435079,457708,408234,502110,592206,457454,578428,543238,572888,444379,457705,501896,516782,465041,570256,543281,474568,285064
117,446994,W,2016-04-13,SF,COL,6,10,408241,543475,452655,605412,452254,474832,622110,543063,434636,623143,408241,453568,596115,471865,571448,467827,460026,572019,518934,543475
118,446985,W,2016-04-13,CIN,CHC,2,9,430580,407793,571740,553993,458015,408252,457803,594988,474443,571466,573185,451594,518792,450314,519203,592178,471083,624585,608365,407793
119,446984,L,2016-04-13,CWS,MIN,3,0,607074,461833,594809,276519,547989,453943,466320,543434,543742,488671,457706,572821,408045,593934,461858,592696,500871,596146,435559,621439
120,446983,W,2016-04-13,BAL,BOS,2,4,434622,523260,572073,592518,448801,444432,429666,476883,570731,543376,547957,605141,456030,593428,120074,434670,543768,571788,452672,598265
121,446982,W,2016-04-13,ATL,WSH,0,3,605538,543699,605480,455976,518692,611177,430637,150229,430947,607054,605538,572191,452220,547180,502517,150029,467092,519208,457787,543699
122,446981,W,2016-04-13,AZ,LAD,1,3,523989,622072,516416,572008,502671,456078,592273,571875,630111,523989,605113,400284,608369,457759,408236,624577,518735,435062,592626,622072
123,446975,L,2016-04-13,MIL,STL,6,4,502624,502190,570267,571697,460075,518960,474892,595023,570717,592680,502624,572761,571757,407812,572039,545341,425877,576397,649557,502190
124,446986,L,2016-04-13,CLE,TB,4,1,471911,592767,434658,543401,596019,435063,467793,543228,407781,346874,518577,523253,489149,446334,572816,457775,543543,446386,595281,592200
125,447006,W,2016-04-14,SF,COL,6,11,430912,407822,452655,434636,457763,452254,474832,622110,543063,430912,605509,518934,596115,471865,571448,467827,448602,572019,547172,407822
126,447005,W,2016-04-14,SD,PHI,0,3,519141,592826,445055,605486,571976,425834,519083,518466,506560,493351,519141,514917,546318,596748,429667,519237,433217,488721,595963,592826
127,447004,W,2016-04-14,NYY,TOR,2,4,543135,573186,453056,458731,121347,407893,435263,136860,452104,516770,544369,607680,518626,430832,429665,453064,459431,499624,431145,572365
128,447003,L,2016-04-14,KC,HOU,6,2,453178,450729,444876,519058,456715,543333,434778,460086,521692,408299,449181,514888,543807,621043,458675,643603,605512,460576,503556,488771
129,447002,L,2016-04-14,DET,PIT,7,4,519455,543037,435079,457708,408234,502110,592206,607385,435064,461865,519455,444379,457705,501896,516782,570256,543281,474568,455755,543037
130,447001,L,2016-04-14,CLE,TB,6,0,517593,502042,434658,543401,596019,435063,467793,608070,407781,571980,547379,523253,489149,446334,572816,457775,543543,519306,595281,474233
131,447000,W,2016-04-14,CIN,CHC,1,8,628452,434628,571740,553993,458015,408252,457803,594807,457574,571466,628452,451594,518792,450314,519203,592178,600303,471083,608365,434628
132,446998,W,2016-04-14,BAL,TEX,3,6,501957,430935,572073,592518,430945,448801,444432,446308,429666,570731,460099,592261,608577,425902,134181,519048,435622,596059,462101,592407
133,446997,W,2016-04-14,ATL,WSH,2,6,527054,544931,605480,455976,611177,430637,150229,493596,430947,607054,527054,502317,543685,547180,475582,502517,467092,544925,457787,544931
134,446996,W,2016-04-14,AZ,LAD,2,5,592662,548389,516416,593647,502671,444482,592273,571875,543302,592662,605113,571771,624577,408236,435062,608369,572204,454560,605131,548389
135,446991,W,2016-04-14,MIL,STL,0,7,503449,448802,570267,571697,460075,518960,431094,455117,592680,503449,542979,572761,571757,407812,461235,545341,425877,543939,649557,448802
136,446999,L,2016-04-14,CWS,MIN,3,1,502009,429722,594809,466320,547989,453943,543434,425900,541645,543776,573135,572821,592696,408045,461858,593934,500871,666560,571974,621439
137,447015,W,2016-04-15,LAA,MIN,4,5,572070,543548,488862,502226,545361,405395,543068,594777,592743,542208,543213,456488,408045,593934,461858,542455,666560,500871,592696,435559
138,447021,L,2016-04-15,WSH,PHI,9,1,605452,476451,572191,543685,547180,475582,502517,150029,467092,457787,605452,502034,520471,546318,596748,429667,434563,501986,488721,595963
139,447020,W,2016-04-15,TOR,BOS,3,5,285079,519144,607680,518626,430832,429665,453064,475253,459431,572365,489365,605141,456030,593428,120074,434670,543768,571788,543877,598265
140,447019,L,2016-04-15,SEA,NYY,7,1,501992,622663,493114,452234,429664,443558,572122,452252,455104,547982,606466,453056,458731,407893,435263,136860,554429,516770,544369,452104
141,447017,L,2016-04-15,NYM,CLE,6,5,112526,594736,434158,431151,624424,493316,446263,435522,452678,518595,457477,434658,543401,596019,435063,467793,543228,407781,346874,571980
142,447016,L,2016-04-15,MIL,PIT,8,4,519076,502046,570267,542340,460075,518960,474892,431094,571697,519076,542979,444379,457705,501896,516782,465041,570256,543281,474568,502046
143,447014,L,2016-04-15,KC,OAK,4,2,450172,448179,444876,408299,456715,543333,434778,460086,521692,518568,449181,424825,458085,502210,502143,519390,476704,501981,475174,543760
144,447018,W,2016-04-15,SF,LAD,3,7,518516,477132,434636,605412,457763,452254,474832,622110,605509,518516,453923,571771,624577,408236,457759,435062,572204,454560,518586,477132
145,447012,L,2016-04-15,COL,CHC,6,1,518452,543294,518934,596115,471865,571448,467827,430605,572019,547172,518452,451594,518792,450314,519203,592178,624585,471083,608365,543294
146,447011,W,2016-04-15,CIN,STL,3,14,543532,593372,446359,553993,458015,408252,457803,594988,571466,543532,571740,572761,571757,407812,572039,545341,425877,543939,649557,593372
147,447010,L,2016-04-15,CWS,TB,1,0,519242,543606,594809,276519,547989,453943,466320,543434,541645,488671,457706,523253,446386,446334,456665,457775,519306,542921,595281,592200
148,447013,W,2016-04-15,DET,HOU,0,1,460059,572971,435079,457708,408234,400121,502110,592206,457454,543238,578428,514888,543807,621043,458675,643603,594828,460576,472528,488771
149,447009,L,2016-04-15,BAL,TEX,11,5,474699,527048,572073,592518,430945,448801,444432,429666,570731,460099,543376,592261,608577,425902,134181,519048,435622,596059,462101,592407
150,447008,L,2016-04-15,ATL,MIA,6,3,554234,612672,455976,593495,518692,611177,493596,425796,452095,453211,554234,543829,542303,592885,519317,445988,571506,592663,588751,612672
151,447007,L,2016-04-15,AZ,SD,3,2,425844,448306,516416,593647,502671,444482,456078,571875,630111,425844,605113,445055,571976,461314,425834,519083,605486,493351,506560,448306
152,447036,L,2016-04-16,WSH,PHI,8,1,453286,605400,572191,543685,547180,475582,502517,150029,467092,457787,453286,514917,546318,596748,429667,573131,520471,519237,501986,605400
153,447035,W,2016-04-16,TOR,BOS,2,4,462136,456034,607680,518626,430832,429665,453064,499624,431145,446381,485567,605141,456030,593428,120074,434670,543768,571788,543877,598265
154,447033,L,2016-04-16,SF,LAD,4,3,456501,431148,452655,605412,457763,452254,474832,622110,543063,456501,434636,400284,608369,457759,408236,518735,571771,592626,572204,431148
155,447032,W,2016-04-16,NYM,CLE,5,7,518774,458708,434158,431151,624424,493316,446263,435522,452678,518595,457477,434658,543401,596019,435063,467793,543228,608070,346874,571980
156,447031,W,2016-04-16,MIL,PIT,0,5,543380,477003,570267,542340,460075,518960,474892,431094,571697,570717,543380,444379,457705,501896,516782,465041,570256,543281,474568,477003
157,447030,W,2016-04-16,LAA,MIN,4,6,450308,445060,488862,542364,545361,405395,594777,543068,592743,434567,460060,456488,572821,408045,593934,461858,542455,666560,592696,571974
158,447029,W,2016-04-16,KC,OAK,3,5,432934,543243,444876,519058,456715,543333,434778,460086,408299,571681,460077,542993,543760,502210,502143,519390,476704,501981,475174,572033
159,447034,L,2016-04-16,SEA,NYY,3,2,433587,282332,493114,606466,429664,443558,429711,455104,493193,547982,596143,453056,458731,121347,407893,136860,516770,452104,544369,519222
