,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
1012,507,380941,ATL,421685,False,93.0,4.67,9.0,4.0,1.0,10.0
1013,507,380941,MIA,543135,True,94.0,7.0,1.0,5.0,1.0,3.0
1014,508,380945,DET,453286,False,105.0,6.0,0.0,7.0,3.0,4.0
1015,508,380945,CWS,456051,True,51.0,3.67,4.0,2.0,1.0,5.0
1016,509,380962,TOR,279824,False,94.0,6.67,2.0,4.0,2.0,7.0
1017,509,380962,KC,425386,True,109.0,6.0,4.0,4.0,2.0,8.0
1018,510,380961,TB,502042,False,84.0,4.67,5.0,3.0,5.0,3.0
1019,510,380961,BOS,467094,True,106.0,6.0,3.0,5.0,1.0,5.0
1020,511,380960,SEA,606273,False,110.0,7.0,2.0,10.0,2.0,6.0
1021,511,380960,NYY,493133,True,94.0,6.0,3.0,7.0,1.0,7.0
1022,512,380959,NYM,112526,False,82.0,4.67,7.0,3.0,1.0,10.0
1023,512,380959,COL,504379,True,95.0,7.0,0.0,2.0,1.0,3.0
1024,513,380958,MIL,462136,False,98.0,6.0,3.0,6.0,4.0,6.0
1025,513,380958,CIN,456701,True,108.0,8.0,3.0,4.0,1.0,8.0
1026,514,380957,LAD,429717,False,103.0,6.67,3.0,7.0,3.0,6.0
1027,514,380957,MIN,460059,True,85.0,4.0,5.0,2.0,3.0,7.0
1028,515,380953,TB,459987,False,95.0,4.67,1.0,6.0,6.0,1.0
1029,515,380953,BOS,408241,True,113.0,6.33,2.0,4.0,5.0,3.0
1030,516,380950,PIT,592238,False,94.0,5.67,4.0,4.0,0.0,7.0
1031,516,380950,BAL,501957,True,112.0,4.67,3.0,8.0,3.0,6.0
1032,517,380935,PIT,450203,False,98.0,5.33,2.0,4.0,2.0,7.0
1033,517,380935,BAL,502032,True,105.0,5.33,1.0,3.0,1.0,7.0
1034,518,380931,LAD,572017,False,87.0,4.67,1.0,1.0,3.0,2.0
1035,518,380931,MIN,453241,True,106.0,4.33,0.0,5.0,6.0,4.0
1036,519,380956,ATL,429722,False,92.0,6.0,3.0,5.0,3.0,5.0
1037,519,380956,MIA,506693,True,89.0,6.0,4.0,4.0,2.0,8.0
1038,520,380977,WSH,544931,False,83.0,6.0,0.0,5.0,1.0,6.0
1039,520,380977,PHI,424324,True,106.0,7.0,1.0,5.0,2.0,4.0
1040,521,380976,TOR,453344,False,102.0,5.0,3.0,2.0,1.0,11.0
1041,521,380976,PIT,543037,True,95.0,5.0,4.0,6.0,1.0,7.0
1042,522,380975,TEX,407890,False,87.0,5.67,2.0,6.0,1.0,7.0
1043,522,380975,LAA,502327,True,102.0,6.0,5.0,5.0,2.0,7.0
1044,523,380974,TB,456034,False,118.0,7.0,2.0,8.0,0.0,8.0
1045,523,380974,NYY,573064,True,80.0,4.67,4.0,2.0,3.0,5.0
1046,524,380973,STL,425794,False,110.0,5.0,6.0,4.0,2.0,10.0
1047,524,380973,CHC,475243,True,112.0,7.0,2.0,6.0,0.0,6.0
1048,525,380972,SF,453311,False,93.0,6.0,1.0,4.0,3.0,6.0
1049,525,380972,ATL,501985,True,80.0,6.0,2.0,4.0,0.0,7.0
1050,526,380970,OAK,573185,False,82.0,4.33,2.0,3.0,3.0,4.0
1051,526,380970,BOS,453329,True,110.0,6.33,1.0,5.0,3.0,3.0
1052,527,380971,SEA,433587,False,89.0,5.0,2.0,6.0,3.0,5.0
1053,527,380971,HOU,502748,True,92.0,6.0,4.0,6.0,3.0,6.0
1054,528,380968,MIL,503449,False,110.0,8.0,0.0,7.0,2.0,3.0
1055,528,380968,CIN,502190,True,108.0,8.0,2.0,5.0,2.0,7.0
1056,529,380967,LAD,277417,False,113.0,6.67,4.0,8.0,1.0,8.0
1057,529,380967,MIA,543408,True,91.0,7.0,0.0,4.0,2.0,3.0
1058,530,380966,DET,519144,False,106.0,7.0,2.0,6.0,0.0,4.0
1059,530,380966,KC,448306,True,105.0,6.33,7.0,3.0,1.0,12.0
1060,531,380965,CWS,433579,False,100.0,5.0,8.0,3.0,3.0,10.0
1061,531,380965,CLE,517593,True,101.0,5.0,3.0,6.0,3.0,7.0
1062,532,380964,BAL,434622,False,118.0,7.33,0.0,10.0,1.0,3.0
1063,532,380964,MIN,445060,True,110.0,9.0,3.0,6.0,1.0,9.0
1064,533,380963,AZ,276520,False,91.0,7.0,0.0,6.0,1.0,3.0
1065,533,380963,SD,488768,True,97.0,6.0,2.0,1.0,3.0,4.0
1066,534,380969,NYM,554430,False,69.0,4.0,4.0,1.0,2.0,6.0
1067,534,380969,COL,407822,True,100.0,6.0,3.0,4.0,3.0,8.0
1068,535,380987,SF,285064,False,107.0,6.0,1.0,6.0,4.0,5.0
1069,535,380987,ATL,527054,True,87.0,7.0,3.0,7.0,0.0,4.0
1070,536,380992,WSH,543699,False,85.0,4.0,7.0,5.0,1.0,7.0
1071,536,380992,PHI,150359,True,93.0,6.0,1.0,7.0,2.0,3.0
1072,537,380991,TOR,285079,False,105.0,6.0,1.0,3.0,4.0,5.0
1073,537,380991,PIT,434538,True,68.0,3.67,4.0,3.0,3.0,6.0
1074,538,380990,TEX,457448,False,96.0,4.33,3.0,3.0,3.0,10.0
1075,538,380990,LAA,572070,True,111.0,6.0,3.0,9.0,2.0,9.0
1076,539,380989,TB,543606,False,87.0,4.0,3.0,4.0,2.0,5.0
1077,539,380989,NYY,547888,True,113.0,7.0,3.0,5.0,0.0,8.0
1078,540,380988,STL,608379,False,103.0,6.0,2.0,6.0,3.0,5.0
1079,540,380988,CHC,453562,True,82.0,5.33,0.0,7.0,2.0,4.0
1080,541,380986,SEA,547874,False,81.0,6.67,4.0,3.0,1.0,6.0
1081,541,380986,HOU,572971,True,91.0,6.0,4.0,3.0,3.0,4.0
1082,542,380978,AZ,435221,False,88.0,7.0,0.0,6.0,1.0,3.0
1083,542,380978,SD,453178,True,102.0,5.0,3.0,7.0,1.0,11.0
1084,543,380984,NYM,516769,False,66.0,4.33,8.0,3.0,2.0,9.0
1085,543,380984,COL,462985,True,95.0,5.0,5.0,5.0,1.0,9.0
1086,544,380983,MIL,451596,False,92.0,6.0,4.0,1.0,1.0,9.0
1087,544,380983,CIN,456501,True,114.0,8.0,2.0,10.0,1.0,3.0
1088,545,380982,LAD,430904,False,102.0,6.0,3.0,3.0,2.0,9.0
1089,545,380982,MIA,545363,True,69.0,4.0,6.0,3.0,1.0,9.0
1090,546,380981,DET,592767,False,93.0,7.0,0.0,6.0,2.0,2.0
1091,546,380981,KC,518633,True,75.0,4.0,1.0,2.0,4.0,2.0
1092,547,380980,CWS,453222,False,103.0,6.0,0.0,0.0,1.0,5.0
1093,547,380980,CLE,475416,True,101.0,7.33,0.0,6.0,1.0,4.0
1094,548,380979,BAL,612672,False,108.0,5.0,2.0,5.0,1.0,6.0
1095,548,380979,MIN,429781,True,102.0,7.0,1.0,3.0,0.0,5.0
1096,549,380985,OAK,543548,False,77.0,4.0,6.0,5.0,4.0,6.0
1097,549,380985,BOS,452657,True,119.0,8.0,0.0,15.0,2.0,1.0
1098,550,381007,WSH,461829,False,103.0,7.33,1.0,7.0,2.0,4.0
1099,550,381007,PHI,433584,True,104.0,7.33,0.0,3.0,3.0,4.0
1100,551,381006,TOR,430661,False,101.0,7.0,1.0,5.0,3.0,3.0
1101,551,381006,PIT,450172,True,83.0,5.0,6.0,3.0,3.0,7.0
1102,552,381005,TEX,506433,False,116.0,6.33,3.0,9.0,1.0,7.0
1103,552,381005,LAA,572140,True,70.0,2.67,6.0,2.0,3.0,8.0
1104,553,381004,TB,407853,False,85.0,6.0,1.0,3.0,1.0,6.0
1105,553,381004,NYY,282332,True,77.0,3.67,5.0,3.0,1.0,10.0
1106,554,381003,STL,458681,False,102.0,6.0,2.0,5.0,4.0,3.0
1107,554,381003,CHC,434628,True,101.0,6.0,3.0,5.0,2.0,7.0
1108,555,381002,SF,518516,False,95.0,6.0,0.0,9.0,1.0,3.0
1109,555,381002,ATL,622072,True,104.0,5.0,2.0,7.0,1.0,7.0
1110,556,381001,SEA,543506,False,88.0,5.0,4.0,3.0,2.0,6.0
1111,556,381001,HOU,543521,True,85.0,4.0,5.0,4.0,1.0,8.0
1112,557,380998,MIL,346798,False,97.0,6.33,2.0,2.0,1.0,8.0
1113,557,380998,CIN,430580,True,80.0,7.0,3.0,0.0,1.0,5.0
1114,558,380999,NYM,518716,False,113.0,6.0,0.0,5.0,1.0,6.0
1115,558,380999,COL,468504,True,86.0,5.0,4.0,4.0,5.0,8.0
1116,559,380997,LAD,543155,False,105.0,6.0,4.0,5.0,1.0,7.0
1117,559,380997,MIA,605228,True,114.0,7.0,2.0,10.0,4.0,5.0
1118,560,380996,DET,434378,False,107.0,7.0,3.0,7.0,4.0,4.0
1119,560,380996,KC,450306,True,107.0,5.0,7.0,3.0,2.0,11.0
1120,561,380995,CWS,516589,False,99.0,4.67,3.0,2.0,4.0,7.0
1121,561,380995,CLE,446372,True,110.0,8.0,1.0,13.0,2.0,3.0
1122,562,380994,BAL,456068,False,94.0,4.67,3.0,7.0,4.0,6.0
1123,562,380994,MIN,461833,True,94.0,6.33,2.0,3.0,0.0,6.0
1124,563,380993,AZ,489119,False,107.0,7.0,3.0,4.0,1.0,6.0
1125,563,380993,SD,475115,True,98.0,7.0,1.0,5.0,1.0,7.0
1126,564,381000,OAK,543243,False,102.0,6.0,2.0,3.0,2.0,6.0
1127,564,381000,BOS,407793,True,107.0,6.0,2.0,4.0,3.0,5.0
1128,565,381020,TOR,457918,False,80.0,5.0,0.0,2.0,4.0,3.0
1129,565,381020,PHI,452718,True,114.0,7.0,3.0,4.0,3.0,7.0
1130,566,381019,TEX,527048,False,95.0,5.0,5.0,5.0,3.0,7.0
1131,566,381019,COL,543475,True,104.0,8.0,2.0,5.0,1.0,7.0
1132,567,381018,STL,571946,False,86.0,5.0,2.0,5.0,2.0,6.0
1133,567,381018,ATL,421685,True,111.0,6.0,2.0,6.0,1.0,9.0
1134,568,381017,SF,433589,False,92.0,4.33,8.0,4.0,3.0,9.0
1135,568,381017,PIT,502046,True,65.0,5.33,6.0,5.0,0.0,8.0
1136,569,381016,SEA,432934,False,82.0,6.0,2.0,2.0,2.0,3.0
1137,569,381016,OAK,431148,True,99.0,6.0,4.0,3.0,2.0,8.0
1138,570,381015,NYM,477003,False,108.0,7.0,0.0,6.0,1.0,5.0
1139,570,381015,MIA,543135,True,107.0,7.0,3.0,10.0,1.0,5.0
1140,571,381014,NYY,475479,False,87.0,5.33,1.0,3.0,1.0,3.0
1141,571,381014,LAA,450308,True,104.0,8.0,1.0,7.0,1.0,6.0
1142,572,381013,MIN,502043,False,100.0,7.0,0.0,1.0,3.0,2.0
1143,572,381013,CLE,502083,True,114.0,6.67,0.0,8.0,1.0,5.0
1144,573,381012,LAD,425844,False,54.0,3.0,2.0,1.0,1.0,5.0
1145,573,381012,WSH,519455,True,55.0,4.0,0.0,3.0,0.0,5.0
1146,574,381011,KC,570649,False,101.0,6.0,3.0,10.0,0.0,5.0
1147,574,381011,SD,445590,True,73.0,4.67,3.0,2.0,0.0,11.0
1148,575,381010,HOU,543054,False,100.0,7.0,0.0,3.0,3.0,4.0
1149,575,381010,DET,453286,True,111.0,8.0,0.0,9.0,1.0,3.0
1150,576,381009,CWS,500779,False,95.0,7.0,1.0,3.0,3.0,1.0
1151,576,381009,CHC,502188,True,126.0,9.0,0.0,7.0,2.0,3.0
1152,577,381008,AZ,502211,False,88.0,5.0,4.0,3.0,3.0,7.0
1153,577,381008,MIL,490063,True,98.0,6.0,3.0,5.0,2.0,8.0
1154,578,381035,TOR,571800,False,109.0,8.0,5.0,6.0,1.0,9.0
1155,578,381035,PHI,430935,True,98.0,6.0,5.0,6.0,1.0,10.0
1156,579,381034,TEX,543726,False,86.0,5.33,6.0,1.0,1.0,12.0
1157,579,381034,COL,504379,True,88.0,5.0,1.0,1.0,5.0,2.0
1158,580,381033,STL,544928,False,87.0,6.0,1.0,7.0,1.0,4.0
1159,580,381033,ATL,425856,True,104.0,7.0,1.0,5.0,2.0,6.0
1160,581,381032,SF,218596,False,108.0,8.67,1.0,5.0,1.0,5.0
1161,581,381032,PIT,450203,True,107.0,8.0,0.0,3.0,2.0,3.0
1162,582,381031,SEA,606273,False,107.0,6.33,3.0,6.0,3.0,5.0
1163,582,381031,OAK,445926,True,97.0,5.67,4.0,3.0,2.0,7.0
1164,583,381030,NYM,112526,False,90.0,7.0,3.0,5.0,1.0,7.0
1165,583,381030,MIA,506693,True,111.0,9.0,0.0,7.0,0.0,6.0
1166,584,381029,NYY,493133,False,108.0,7.67,1.0,8.0,0.0,5.0
1167,584,381029,LAA,450351,True,125.0,8.0,3.0,5.0,3.0,7.0
1168,585,381022,BAL,501957,False,99.0,6.0,3.0,2.0,2.0,5.0
1169,585,381022,TB,502042,True,100.0,5.0,3.0,6.0,1.0,7.0
1170,586,381027,LAD,477132,False,89.0,7.0,0.0,9.0,0.0,9.0
1171,586,381027,WSH,595014,True,72.0,5.0,0.0,2.0,0.0,7.0
1172,587,381026,KC,425386,False,107.0,8.0,1.0,2.0,1.0,4.0
1173,587,381026,SD,572362,True,103.0,7.0,1.0,5.0,4.0,3.0
1174,588,381025,HOU,519085,False,105.0,6.0,4.0,4.0,1.0,9.0
1175,588,381025,DET,592662,True,86.0,5.33,1.0,5.0,1.0,5.0
1176,589,381024,CIN,456701,False,110.0,6.0,3.0,5.0,5.0,5.0
1177,589,381024,BOS,467094,True,97.0,5.33,1.0,3.0,3.0,5.0
1178,590,381023,CWS,456051,False,81.0,5.0,1.0,6.0,1.0,4.0
1179,590,381023,CHC,429719,True,93.0,7.0,1.0,9.0,0.0,6.0
1180,591,381021,AZ,518567,False,99.0,5.67,1.0,3.0,1.0,8.0
1181,591,381021,MIL,462136,True,103.0,6.0,4.0,4.0,2.0,4.0
1182,592,381028,MIN,465679,False,77.0,5.0,3.0,2.0,2.0,6.0
1183,592,381028,CLE,458708,True,93.0,6.67,1.0,4.0,1.0,4.0
1184,593,381044,MIN,445060,False,96.0,6.0,3.0,9.0,1.0,6.0
1185,593,381044,CLE,517593,True,90.0,6.33,3.0,7.0,1.0,6.0
1186,594,381049,SF,453311,False,88.0,4.0,4.0,4.0,2.0,8.0
1187,594,381049,PIT,543037,True,107.0,8.0,3.0,7.0,1.0,7.0
1188,595,381048,SEA,433587,False,97.0,6.33,3.0,0.0,2.0,11.0
1189,595,381048,OAK,573185,True,95.0,6.0,3.0,3.0,4.0,3.0
1190,596,381047,PHI,424324,False,100.0,6.33,6.0,6.0,1.0,7.0
1191,596,381047,TOR,279824,True,101.0,7.0,0.0,6.0,2.0,3.0
1192,597,381046,NYM,554430,False,104.0,6.0,0.0,7.0,5.0,2.0
1193,597,381046,MIA,543408,True,95.0,8.0,0.0,5.0,1.0,2.0
1194,598,381045,NYY,573064,False,82.0,6.33,1.0,3.0,1.0,4.0
1195,598,381045,LAA,502327,True,58.0,2.33,2.0,2.0,3.0,5.0
1196,599,381050,STL,425794,False,103.0,8.0,1.0,6.0,1.0,6.0
1197,599,381050,ATL,501985,True,91.0,4.33,6.0,6.0,2.0,11.0
1198,600,381043,LAD,429717,False,102.0,6.0,3.0,2.0,2.0,7.0
1199,600,381043,WSH,544931,True,114.0,7.33,2.0,6.0,2.0,7.0
1200,601,381040,COL,407822,False,104.0,6.0,2.0,4.0,3.0,3.0
1201,601,381040,TEX,407890,True,79.0,3.67,7.0,1.0,0.0,12.0
1202,602,381041,HOU,502748,False,105.0,6.67,3.0,4.0,4.0,4.0
1203,602,381041,DET,519144,True,100.0,6.67,2.0,5.0,2.0,7.0
1204,603,381039,CIN,502190,False,91.0,7.0,2.0,4.0,2.0,8.0
1205,603,381039,BOS,408241,True,97.0,6.0,3.0,4.0,4.0,4.0
1206,604,381038,CHC,475243,False,89.0,4.0,8.0,3.0,5.0,8.0
1207,604,381038,CWS,433579,True,98.0,6.0,3.0,8.0,1.0,4.0
1208,605,381037,BAL,502032,False,101.0,5.67,2.0,5.0,4.0,3.0
1209,605,381037,TB,459987,True,72.0,5.67,2.0,4.0,2.0,3.0
1210,606,381036,AZ,276520,False,86.0,7.33,0.0,4.0,2.0,5.0
1211,606,381036,MIL,503449,True,97.0,6.0,2.0,3.0,0.0,11.0
1212,607,380600,SEA,541640,False,105.0,6.0,2.0,4.0,1.0,6.0
1213,607,380600,OAK,519141,True,68.0,5.0,0.0,5.0,0.0,2.0
1214,608,381042,KC,448306,False,118.0,7.0,0.0,4.0,2.0,7.0
1215,608,381042,SD,488768,True,92.0,4.0,2.0,4.0,2.0,7.0
1216,609,381059,SF,285064,False,104.0,7.33,1.0,2.0,2.0,5.0
1217,609,381059,LAD,277417,True,107.0,6.67,1.0,4.0,3.0,5.0
1218,610,381058,PHI,150359,False,103.0,6.0,6.0,4.0,2.0,9.0
1219,610,381058,TOR,285079,True,121.0,6.33,2.0,8.0,3.0,7.0
1220,611,381057,MIN,429781,False,88.0,4.33,4.0,5.0,4.0,8.0
1221,611,381057,CLE,475416,True,97.0,6.33,2.0,7.0,4.0,4.0
1222,612,381056,MIA,545363,False,82.0,6.0,1.0,4.0,1.0,5.0
1223,612,381056,SD,453178,True,108.0,7.0,1.0,12.0,2.0,4.0
1224,613,381055,KC,518633,False,88.0,6.0,1.0,4.0,3.0,2.0
1225,613,381055,SEA,547874,True,93.0,8.0,0.0,7.0,0.0,4.0
1226,614,381054,HOU,572971,False,106.0,7.67,2.0,7.0,0.0,6.0
1227,614,381054,DET,592767,True,91.0,5.33,3.0,2.0,3.0,5.0
1228,615,381053,COL,462985,False,94.0,6.0,4.0,5.0,3.0,6.0
1229,615,381053,TEX,457448,True,97.0,5.33,0.0,2.0,4.0,3.0
1230,616,381052,CHC,453562,False,81.0,4.0,3.0,1.0,1.0,9.0
1231,616,381052,CWS,453222,True,90.0,4.0,6.0,2.0,2.0,11.0
1232,617,381051,BAL,434622,False,117.0,5.33,1.0,3.0,2.0,7.0
1233,617,381051,TB,456034,True,100.0,5.0,3.0,3.0,1.0,9.0
1234,618,381073,STL,608379,False,91.0,5.0,3.0,7.0,1.0,7.0
1235,618,381073,PIT,434538,True,96.0,5.0,3.0,5.0,4.0,5.0
1236,619,381072,SF,518516,False,112.0,8.0,1.0,8.0,1.0,4.0
1237,619,381072,LAD,430904,True,102.0,5.67,3.0,2.0,4.0,3.0
1238,620,381074,WSH,450729,False,79.0,4.33,5.0,2.0,0.0,9.0
1239,620,381074,OAK,543548,True,108.0,8.0,0.0,7.0,3.0,2.0
1240,621,381071,PHI,433584,False,99.0,5.0,1.0,4.0,3.0,6.0
1241,621,381071,NYM,516769,True,101.0,4.67,2.0,4.0,3.0,6.0
1242,622,381070,NYY,547888,False,108.0,6.33,2.0,7.0,1.0,7.0
1243,622,381070,MIL,451596,True,114.0,5.67,4.0,7.0,3.0,5.0
1244,623,381069,MIN,461833,False,86.0,7.0,0.0,3.0,0.0,8.0
1245,623,381069,DET,434378,True,114.0,7.0,2.0,5.0,2.0,7.0
1246,624,381068,MIA,605228,False,80.0,5.0,5.0,5.0,1.0,6.0
1247,624,381068,SD,475115,True,111.0,7.0,1.0,8.0,2.0,4.0
1248,625,381062,BOS,453329,False,96.0,4.33,6.0,3.0,2.0,10.0
1249,625,381062,TEX,506433,True,126.0,8.67,0.0,12.0,2.0,2.0
1250,626,381066,HOU,444857,False,88.0,6.0,2.0,6.0,0.0,5.0
1251,626,381066,BAL,612672,True,101.0,7.0,2.0,4.0,1.0,5.0
1252,627,381065,COL,468504,False,88.0,6.0,2.0,2.0,1.0,4.0
1253,627,381065,CIN,456501,True,102.0,8.0,2.0,8.0,1.0,5.0
1254,628,381064,CLE,446372,False,99.0,6.67,2.0,9.0,0.0,9.0
1255,628,381064,TB,543606,True,101.0,5.0,0.0,11.0,2.0,5.0
1256,629,381063,CHC,434628,False,112.0,7.0,2.0,5.0,1.0,7.0
1257,629,381063,ATL,527054,True,105.0,8.0,1.0,9.0,2.0,1.0
1258,630,381061,AZ,435221,False,64.0,3.33,7.0,5.0,0.0,9.0
1259,630,381061,CWS,516589,True,104.0,5.67,3.0,3.0,2.0,4.0
1260,631,381060,LAA,572070,False,95.0,7.0,2.0,6.0,2.0,5.0
1261,631,381060,TOR,430661,True,96.0,5.0,2.0,2.0,2.0,7.0
1262,632,381067,KC,450306,False,98.0,7.0,0.0,6.0,0.0,3.0
1263,632,381067,SEA,543506,True,97.0,7.33,4.0,0.0,0.0,14.0
1264,633,381084,MIN,502043,False,48.0,2.0,6.0,1.0,1.0,7.0
1265,633,381084,DET,453286,True,116.0,6.0,3.0,6.0,4.0,5.0
1266,634,381089,WSH,543699,False,95.0,7.67,1.0,5.0,0.0,2.0
1267,634,381089,OAK,543243,True,96.0,7.0,3.0,3.0,2.0,6.0
1268,635,381088,STL,458681,False,105.0,6.0,4.0,5.0,2.0,9.0
1269,635,381088,PIT,450172,True,88.0,4.67,3.0,4.0,4.0,4.0
1270,636,381087,SF,430912,False,92.0,5.0,0.0,4.0,4.0,3.0
1271,636,381087,LAD,425844,True,112.0,7.0,2.0,8.0,3.0,7.0
1272,637,381086,PHI,452718,False,89.0,5.33,4.0,4.0,2.0,4.0
1273,637,381086,NYM,518716,True,81.0,6.0,3.0,1.0,1.0,6.0
1274,638,381085,NYY,282332,False,107.0,5.33,1.0,4.0,1.0,8.0
1275,638,381085,MIL,346798,True,85.0,6.0,2.0,2.0,0.0,8.0
1276,639,381083,MIA,543135,False,112.0,5.0,2.0,3.0,4.0,7.0
1277,639,381083,SD,445590,True,89.0,6.0,2.0,4.0,0.0,6.0
1278,640,381075,LAA,572140,False,103.0,8.0,2.0,4.0,0.0,4.0
1279,640,381075,TOR,457918,True,60.0,2.33,4.0,4.0,1.0,7.0
1280,641,381081,HOU,543521,False,101.0,6.33,2.0,4.0,2.0,7.0
1281,641,381081,BAL,456068,True,90.0,7.0,2.0,6.0,2.0,6.0
1282,642,381076,AZ,489119,False,99.0,7.0,2.0,6.0,0.0,4.0
1283,642,381076,CWS,500779,True,109.0,6.0,3.0,5.0,1.0,7.0
1284,643,381077,BOS,452657,False,103.0,7.0,3.0,8.0,3.0,4.0
1285,643,381077,TEX,527048,True,86.0,3.67,6.0,4.0,4.0,9.0
1286,644,381082,KC,570649,False,96.0,6.33,3.0,3.0,4.0,6.0
1287,644,381082,SEA,432934,True,93.0,8.0,1.0,3.0,0.0,3.0
1288,645,381079,CLE,502083,False,69.0,4.33,5.0,2.0,1.0,8.0
1289,645,381079,TB,407853,True,101.0,6.0,0.0,4.0,3.0,1.0
1290,646,381078,CHC,502188,False,69.0,6.0,0.0,7.0,1.0,2.0
1291,646,381078,ATL,429722,True,88.0,7.0,0.0,7.0,1.0,5.0
1292,647,381080,COL,543475,False,103.0,6.0,2.0,8.0,4.0,4.0
1293,647,381080,CIN,430580,True,61.0,3.0,5.0,0.0,0.0,8.0
1294,648,381104,WSH,461829,False,88.0,4.33,7.0,4.0,3.0,9.0
1295,648,381104,OAK,431148,True,88.0,7.0,0.0,4.0,0.0,4.0
1296,649,381103,STL,571946,False,95.0,5.33,2.0,2.0,4.0,4.0
1297,649,381103,PIT,450203,True,100.0,6.0,1.0,3.0,1.0,7.0
1298,650,381102,SF,218596,False,78.0,6.0,2.0,2.0,1.0,8.0
1299,650,381102,LAD,477132,True,92.0,7.0,3.0,9.0,0.0,7.0
1300,651,381101,PHI,430935,False,133.0,7.0,1.0,10.0,3.0,7.0
1301,651,381101,NYM,477003,True,97.0,6.0,3.0,6.0,1.0,8.0
1302,652,381100,NYY,475479,False,70.0,5.0,4.0,1.0,3.0,8.0
1303,652,381100,MIL,490063,True,106.0,5.0,3.0,4.0,4.0,6.0
1304,653,381098,MIA,506693,False,81.0,4.0,5.0,2.0,3.0,7.0
1305,653,381098,SD,572362,True,107.0,6.33,0.0,7.0,0.0,5.0
1306,654,381097,KC,425386,False,80.0,4.67,7.0,2.0,0.0,8.0
1307,654,381097,SEA,606273,True,87.0,5.0,3.0,5.0,1.0,9.0
1308,655,381099,MIN,465679,False,97.0,6.0,3.0,5.0,1.0,6.0
1309,655,381099,DET,592662,True,93.0,6.0,0.0,2.0,1.0,4.0
1310,656,381095,COL,504379,False,93.0,6.0,2.0,3.0,1.0,5.0
1311,656,381095,CIN,456701,True,112.0,7.33,1.0,6.0,2.0,4.0
1312,657,381094,CLE,458708,False,102.0,6.0,2.0,2.0,0.0,6.0
1313,657,381094,TB,502042,True,100.0,5.0,4.0,2.0,4.0,8.0
1314,658,381093,CHC,429719,False,91.0,6.0,3.0,3.0,2.0,6.0
1315,658,381093,ATL,421685,True,107.0,6.0,2.0,9.0,2.0,6.0
1316,659,381092,BOS,407793,False,105.0,7.0,2.0,9.0,0.0,7.0
1317,659,381092,TEX,543726,True,112.0,6.67,5.0,3.0,2.0,6.0
1318,660,381091,AZ,502624,False,74.0,5.33,1.0,6.0,1.0,2.0
1319,660,381091,CWS,456051,True,117.0,6.0,3.0,4.0,3.0,8.0
1320,661,381090,LAA,450308,False,102.0,6.33,1.0,5.0,2.0,4.0
1321,661,381090,TOR,571800,True,93.0,4.33,3.0,5.0,4.0,3.0
1322,662,381096,HOU,543054,False,98.0,6.0,2.0,3.0,2.0,8.0
1323,662,381096,BAL,501957,True,105.0,5.0,3.0,3.0,5.0,4.0
1324,663,381111,NYM,112526,False,91.0,5.67,6.0,4.0,0.0,11.0
1325,663,381111,NYY,493133,True,95.0,6.0,4.0,3.0,0.0,7.0
1326,664,381114,WSH,519455,False,92.0,5.67,5.0,4.0,0.0,10.0
1327,664,381114,AZ,518567,True,93.0,5.0,4.0,2.0,1.0,4.0
1328,665,381113,TEX,407890,False,108.0,5.67,0.0,8.0,2.0,7.0
1329,665,381113,HOU,502748,True,106.0,6.0,4.0,11.0,2.0,8.0
1330,666,381112,TB,459987,False,114.0,6.67,5.0,6.0,2.0,11.0
1331,666,381112,SEA,433587,True,111.0,6.67,4.0,7.0,0.0,8.0
1332,667,381110,MIA,543408,False,103.0,3.67,4.0,1.0,5.0,6.0
1333,667,381110,LAD,429717,True,92.0,7.0,3.0,2.0,0.0,7.0
1334,668,381105,LAA,450351,False,116.0,6.0,5.0,8.0,3.0,6.0
1335,668,381105,TOR,279824,True,102.0,6.0,2.0,2.0,5.0,6.0
1336,669,381108,CHC,475243,False,94.0,6.0,4.0,4.0,3.0,5.0
1337,669,381108,STL,544928,True,69.0,4.0,9.0,2.0,1.0,9.0
1338,670,381107,CWS,433579,False,116.0,6.0,3.0,5.0,2.0,6.0
1339,670,381107,OAK,445926,True,93.0,8.0,2.0,7.0,2.0,5.0
1340,671,381106,ATL,425856,False,92.0,6.33,3.0,8.0,0.0,7.0
1341,671,381106,SF,453311,True,113.0,7.67,1.0,11.0,4.0,3.0
1342,672,381109,DET,519144,False,83.0,6.0,1.0,2.0,0.0,5.0
1343,672,381109,BAL,502032,True,113.0,7.67,4.0,7.0,2.0,5.0
1344,673,381123,MIA,545363,False,73.0,5.33,4.0,2.0,1.0,8.0
1345,673,381123,LAD,277417,True,101.0,6.33,0.0,6.0,3.0,4.0
1346,674,381128,TEX,457448,False,55.0,1.67,3.0,1.0,3.0,4.0
1347,674,381128,HOU,572971,True,108.0,9.0,0.0,7.0,0.0,7.0
1348,675,381127,TB,456034,False,109.0,9.0,1.0,12.0,0.0,6.0
1349,675,381127,SEA,547874,True,97.0,8.0,0.0,5.0,0.0,4.0
1350,676,381126,SD,488768,False,95.0,7.0,1.0,6.0,1.0,7.0
1351,676,381126,CIN,502190,True,107.0,8.0,1.0,5.0,1.0,2.0
1352,677,381125,PIT,543037,False,105.0,5.67,3.0,6.0,3.0,7.0
1353,677,381125,MIL,462136,True,112.0,6.0,1.0,8.0,2.0,6.0
