,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
18,634576,W,2021-04-02,AZ,SD,2,4,518876,605483,641796,606466,572233,500871,452678,608348,668942,621500,518876,502054,665487,592518,543333,571976,630105,669134,595777,605483
19,634602,L,2021-04-02,TB,MIA,6,4,642232,641154,660294,640457,668227,664040,650490,621563,622534,642336,642232,500743,516782,542583,643265,605119,594807,665862,595751,641154
20,634654,W,2021-04-03,STL,CIN,6,9,425794,641816,669242,502671,571448,657557,641933,425877,666185,642211,425794,608385,592206,458015,553993,519058,663697,571980,571466,641816
21,634646,W,2021-04-03,CWS,LAA,3,5,458681,502171,641313,594809,547989,660162,641470,606213,673357,683734,544725,664058,660271,545361,543685,665120,457708,578428,435559,451594
22,634644,W,2021-04-03,TOR,NYY,3,5,548389,446372,543760,624415,666182,606192,665489,666971,642133,545341,643376,518934,592450,543305,519317,650402,457803,596142,570482,640449
23,634643,W,2021-04-03,PIT,CHC,1,5,542881,453562,624428,663647,668804,592567,621028,570256,607732,641583,542881,575929,592178,519203,595879,592626,545350,518792,623520,453562
24,634639,W,2021-04-03,SF,SEA,0,4,657277,623167,600303,573262,456781,474832,446334,543105,596103,543063,592200,571745,664034,572122,657108,666211,664238,641584,620443,641487
25,634629,L,2021-04-03,HOU,OAK,9,1,621121,608344,514888,488726,649557,663656,621043,670541,493329,664702,455117,592192,621566,656305,519048,640461,572039,462101,643393,605244
26,634633,L,2021-04-03,LAD,COL,6,5,621111,592351,666158,608369,621035,641355,571970,572041,621458,605131,621111,606132,641658,596115,453568,543068,641857,658069,624513,592351
27,634604,W,2021-04-03,TEX,KC,4,11,685503,501985,643396,621311,608336,669256,663993,642201,624431,665750,518586,593160,643217,467793,521692,624585,572191,664728,593643,670032
28,634596,W,2021-04-03,TB,MIA,7,12,448179,622694,640457,622534,621563,650490,595281,642715,572287,670712,448179,500743,516782,542583,643265,621446,665862,542932,595453,622694
29,634580,W,2021-04-03,ATL,PHI,0,4,450203,554430,660670,645277,518692,542303,518595,621020,663586,665506,450203,457705,656555,547180,592663,664761,544369,516416,596451,554430
30,634577,L,2021-04-03,BAL,BOS,4,2,518774,656557,656775,641820,623993,663624,547004,669720,596748,520471,600474,571771,657077,502110,593428,646240,503556,666915,614173,608700
31,634575,L,2021-04-03,MIN,MIL,2,0,621244,669203,650333,593871,621439,596146,593934,595909,680777,592743,621244,543939,543768,592885,669374,598265,456715,553882,606115,669203
32,634573,W,2021-04-03,CLE,DET,2,5,668676,527054,592325,514917,608070,592696,614177,647304,641343,547379,665926,543257,600869,650489,408234,570731,608577,467092,592348,592444
33,634623,W,2021-04-03,AZ,SD,0,7,592761,605397,668942,606466,572233,444482,656976,500871,642165,519390,592761,665487,592518,502054,571976,630105,673490,622761,605170,605397
34,634611,L,2021-04-04,CLE,DET,9,3,650644,669373,656669,514917,608070,592696,614177,642708,647304,644374,595978,543257,600869,650489,608577,570731,622682,605612,606988,668731
35,634651,L,2021-04-04,HOU,OAK,9,2,664353,640455,514888,663656,608324,670541,493329,621043,664702,488771,676801,592192,621566,476704,519048,656305,572039,664789,462101,605244
36,634637,W,2021-04-04,CWS,LAA,4,7,656302,660271,641313,594809,547989,660162,606213,518735,673357,571740,663611,664058,660271,545361,543685,665120,457708,578428,501571,545358
37,634617,W,2021-04-04,ATL,PHI,1,2,666120,621107,660670,645277,518692,542303,518595,621020,663586,665506,666120,457705,656555,547180,664761,544369,516416,595284,656514,621107
38,634613,W,2021-04-04,PIT,CHC,3,4,656605,605200,624428,621028,668804,592567,595943,570256,605421,546990,656605,664023,575929,519203,592178,592626,595879,518792,519299,605200
39,634610,L,2021-04-04,BAL,BOS,11,3,669145,572070,656775,641820,623993,663624,547004,596748,520471,669720,642082,571771,657077,502110,593428,503556,592669,543877,666915,624414
40,634607,L,2021-04-04,TOR,NYY,3,1,643615,593334,543760,624415,666182,606192,665489,666971,545341,605412,672386,518934,592450,543305,650402,457803,596142,640449,570482,458731
41,634597,L,2021-04-04,MIN,MIL,8,2,501381,605288,650333,593871,621439,596146,593934,595909,641598,592743,501381,543939,669374,592885,541645,598265,649966,444489,606115,605288
42,634593,L,2021-04-04,TEX,KC,7,3,543475,663903,643396,621311,608336,663993,669256,608597,571788,641680,665750,593160,643217,467793,521692,624585,572191,664728,593643,670032
43,634572,L,2021-04-04,AZ,SD,3,1,642203,663978,668942,606466,572233,444482,452678,656976,608348,672695,642203,665487,630105,592518,543333,502054,571976,669134,663978,595777
44,634560,W,2021-04-04,STL,CIN,1,12,593372,656546,669242,502671,571448,657557,641933,425877,666185,642211,593372,571980,592206,458015,553993,519058,669222,663697,663886,656546
45,634557,L,2021-04-04,LAD,COL,4,2,628711,596295,605141,572041,457759,669257,571970,621035,666158,656716,628711,572008,641658,596115,453568,543068,553869,641857,602074,596295
46,634616,L,2021-04-05,KC,CLE,3,0,518633,663531,593160,643217,467793,521692,624585,572191,593643,643436,670032,656669,514917,608070,592696,614177,642708,647304,547379,644374
47,634612,L,2021-04-05,TOR,TEX,6,2,571927,592314,543760,624415,666182,606192,665489,642133,545341,643376,641505,643396,621311,608336,669256,663993,624431,571788,642201,518586
48,634606,W,2021-04-05,NYM,PHI,3,5,594798,519043,607680,596019,624424,624413,605204,643446,543510,607043,594798,457705,656555,547180,592663,664761,544369,516416,656514,519043
49,634601,W,2021-04-05,TB,BOS,2,11,608379,601713,660294,640457,668227,664040,622534,621563,642715,595281,572287,571771,657077,502110,593428,646240,543877,503556,592669,614173
50,634600,L,2021-04-05,LAD,OAK,10,3,669160,593423,605141,608369,457759,641355,669257,571970,621035,621458,656716,592192,476704,621566,519048,656305,669221,664789,462101,643393
51,634588,L,2021-04-05,MIN,DET,15,6,533167,570632,650333,593871,443558,596146,667670,595909,593934,680777,592743,543257,600869,650489,408234,608577,570731,467092,592348,668731
52,634591,L,2021-04-05,SF,SD,3,2,543101,670970,596103,456781,527038,446334,573131,457763,643289,543063,543101,630105,665487,592518,543333,502054,571976,595777,605170,670970
53,634566,W,2021-04-05,MIL,CHC,3,5,474463,592866,543939,669374,592885,541645,598265,649966,553882,606115,474463,664023,575929,592178,519203,595879,623520,545350,622110,592866
54,634562,L,2021-04-05,STL,MIA,4,1,594965,669432,669242,502671,571448,657557,641933,425877,666185,621573,594965,572816,516782,542583,594807,605119,500743,595751,542932,669432
55,634558,W,2021-04-05,PIT,CIN,3,5,664141,592254,624428,595943,668804,592567,570481,570256,607732,641583,664141,571980,592206,458015,553993,519058,669222,663697,571466,592254
56,634552,W,2021-04-05,HOU,LAA,6,7,677651,500779,514888,493329,608324,670541,621043,663656,649557,664702,455117,664058,665120,545361,543685,457708,405395,578428,435559,451594
57,634551,L,2021-04-05,CWS,SEA,6,0,607074,656954,663611,673357,547989,660162,606213,518735,544725,683734,571740,571745,664034,572122,657108,664238,608596,641584,664059,641487
58,634587,W,2021-04-05,BAL,NYY,0,7,605347,656756,656775,641820,663624,596748,600474,642162,520471,602104,663630,518934,592450,543305,519317,650402,596142,457803,570482,640449
59,634608,L,2021-04-06,NYM,PHI,8,4,573186,502624,607043,596019,624424,624413,642086,605204,643446,543510,573186,459964,664761,547180,592663,544369,516416,543543,596451,502624
60,634635,W,2021-04-06,TOR,TEX,4,7,543699,641540,543760,624415,666182,606192,665489,666971,642133,545341,672386,643396,621311,608336,663993,669256,608597,571788,641680,665750
61,634628,L,2021-04-06,LAD,OAK,5,1,477132,605135,605141,608369,457759,571970,572041,621458,666158,605131,656716,592192,476704,657656,656305,669221,572039,519048,462101,643393
62,634624,W,2021-04-06,ATL,WSH,5,6,592767,453286,660670,645277,518692,542303,518595,621020,663586,665506,592767,645302,607208,665742,475582,516770,541650,664057,518960,453286
63,634619,L,2021-04-06,AZ,COL,10,8,596133,608566,656976,606466,572233,444482,452678,500871,608348,672695,596133,606132,641658,596115,453568,543068,641857,656541,624513,608566
64,634609,L,2021-04-06,CWS,SEA,10,4,608337,572020,594809,673357,547989,660162,606213,683734,641470,544725,663611,571745,664034,572122,657108,666211,592530,620443,641584,641487
65,634603,W,2021-04-06,MIN,DET,3,4,457918,663554,650333,593871,443558,596146,667670,595909,593934,553902,680777,592348,650489,408234,600869,467092,543257,570731,606988,592444
66,634530,W,2021-04-06,PIT,CIN,1,14,502239,489119,624428,621028,668804,592567,595943,607732,570481,546990,502239,571980,592206,458015,553993,519058,669222,663697,571466,489119
67,634594,L,2021-04-06,STL,MIA,4,2,607231,645261,669242,502671,571448,657557,572761,425877,641933,666185,607231,572816,516782,643265,594807,605119,665862,595751,500743,645261
68,634590,W,2021-04-06,TB,BOS,5,6,607192,527048,650490,668227,670712,622534,664040,642715,642336,656821,572287,624414,657077,502110,593428,646240,543877,503556,592669,614173
69,634586,L,2021-04-06,HOU,LAA,4,2,425844,605164,514888,493329,608324,670541,621043,663656,649557,664702,455117,664058,660271,545361,405395,665120,457708,670351,545358,578428
70,634559,L,2021-04-06,MIL,CHC,4,0,642547,640470,543939,596129,592885,543768,598265,541645,553882,649966,642547,664023,575929,519203,592178,592626,595879,518792,623520,640470
71,634529,W,2021-04-06,SF,SD,1,3,592717,506433,573262,543105,527038,474832,446334,457763,543063,596103,592717,630105,502054,592518,543333,571976,595777,673490,605170,506433
72,634599,W,2021-04-06,BAL,NYY,2,7,665152,543037,656775,641820,623993,663624,547004,596748,520471,600474,642082,518934,592450,458731,519317,650402,640449,457803,570482,543309
73,634589,W,2021-04-07,KC,CLE,2,4,596001,669456,593160,643217,467793,521692,624585,641531,664728,572191,670032,592325,514917,608070,592696,614177,647304,641343,547379,665926
74,634641,W,2021-04-07,TB,BOS,2,9,642232,543135,660294,640457,668227,664040,650490,621563,622534,642336,642715,571771,646240,502110,593428,543877,592669,624414,666915,608700
75,634626,W,2021-04-07,NYM,PHI,2,8,656849,605400,607043,596019,624424,624413,642086,542340,543510,641645,656849,457705,656555,547180,592663,664761,544369,516416,656514,605400
76,634598,L,2021-04-07,MIN,DET,3,2,628317,571510,641598,664247,443558,593871,621439,593934,553902,592743,595909,543257,650489,408234,600869,608577,570731,668731,467092,622682
77,634595,L,2021-04-07,ATL,WSH,2,0,660623,544931,660670,645277,518692,542303,663586,621020,656577,665506,660623,645302,607208,665742,516770,664057,541650,671277,668663,544931
78,634592,W,2021-04-07,CWS,SEA,4,8,572971,643290,594809,571875,547989,518735,641470,673357,663611,571740,664901,571745,664034,572122,657108,664238,608596,666211,664059,641487
79,634585,L,2021-04-07,STL,MIA,7,0,656427,641154,669242,502671,571448,657557,572761,425877,641933,666185,656427,572816,516782,542583,643265,605119,665862,542932,595453,641154
80,634542,W,2021-04-07,AZ,COL,0,8,518516,622608,668942,606466,572233,444482,452678,500871,608348,641796,518516,641658,572008,596115,543068,641857,658069,553869,602074,622608
81,634570,W,2021-04-07,PIT,CIN,4,11,641771,622491,621028,594694,592567,595943,570481,570256,641583,605421,641771,571980,592206,458015,519058,669222,663697,571657,663886,622491
82,634567,W,2021-04-07,LAD,OAK,3,4,545333,666200,621035,608369,457759,669257,572041,571970,605131,666158,656716,592192,476704,657656,519048,656305,664913,572039,462101,605244
83,634563,L,2021-04-07,SF,SD,3,2,592332,605483,596103,573262,456781,446334,527038,573131,592200,643289,592332,630105,571976,592518,543333,669134,595777,673490,622761,605483
84,634549,L,2021-04-07,MIL,CHC,4,2,605540,543294,456715,669374,592885,541645,543768,649966,444489,621002,605540,664023,519299,519203,592178,592626,595879,518792,547172,543294
85,634583,W,2021-04-07,TOR,TEX,1,2,547943,502043,543760,624415,666182,606192,665489,666971,545341,605412,643376,643396,621311,608336,669256,663993,624431,642201,665750,518586
86,634539,L,2021-04-07,BAL,NYY,4,3,607644,592791,656775,641820,623993,663624,596748,600474,547004,520471,602104,518934,650402,543305,519317,640449,457803,596142,570482,458731
87,634527,L,2021-04-07,ATL,WSH,7,6,608331,607200,660670,645277,542303,518595,621020,663586,542255,608331,622666,645302,607208,665742,475582,516770,541650,664057,518960,607200
88,634568,W,2021-04-08,MIL,STL,1,3,669203,425794,543939,669374,592885,543768,598265,456715,553882,649966,669203,669242,572761,571448,657557,425877,666185,642211,641933,425794
89,634565,W,2021-04-08,KC,CWS,0,6,641745,458681,593160,643217,467793,521692,624585,641531,664728,572191,670032,594809,673357,547989,660162,606213,518735,608384,663611,664901
90,634564,W,2021-04-08,AZ,COL,3,7,518876,592351,641796,642165,572233,444482,656976,500871,519390,672695,518876,641658,606132,596115,453568,641857,658069,656541,624513,592351
91,634555,L,2021-04-08,CHC,PIT,4,2,453562,542881,575929,592178,519203,595879,592626,545350,518792,623520,453562,624428,621028,668804,592567,595943,570256,607732,641583,542881
92,634584,W,2021-04-08,MIA,NYM,2,3,663734,592836,572816,500743,516782,542583,605119,594807,665862,595453,663734,607043,596019,624424,624413,642086,542340,643446,543510,592836
93,634546,W,2021-04-08,OAK,HOU,2,6,608344,664299,592192,621566,657656,656305,519048,669221,664913,462101,643393,514888,488726,608324,670541,621043,493329,663656,664702,488771
94,634545,L,2021-04-08,LAA,TOR,7,5,656288,548389,664058,660271,545361,543685,665120,457708,578428,435559,451594,543760,624415,666182,606192,665489,666971,545341,605412,643376
95,634544,L,2021-04-08,BOS,BAL,7,3,593958,518774,571771,657077,502110,646240,543877,503556,624414,614173,666915,656775,641820,623993,663624,596748,600474,520471,547004,642162
96,634550,W,2021-04-08,SEA,MIN,2,10,594835,621244,571745,664034,572122,592530,664238,666211,620443,664059,641487,593871,664247,443558,621439,641598,596146,593934,592743,650333
97,634540,L,2021-04-09,CIN,AZ,6,5,641816,642203,608385,592206,458015,553993,519058,571980,663697,571466,641816,641796,594777,572233,444482,452678,500871,668942,608348,642203
98,634537,L,2021-04-09,OAK,HOU,6,2,640455,621121,592192,657656,476704,621566,656305,572039,664913,462101,605244,514888,488726,608324,670541,493329,621043,663656,664702,455117
99,634534,W,2021-04-09,PHI,ATL,1,8,554430,450203,457705,656555,547180,592663,664761,544369,516416,656514,554430,660670,645277,518692,542303,518595,621020,663586,665506,450203
100,634512,L,2021-04-09,LAA,TOR,7,1,571760,475479,664058,660271,545361,543685,665120,457708,578428,545358,451594,543760,545341,666182,665489,666971,624415,641505,672386,641943
101,634533,W,2021-04-09,WSH,LAD,0,1,605452,621111,645302,607208,665742,475582,516770,664057,671277,518960,605452,621035,608369,457759,571970,669257,666158,572041,656716,621111
102,634499,W,2021-04-09,NYY,TB,5,10,446372,448179,518934,519317,543305,650402,457803,596142,640449,643565,642180,660294,640457,668227,664040,650490,621563,642715,621433,572287
103,634494,W,2021-04-09,COL,SF,1,3,596295,456501,641658,641857,596115,453568,543068,606132,658069,624513,596295,596103,573262,456781,573131,527038,457763,643289,543063,456501
104,634478,L,2021-04-09,SD,TEX,3,0,605397,685503,663757,595777,592518,543333,571976,630105,502054,673490,605170,643396,660731,608336,663993,669256,608597,624431,642201,665750
105,634505,W,2021-04-09,DET,CLE,1,4,502706,668676,650489,600869,408234,608577,570731,467092,668731,592348,592444,642708,514917,608070,592696,614177,647304,641343,547379,665926
106,632218,W,2021-04-10,DET,CLE,3,11,669373,650644,543257,650489,600869,408234,608577,592348,622682,668731,606988,656669,514917,608070,592696,614177,642708,644374,547379,665926
107,634491,L,2021-04-10,BOS,BAL,6,4,572070,669145,571771,657077,593428,543877,646240,503556,624414,666915,608700,656775,641820,623993,663624,621466,596748,547004,520471,642082
108,634484,W,2021-04-10,CIN,AZ,3,8,656546,642092,571980,592206,458015,553993,519058,669222,663697,571466,656546,641796,594777,572233,444482,452678,500871,605113,519390,642092
109,634524,W,2021-04-10,PHI,ATL,4,5,621107,666120,457705,656555,547180,664761,544369,516416,595284,656514,621107,660670,645277,518692,542303,518595,621020,663586,665506,666120
110,632222,L,2021-04-10,MIL,STL,9,5,605288,593372,598265,592885,541645,543768,553882,669374,607054,649966,605288,669242,502671,571448,657557,425877,666185,641933,642211,593372
111,632217,W,2021-04-10,NYY,TB,0,4,593334,502042,518934,592450,543305,519317,650402,458731,596142,570482,457803,660294,640457,668227,664040,650490,621563,642715,621433,642336
112,632227,W,2021-04-10,LAA,TOR,1,15,500779,571927,664058,660271,545361,543685,405395,457708,578428,435559,501571,543760,666182,665489,545341,642133,669289,641505,643376,641943
113,632202,L,2021-04-10,OAK,HOU,7,3,593423,664353,592192,657656,476704,621566,656305,669221,664913,462101,664789,514888,488726,621043,670541,493329,663656,649557,664702,455117
114,632201,L,2021-04-10,MIA,NYM,3,0,669432,594798,572816,516782,542583,643265,605119,665862,500743,595453,669432,607043,596019,624424,624413,642086,543510,643446,542340,594798
115,632195,W,2021-04-10,CHC,PIT,2,8,605200,656605,664023,575929,519203,592178,592626,595879,518792,623520,605200,624428,595943,668804,592567,570481,570256,607732,546990,656605
116,632193,L,2021-04-10,SD,TEX,7,4,663978,543475,663757,595777,592518,543333,571976,630105,502054,669134,673490,643396,621311,608336,663993,669256,608597,641680,642201,660731
117,632191,W,2021-04-10,WSH,LAD,5,9,571578,628711,645302,607208,665742,475582,516770,474568,543228,541650,571578,621035,608369,457759,669257,571970,572041,666158,656716,628711
118,632169,W,2021-04-10,COL,SF,3,4,592346,657277,641658,641857,596115,453568,543068,606132,658069,553869,592346,600303,573262,543105,474832,446334,543063,457763,643289,657277
119,632205,L,2021-04-10,SEA,MIN,4,3,579328,501381,571745,664034,572122,592530,620443,664238,666211,664059,641487,593871,664247,443558,621439,641598,596146,593934,592743,650333
120,632232,L,2021-04-11,NYY,TB,8,4,656756,641703,518934,592450,543305,519317,650402,596059,596142,570482,458731,650490,668227,640457,622534,670712,664040,642715,572287,656821
121,632228,W,2021-04-11,DET,CLE,2,5,570632,663531,543257,650489,592348,600524,600869,467092,570731,608577,592444,665926,514917,608070,592696,614177,647304,642708,641343,595978
122,632225,W,2021-04-11,CHC,PIT,1,7,592866,664141,664023,575929,519203,592178,592626,595879,518792,519299,592866,624428,595943,668804,592567,621028,570256,607732,641583,664141
123,632215,L,2021-04-11,SEA,MIN,8,6,623167,533167,571745,664034,572122,592530,620443,666211,608596,641487,623323,650333,593871,443558,621439,596146,593934,595909,680777,592743
124,632214,W,2021-04-11,WSH,LAD,0,3,453286,477132,645302,607208,665742,475582,474568,516770,628450,518960,453286,666158,608369,457759,571970,621035,621458,656716,605131,477132
125,632209,W,2021-04-11,CIN,AZ,0,7,592254,596133,571980,592206,458015,553993,519058,669222,571657,663886,592254,641796,642165,572233,444482,500871,656976,605113,608348,596133
126,632233,L,2021-04-11,SD,TEX,2,0,670970,592314,663757,595777,592518,543333,571976,630105,502054,605170,673490,643396,642201,608336,669256,663993,624431,518586,660731,665750
127,632200,L,2021-04-11,BOS,BAL,14,9,601713,605347,571771,657077,502110,593428,646240,543877,503556,666915,614173,656775,641820,623993,663624,621466,596748,547004,600474,520471
128,632196,L,2021-04-11,MIL,STL,9,3,474463,594965,456715,596129,592885,541645,543768,444489,607054,474463,649966,669242,502671,571448,425877,657557,666185,621573,657041,670912
129,632192,W,2021-04-11,MIA,NYM,5,6,622694,573186,572816,516782,542583,605119,660821,665862,500743,650559,622694,607043,596019,642086,624413,643446,624424,542340,664850,592836
130,632188,W,2021-04-11,COL,SF,0,4,608566,543101,641658,606132,596115,453568,641857,658069,656541,624513,608566,600303,573262,543105,474832,446334,543063,592200,664774,543101
131,632170,L,2021-04-11,KC,CWS,4,3,501985,656302,593160,643217,521692,467793,624585,641531,664728,572191,670032,544725,673357,547989,660162,606213,683734,641470,663611,664901
132,632207,L,2021-04-11,PHI,ATL,7,6,519043,592767,457705,656555,547180,592663,664761,516416,544369,596451,519043,660670,645277,518692,542303,518595,621020,663586,665506,592767
133,634648,L,2021-04-12,CIN,SF,3,0,489119,592717,608385,592206,458015,553993,519058,669222,663697,571466,489119,596103,456781,573131,446334,527038,457763,643289,543063,592717
134,632231,L,2021-04-12,OAK,AZ,9,5,605135,518516,592192,657656,476704,621566,656305,669221,572039,605135,462101,641796,594777,452678,444482,642165,500871,605113,519390,518516
135,632230,L,2021-04-12,WSH,STL,5,2,607200,607231,645302,607208,665742,605137,656941,516770,543281,543228,607200,669242,502671,571448,425877,666185,657557,572761,642211,607231
136,632221,W,2021-04-12,CHC,MIL,3,6,640470,642547,664023,575929,519203,592178,592626,595879,518792,623520,640470,456715,596129,543768,541645,598265,669374,553882,621002,642547
137,632219,L,2021-04-12,MIA,ATL,5,3,645261,660623,572816,516782,643265,605119,594807,665862,500743,595453,645261,660670,645277,518692,542303,621020,663586,656577,542255,660623
138,632220,L,2021-04-12,DET,HOU,6,2,663554,425844,543257,650489,600869,467092,608577,570731,600524,668731,606988,514888,488726,608324,670541,621043,493329,663656,664702,455117
139,632204,W,2021-04-12,TEX,TB,0,1,641540,607192,643396,621311,608336,663993,624431,642201,669256,660731,665750,660294,640457,668227,664040,622534,621563,642336,621433,642715
140,632203,L,2021-04-12,NYY,TOR,3,1,543037,592662,518934,519317,592450,650402,570482,640449,596059,543309,643565,543760,666182,665489,545341,624415,666971,642133,672386,641943
141,632198,L,2021-04-12,SD,PIT,6,2,506433,502239,630105,595777,592518,543333,571976,502054,605170,673490,506433,624428,595943,668804,592567,570481,607732,641583,621028,502239
142,632197,L,2021-04-12,LAA,KC,10,3,502171,663903,664058,660271,545361,665120,457708,670351,405395,578428,545358,593160,643217,521692,467793,624585,572191,664728,593643,670032
143,632216,W,2021-04-12,CLE,CWS,3,4,663474,572971,656669,514917,608070,614177,592696,642708,647304,547379,644374,594809,673357,547989,660162,606213,518735,608384,544725,664901
144,632226,W,2021-04-13,PHI,NYM,0,4,605400,573186,459964,656555,547180,592663,664761,544369,516416,656514,605400,607043,596019,642086,624413,643446,607680,542340,621512,573186
145,634569,W,2021-04-13,NYY,TOR,3,7,592791,547943,518934,519317,592450,596142,543305,596059,570482,640449,457803,543760,666182,665489,545341,624415,666971,642133,643376,641943
146,634535,W,2021-04-13,SD,PIT,4,8,605483,641771,663757,630105,592518,543333,571976,502054,595777,669134,672779,621028,594694,668804,595943,607732,570481,624428,546990,641771
147,634510,W,2021-04-13,CIN,SF,6,7,622491,592332,608385,592206,458015,553993,519058,669222,663697,571466,622491,600303,573262,543105,474832,446334,543063,457763,664774,592332
148,634502,W,2021-04-13,WSH,STL,3,14,544931,656427,645302,607208,665742,605137,656941,516770,543281,488671,544931,669242,502671,571448,657557,572761,666185,668800,656427,642211
149,634489,L,2021-04-13,TEX,TB,8,3,502043,642232,643396,621311,608336,624431,663993,666969,669256,642201,518586,640457,668227,621563,664040,650490,660294,642715,621433,572287
150,632229,L,2021-04-13,DET,HOU,8,2,571510,543606,543257,650489,600869,467092,608577,570731,600524,668731,622682,514888,488726,608324,621043,670541,493329,663656,664702,488771
151,632224,W,2021-04-13,SEA,BAL,6,7,676606,665152,571745,664034,572122,592530,620443,666211,664238,641487,664059,656775,621466,623993,641820,596748,663624,602104,642082,520471
152,632194,L,2021-04-13,CHC,MIL,3,2,621219,605540,664023,575929,519203,592178,592626,595879,518792,519299,621219,456715,669374,543768,541645,598265,444489,649966,621002,605540
153,632212,W,2021-04-13,COL,LAD,0,7,622608,545333,641658,641857,596115,453568,543068,606132,658069,553869,622608,605141,608369,621035,571970,669257,666158,572041,621458,545333
154,632211,L,2021-04-13,MIA,ATL,14,8,641154,608331,500743,516782,542583,643265,594807,605119,542932,595751,641154,660670,518692,542303,518595,645277,621020,501303,665506,608331
155,632210,W,2021-04-13,LAA,KC,2,3,605164,518633,664058,660271,545361,405395,665120,578428,435559,445055,608686,593160,643217,521692,467793,624585,572191,641531,502481,670032
156,632206,L,2021-04-13,OAK,AZ,7,5,666200,668678,592192,657656,476704,656305,664913,572039,462101,605244,666200,641796,594777,500871,452678,605113,444482,608348,621500,668678
157,632199,L,2021-04-13,CLE,CWS,2,0,669456,608337,592325,514917,608070,592696,614177,647304,641343,547379,665926,594809,673357,547989,660162,608384,518735,571875,663611,664901
158,632213,L,2021-04-13,SEA,BAL,4,3,656954,607644,571745,664034,572122,620443,664238,608596,666211,657108,641487,656775,641820,623993,596748,600474,663624,621466,602104,520471
159,632190,L,2021-04-13,BOS,MIN,4,2,527048,457918,571771,657077,502110,593428,646240,543877,592669,624414,666915,621439,664247,641598,593871,593934,650333,553902,592743,595909
