,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
161,81,529491,NYM,592789,True,92.0,4.0,2.0,7.0,2.0,4.0
162,82,529485,CWS,608334,False,73.0,5.0,2.0,5.0,1.0,4.0
163,82,529485,TOR,592717,True,98.0,6.0,3.0,7.0,2.0,6.0
164,83,529489,LAD,622072,False,89.0,6.0,3.0,5.0,0.0,6.0
165,83,529489,AZ,571578,True,98.0,7.33,0.0,12.0,1.0,1.0
166,84,529487,COL,592351,False,93.0,7.0,0.0,7.0,0.0,4.0
167,84,529487,SD,453385,True,99.0,5.0,5.0,6.0,3.0,8.0
168,85,529486,CLE,446372,False,96.0,7.0,2.0,6.0,2.0,3.0
169,85,529486,LAA,572140,True,103.0,4.67,2.0,5.0,2.0,5.0
170,86,529490,MIN,543606,False,87.0,4.33,3.0,2.0,3.0,5.0
171,86,529490,PIT,467100,True,81.0,5.33,5.0,3.0,1.0,5.0
172,87,529484,BAL,605164,False,98.0,6.0,1.0,8.0,2.0,5.0
173,87,529484,HOU,572971,True,104.0,5.0,1.0,3.0,4.0,5.0
174,88,529506,TB,630023,False,54.0,5.0,0.0,4.0,0.0,3.0
175,88,529506,BOS,456034,True,91.0,7.0,0.0,5.0,3.0,3.0
176,89,529505,SEA,572020,False,98.0,5.0,2.0,7.0,1.0,4.0
177,89,529505,MIN,502043,True,80.0,4.33,1.0,3.0,1.0,7.0
178,90,529504,NYM,594798,False,86.0,6.0,1.0,5.0,3.0,4.0
179,90,529504,WSH,544931,True,92.0,6.0,4.0,6.0,2.0,5.0
180,91,529503,MIA,592761,False,77.0,3.0,3.0,4.0,6.0,2.0
181,91,529503,PHI,601713,True,97.0,5.67,0.0,9.0,0.0,4.0
182,92,529502,DET,519455,False,75.0,4.33,6.0,3.0,1.0,9.0
183,92,529502,CWS,448306,True,91.0,5.0,3.0,1.0,1.0,8.0
184,93,529507,TEX,527048,False,76.0,5.33,3.0,1.0,0.0,10.0
185,93,529507,OAK,596043,True,82.0,5.33,3.0,2.0,1.0,5.0
186,94,529500,CIN,456701,False,84.0,4.67,4.0,2.0,3.0,7.0
187,94,529500,PIT,643230,True,80.0,5.0,1.0,4.0,4.0,3.0
188,95,529499,CHC,452657,False,89.0,6.0,0.0,6.0,1.0,3.0
189,95,529499,MIL,608718,True,96.0,5.0,4.0,5.0,3.0,8.0
190,96,529498,BAL,488768,False,100.0,6.0,1.0,5.0,3.0,2.0
191,96,529498,NYY,547888,True,93.0,6.33,3.0,7.0,0.0,6.0
192,97,529497,AZ,592662,False,98.0,6.0,1.0,9.0,5.0,2.0
193,97,529497,STL,425794,True,89.0,3.67,3.0,3.0,4.0,4.0
194,98,529501,COL,542881,False,84.0,6.0,0.0,4.0,0.0,4.0
195,98,529501,SD,664192,True,84.0,5.0,0.0,7.0,3.0,1.0
196,99,529516,TOR,462136,False,105.0,6.0,1.0,7.0,1.0,5.0
197,99,529516,TEX,519043,True,73.0,3.33,5.0,1.0,4.0,5.0
198,100,529515,SD,606131,False,97.0,5.0,1.0,4.0,3.0,4.0
199,100,529515,HOU,621121,True,91.0,5.0,2.0,7.0,3.0,7.0
200,101,529514,OAK,605254,False,70.0,3.33,5.0,3.0,1.0,5.0
201,101,529514,LAA,592170,True,36.0,1.67,6.0,0.0,0.0,7.0
202,102,529512,KC,518633,False,99.0,5.67,3.0,3.0,3.0,3.0
203,102,529512,CLE,471911,True,92.0,6.0,2.0,4.0,1.0,5.0
204,103,529510,CHC,543294,False,84.0,5.0,4.0,1.0,1.0,9.0
205,103,529510,MIL,605540,True,95.0,3.67,2.0,3.0,2.0,4.0
206,104,529509,BAL,592332,False,96.0,5.0,2.0,3.0,1.0,5.0
207,104,529509,NYY,282332,True,58.0,4.0,3.0,3.0,0.0,4.0
208,105,529508,ATL,435221,False,88.0,6.0,3.0,4.0,1.0,5.0
209,105,529508,COL,608566,True,93.0,4.67,7.0,2.0,6.0,7.0
210,106,529511,CIN,622491,False,107.0,5.0,4.0,3.0,3.0,6.0
211,106,529511,PIT,592866,True,90.0,5.33,2.0,4.0,1.0,10.0
212,107,529525,MIA,596071,False,84.0,2.67,9.0,3.0,3.0,9.0
213,107,529525,PHI,592826,True,98.0,6.0,1.0,6.0,1.0,4.0
214,108,529530,TB,607188,False,73.0,1.67,8.0,0.0,5.0,5.0
215,108,529530,BOS,519144,True,94.0,7.33,3.0,7.0,0.0,6.0
216,109,529529,SEA,502190,False,92.0,5.0,2.0,0.0,4.0,3.0
217,109,529529,MIN,621244,True,77.0,4.67,5.0,7.0,0.0,6.0
218,110,529531,TOR,573186,False,95.0,4.67,5.0,3.0,5.0,6.0
219,110,529531,TEX,501985,True,93.0,6.0,1.0,7.0,2.0,2.0
220,111,529527,OAK,592811,False,96.0,5.67,2.0,6.0,2.0,4.0
221,111,529527,LAA,500724,True,55.0,2.0,3.0,1.0,5.0,2.0
222,112,529526,NYM,571927,False,93.0,5.0,0.0,8.0,2.0,3.0
223,112,529526,WSH,461829,True,92.0,5.33,1.0,6.0,3.0,6.0
224,113,529524,LAD,448179,False,76.0,4.0,3.0,6.0,2.0,5.0
225,113,529524,SF,608717,True,88.0,5.0,2.0,3.0,4.0,4.0
226,114,529528,SD,571951,False,94.0,5.67,0.0,1.0,6.0,3.0
227,114,529528,HOU,543037,True,102.0,7.0,0.0,11.0,0.0,5.0
228,115,529522,DET,605242,False,92.0,5.33,0.0,4.0,3.0,6.0
229,115,529522,CWS,608337,True,94.0,5.67,5.0,4.0,3.0,4.0
230,116,529521,CIN,607219,False,77.0,5.0,4.0,1.0,1.0,7.0
231,116,529521,PIT,641771,True,98.0,5.0,2.0,7.0,3.0,5.0
232,117,529520,CHC,506433,False,94.0,6.0,1.0,9.0,1.0,2.0
233,117,529520,MIL,605200,True,101.0,6.0,1.0,8.0,3.0,4.0
234,118,529519,BAL,501957,False,106.0,5.33,5.0,3.0,4.0,8.0
235,118,529519,NYY,543243,True,86.0,6.0,3.0,4.0,2.0,4.0
236,119,529518,ATL,434671,False,90.0,5.0,2.0,6.0,2.0,7.0
237,119,529518,COL,518452,True,88.0,5.67,1.0,3.0,2.0,4.0
238,120,529517,AZ,425844,False,86.0,5.0,5.0,5.0,0.0,9.0
239,120,529517,STL,608379,True,89.0,5.0,2.0,5.0,5.0,4.0
240,121,529523,KC,453178,False,101.0,6.0,0.0,8.0,0.0,4.0
241,121,529523,CLE,545333,True,100.0,8.0,1.0,7.0,2.0,3.0
242,122,529546,TOR,448802,False,96.0,5.33,3.0,5.0,2.0,5.0
243,122,529546,TEX,430935,True,98.0,5.33,5.0,5.0,2.0,8.0
244,123,529543,SD,475115,False,107.0,6.0,4.0,7.0,0.0,6.0
245,123,529543,HOU,450203,True,101.0,6.0,0.0,7.0,3.0,4.0
246,124,529542,OAK,608665,False,84.0,3.33,5.0,3.0,4.0,5.0
247,124,529542,LAA,660271,True,91.0,7.0,0.0,12.0,1.0,1.0
248,125,529541,NYM,518774,False,85.0,5.0,4.0,2.0,1.0,9.0
249,125,529541,WSH,543699,True,100.0,5.0,5.0,9.0,4.0,5.0
250,126,529540,MIA,670950,False,82.0,4.0,3.0,2.0,3.0,6.0
251,126,529540,PHI,453562,True,74.0,4.0,2.0,5.0,2.0,3.0
252,127,529539,LAD,477132,False,92.0,7.0,1.0,6.0,0.0,6.0
253,127,529539,SF,621389,True,81.0,6.0,1.0,1.0,3.0,4.0
254,128,529545,TB,552640,False,33.0,2.0,1.0,1.0,0.0,2.0
255,128,529545,BOS,593958,True,92.0,3.67,3.0,7.0,2.0,5.0
256,129,529537,DET,571666,False,90.0,6.0,0.0,6.0,1.0,3.0
257,129,529537,CWS,625643,True,91.0,7.0,0.0,5.0,5.0,2.0
258,130,529536,CIN,641816,False,100.0,4.67,5.0,2.0,1.0,9.0
259,130,529536,PIT,592791,True,110.0,9.0,0.0,7.0,2.0,1.0
260,131,529535,CHC,500779,False,87.0,6.0,0.0,6.0,2.0,3.0
261,131,529535,MIL,502624,True,89.0,6.0,2.0,2.0,2.0,4.0
262,132,529534,BAL,605541,False,39.0,0.67,2.0,1.0,1.0,5.0
263,132,529534,NYY,656756,True,86.0,4.33,4.0,4.0,2.0,10.0
264,133,529533,ATL,656794,False,89.0,6.0,0.0,9.0,0.0,5.0
265,133,529533,COL,607536,True,94.0,6.0,3.0,5.0,2.0,7.0
266,134,529532,AZ,592836,False,85.0,6.0,1.0,3.0,2.0,3.0
267,134,529532,STL,596133,True,97.0,6.33,1.0,7.0,1.0,3.0
268,135,529538,KC,434628,False,88.0,6.0,0.0,5.0,2.0,3.0
269,135,529538,CLE,605182,True,110.0,7.33,1.0,4.0,2.0,10.0
270,136,529559,TOR,457918,False,104.0,6.0,1.0,9.0,3.0,5.0
271,136,529559,BAL,605164,True,101.0,7.0,2.0,10.0,2.0,4.0
272,137,529558,TB,502042,False,102.0,5.67,3.0,8.0,3.0,6.0
273,137,529558,CWS,456068,True,93.0,4.33,4.0,0.0,2.0,8.0
274,138,529557,SEA,594835,False,64.0,2.33,4.0,4.0,1.0,8.0
275,138,529557,KC,596001,True,90.0,7.0,0.0,3.0,2.0,1.0
276,139,529556,SD,453385,False,76.0,5.0,4.0,3.0,3.0,5.0
277,139,529556,COL,592351,True,83.0,5.0,7.0,6.0,1.0,10.0
278,140,529554,NYM,592789,False,90.0,6.0,1.0,5.0,2.0,5.0
279,140,529554,MIA,570632,True,80.0,5.0,3.0,4.0,1.0,5.0
280,141,529553,MIL,468504,False,83.0,4.67,3.0,1.0,3.0,5.0
281,141,529553,STL,571945,True,100.0,6.33,4.0,5.0,0.0,8.0
282,142,529552,LAA,572070,False,94.0,4.33,1.0,6.0,5.0,4.0
283,142,529552,TEX,450729,True,81.0,5.0,3.0,5.0,0.0,6.0
284,143,529550,DET,434538,False,97.0,6.0,2.0,4.0,3.0,3.0
285,143,529550,CLE,446372,True,103.0,8.0,0.0,13.0,1.0,2.0
286,144,529549,CIN,642003,False,73.0,3.0,3.0,4.0,1.0,4.0
287,144,529549,PHI,594902,True,100.0,5.67,5.0,7.0,2.0,9.0
288,145,529548,ATL,527054,False,96.0,6.0,2.0,7.0,4.0,5.0
289,145,529548,WSH,453286,True,102.0,9.0,0.0,10.0,0.0,2.0
290,146,529547,AZ,643327,False,100.0,7.0,0.0,9.0,0.0,4.0
291,146,529547,SF,502706,True,83.0,6.0,2.0,8.0,1.0,2.0
292,147,529551,HOU,434378,False,109.0,7.0,0.0,9.0,1.0,4.0
293,147,529551,MIN,458681,True,105.0,5.0,0.0,9.0,4.0,3.0
294,148,529568,NYY,622663,False,94.0,5.0,5.0,6.0,3.0,8.0
295,148,529568,BOS,519242,True,87.0,6.0,1.0,8.0,0.0,8.0
296,149,529573,TOR,592717,False,98.0,8.0,1.0,4.0,5.0,3.0
297,149,529573,BAL,488768,True,104.0,7.0,0.0,6.0,3.0,4.0
298,150,529572,TB,605483,False,114.0,6.0,1.0,10.0,5.0,1.0
299,150,529572,CWS,608334,True,92.0,4.67,3.0,4.0,6.0,5.0
300,151,529571,SEA,433587,False,91.0,5.67,3.0,3.0,1.0,6.0
301,151,529571,KC,607215,True,84.0,4.67,5.0,1.0,2.0,6.0
302,152,529570,SD,664192,False,82.0,6.0,0.0,8.0,1.0,4.0
303,152,529570,COL,542881,True,88.0,6.0,2.0,8.0,2.0,7.0
304,153,529569,OAK,640455,False,87.0,5.0,2.0,5.0,1.0,7.0
305,153,529569,LAD,547943,True,90.0,6.0,0.0,8.0,1.0,1.0
306,154,529567,NYM,594798,False,101.0,6.0,4.0,6.0,1.0,7.0
307,154,529567,MIA,592761,True,85.0,5.0,3.0,7.0,1.0,5.0
308,155,529564,HOU,572971,False,101.0,4.0,3.0,6.0,4.0,6.0
309,155,529564,MIN,543606,True,99.0,6.0,1.0,4.0,5.0,5.0
310,156,529565,LAA,572140,False,114.0,5.0,1.0,7.0,4.0,5.0
311,156,529565,TEX,527048,True,90.0,3.0,8.0,2.0,4.0,9.0
312,157,529566,MIL,608718,False,87.0,5.33,1.0,2.0,1.0,4.0
313,157,529566,STL,593372,True,92.0,6.0,1.0,4.0,2.0,6.0
314,158,529563,DET,571510,False,102.0,7.0,1.0,4.0,1.0,3.0
315,158,529563,CLE,458708,True,98.0,5.0,0.0,3.0,2.0,4.0
316,159,529562,CIN,456701,False,93.0,6.0,1.0,7.0,0.0,2.0
317,159,529562,PHI,605400,True,103.0,8.0,1.0,6.0,3.0,3.0
318,160,529561,ATL,592314,False,104.0,5.0,2.0,3.0,2.0,5.0
319,160,529561,WSH,544931,True,103.0,8.0,0.0,8.0,2.0,3.0
320,161,529560,AZ,571578,False,89.0,5.33,3.0,9.0,2.0,5.0
321,161,529560,SF,595881,True,87.0,4.0,2.0,3.0,5.0,3.0
322,162,529555,PIT,467100,False,102.0,7.0,3.0,6.0,0.0,7.0
323,162,529555,CHC,543022,True,100.0,5.0,5.0,7.0,1.0,9.0
324,163,529588,TOR,462136,False,87.0,4.0,4.0,5.0,3.0,6.0
325,163,529588,BAL,592332,True,106.0,6.0,3.0,7.0,3.0,6.0
326,164,529587,TB,630023,False,75.0,5.33,0.0,5.0,1.0,4.0
327,164,529587,CWS,448306,True,100.0,6.33,1.0,6.0,5.0,4.0
328,165,529586,SEA,572020,False,102.0,6.0,2.0,10.0,1.0,6.0
329,165,529586,KC,518633,True,101.0,5.33,1.0,7.0,3.0,4.0
330,166,529585,SD,606131,False,39.0,2.0,0.0,2.0,0.0,5.0
331,166,529585,COL,608566,True,39.0,3.0,0.0,4.0,0.0,1.0
332,167,529583,OAK,596043,False,87.0,5.0,3.0,5.0,0.0,7.0
333,167,529583,LAD,622072,True,76.0,3.67,7.0,5.0,0.0,7.0
334,168,529582,NYY,547888,False,83.0,5.0,6.0,3.0,2.0,7.0
335,168,529582,BOS,456034,True,35.0,1.0,4.0,1.0,2.0,3.0
336,169,529581,NYM,554430,False,83.0,7.0,1.0,7.0,1.0,2.0
337,169,529581,MIA,606424,True,77.0,6.0,0.0,3.0,2.0,0.0
338,170,529584,PIT,643230,False,94.0,5.0,4.0,3.0,2.0,7.0
339,170,529584,CHC,452657,True,96.0,5.0,4.0,3.0,3.0,7.0
340,171,529579,LAA,642545,False,71.0,5.0,1.0,3.0,3.0,1.0
341,171,529579,TEX,519043,True,96.0,5.0,3.0,2.0,3.0,7.0
342,172,529578,HOU,621121,False,95.0,3.67,8.0,6.0,6.0,7.0
343,172,529578,MIN,502043,True,90.0,4.33,5.0,4.0,4.0,7.0
344,173,529577,DET,519455,False,7.0,0.67,0.0,0.0,0.0,0.0
345,173,529577,CLE,471911,True,110.0,9.0,1.0,6.0,2.0,3.0
346,174,529576,CIN,622491,False,89.0,6.0,3.0,4.0,0.0,5.0
347,174,529576,PHI,601713,True,103.0,7.0,2.0,7.0,0.0,5.0
348,175,529575,ATL,435221,False,61.0,5.0,1.0,3.0,2.0,4.0
