,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
17,396406,L,2014-03-23,TOR,NYY,3,1,279824,501381,460051,466320,430832,429665,452252,425900,458675,543434,572365,458731,116539,136860,407893,435263,150093,406878,456488,400085
18,396542,L,2014-03-23,SD,TEX,11,7,605538,434578,465784,461416,452104,435041,576397,294558,452035,518735,425784,425783,425543,425902,134181,425567,547982,574831,450317,489267
19,396514,W,2014-03-23,HOU,STL,3,6,425532,523260,543321,542340,543257,571868,474892,449786,518625,503556,425532,572761,543939,407812,501800,425877,571431,425509,445055,523260
20,396500,W,2014-03-23,OAK,SEA,4,6,458676,150116,542993,346857,518626,493316,519083,446345,435558,518653,519390,501659,543543,429664,475253,572122,489149,554429,459431,572287
21,396486,W,2014-03-23,KC,SF,9,13,570649,453311,493114,444876,543333,521692,519058,453228,451713,456715,570649,434636,474832,467055,457763,452254,453923,435078,543063,453311
22,396438,W,2014-03-23,MIN,PHI,1,5,461833,452718,572821,500887,542455,499624,476633,461858,543305,465753,461833,519184,276519,400284,429667,407781,502126,434563,605125,452718
23,396422,L,2014-03-23,CHC,OAK,10,6,434628,445926,466988,516809,472528,592609,501888,440251,435459,446381,458085,424825,444379,476704,461235,502210,430948,519299,474384,453539
24,396390,W,2014-03-23,WSH,NYM,1,3,543699,516769,425206,547180,150029,475582,425560,435622,446653,434661,543699,514913,502517,431151,434158,455759,446263,518500,489232,516769
25,396143,W,2014-03-23,NYM,ATL,1,4,448614,150119,458913,501571,477195,543744,543590,460003,544925,435560,448614,518792,425834,518692,453400,457708,462564,592743,452722,150119
26,396274,L,2014-03-23,MIA,DET,8,4,545363,592767,588751,407862,519317,542303,431171,425772,448296,456781,545363,435079,116338,408234,430603,457706,488671,607385,592407,461865
27,396257,L,2014-03-23,CWS,COL,5,5,500779,543022,594809,543760,543216,276055,117244,457477,452095,493574,544725,488681,453211,150212,501647,502374,592710,518934,457926,543022
28,396226,L,2014-03-23,MIL,CIN,9,1,490063,502190,571697,502582,518960,133380,501981,407489,488703,543503,490063,571740,430652,458015,457803,407886,453943,421124,280061,502190
29,396178,L,2014-03-23,TB,BOS,9,2,519043,467094,523253,430203,571976,457775,446481,459964,452672,434624,408232,429713,425664,456030,120074,435063,430404,593428,519025,424325
30,396162,L,2014-03-23,PIT,BAL,7,7,543037,592332,516782,501983,457705,476883,435522,448170,506997,474568,543037,455976,518953,430945,448801,443558,446308,429666,475247,457789
31,380538,L,2014-03-23,LAD,AZ,7,5,547943,502239,543829,624577,434670,408236,444843,454560,488689,346874,547943,572041,431094,502671,445988,471083,444432,467827,544369,502239
32,396318,W,2014-03-23,CLE,LAA,2,5,502083,572070,461815,430897,467793,430605,502082,449107,445933,471107,460579,594777,545361,405395,285078,501896,116380,435062,474233,502205
33,396501,L,2014-03-24,CWS,SEA,7,6,605304,518444,457477,541645,543216,547989,117244,493364,493351,452095,543760,501659,543543,429664,572122,552662,489149,554429,459431,572287
34,396561,L,2014-03-24,PHI,TOR,6,3,571527,453344,519184,276519,400284,429667,502126,460055,605125,519237,448242,449168,543434,458675,430832,452252,425900,543223,430895,572365
35,396543,W,2014-03-24,OAK,TEX,2,6,595340,456387,542993,453539,346857,430948,446345,435558,518653,444379,502285,462101,425543,425902,134181,425567,519048,455139,547982,547887
36,396391,W,2014-03-24,STL,NYM,3,5,571946,493137,572761,407885,501800,425509,572039,488721,453203,488810,571946,458913,502517,431151,434158,455759,446263,518595,493137,514913
37,396344,L,2014-03-24,WSH,MIA,4,1,518863,543408,452655,571862,434661,467092,457787,430668,489138,425206,518863,545350,592885,519317,434540,457454,425557,431171,588751,543408
38,396258,W,2014-03-24,KC,COL,2,8,425386,462985,502481,543213,521692,456714,460086,452239,502143,456715,465674,453568,572816,471865,453064,408047,501647,571448,457574,518586
39,396227,L,2014-03-24,CLE,CIN,8,3,471911,430580,488726,543401,543228,430605,452678,461815,502082,460579,623503,502317,408252,458015,457803,407886,453943,446359,430910,430580
40,396197,L,2014-03-24,SD,CHC,7,1,445590,453646,465784,461416,452104,435041,576397,452234,523265,460026,445590,466988,430906,519203,448605,435625,456078,435220,440251,453646
41,396144,L,2014-03-24,HOU,ATL,7,5,572971,571735,451594,543257,488771,514888,474892,543321,542340,503556,572971,518792,425834,518692,453400,457708,462564,594828,592743,571735
42,396319,W,2014-03-24,SF,LAA,4,11,285064,572140,435078,434604,474832,452254,467055,516949,543633,502125,543063,594777,430947,405395,285078,501896,116380,435062,455104,543776
43,396529,L,2014-03-25,BOS,TB,4,2,453329,543606,537953,456030,455077,435063,429713,593428,150229,519025,598265,430203,571976,450314,446334,425766,459964,446481,150040,488862
44,396578,W,2014-03-25,NYM,WSH,3,7,554430,544931,458913,501571,431151,434158,455759,477195,518595,554430,514913,452655,543685,150029,475582,547180,435622,425560,446653,544931
45,396468,L,2014-03-25,CHC,SD,5,5,605218,488768,466988,501888,519203,435220,595879,434633,592178,458085,605218,506560,452234,452035,294558,425784,605486,471868,608671,488768
46,396454,W,2014-03-25,TOR,PIT,5,22,457918,434643,449168,466320,429665,456124,430681,448276,430895,572365,502409,516782,431145,457705,476883,459991,467798,435522,474568,434643
47,396423,W,2014-03-25,CIN,OAK,4,8,433585,543548,571740,502317,408252,453943,519304,465668,446359,430652,280061,424825,518626,476704,493316,519083,502210,461235,460269,519299
48,396407,L,2014-03-25,PHI,NYY,6,0,453249,476589,519184,276519,400284,429667,407781,502126,434563,110029,605125,458731,116539,136860,407893,435263,150093,430637,406878,400085
49,396374,W,2014-03-25,BAL,MIN,1,4,502032,460059,518953,543459,625329,430321,502182,460099,475247,456665,458210,572821,435559,408045,425545,430585,461858,542455,543305,465753
50,396345,W,2014-03-25,STL,MIA,5,6,458681,605228,543939,518614,407812,571431,425877,453203,488721,518902,458681,592885,518618,519317,434540,457454,542303,431171,448296,605228
51,396304,L,2014-03-25,SEA,KC,9,6,433587,136600,501659,543543,552662,475253,489149,572122,545338,554429,572287,493114,444876,543333,456714,460086,521692,519058,456715,465674
52,396275,L,2014-03-25,ATL,DET,12,3,429722,519144,518792,425834,518692,453400,457708,462564,408042,455369,543629,434658,116338,408234,400121,435079,457706,488671,592206,136460
53,396242,L,2014-03-25,TEX,CLE,5,0,543726,458708,425783,462101,425902,134181,519048,574831,450317,547887,489267,430897,452678,543401,467793,488726,543228,430605,449107,471107
54,396212,L,2014-03-25,COL,CWS,4,1,504379,519242,453211,518934,150212,571448,408047,502374,592710,457574,518586,594809,541645,543216,547989,276055,493364,493351,452095,543760
55,396198,L,2014-03-25,LAA,CHC,8,4,407193,493159,594777,545361,405395,285078,455104,116380,430947,456655,502205,516809,472528,435625,592609,596129,570799,446381,434630,546991
56,396358,L,2014-03-25,SF,MIL,5,4,518516,503449,434636,434604,467055,457763,453923,518794,572180,501303,518516,460576,430001,460075,133380,518960,501981,448602,488703,503449
57,396469,W,2014-03-26,KC,SD,5,9,448306,453178,493114,444876,543333,456714,460086,521692,519058,456715,465674,465784,461416,452104,576397,475174,523265,506560,460026,453178
58,396562,W,2014-03-26,NYY,TOR,6,10,460092,285079,458731,116539,136860,150093,430637,465041,406878,501660,542883,466320,430832,429665,452252,543434,458675,430895,489365,572365
59,396544,W,2014-03-26,SEA,TEX,3,5,541640,407890,346795,543543,429664,475253,459431,545338,554429,217100,407833,425783,425543,425902,134181,425567,519048,450317,547982,489267
60,396530,L,2014-03-26,BAL,TB,4,4,501957,456034,570731,429666,430945,443558,446308,456665,430321,543459,502029,459964,571976,425766,446334,430203,457775,523253,452672,488862
61,396515,W,2014-03-26,WSH,STL,2,3,461829,425794,543685,434661,150029,547180,435622,457787,446653,572721,461829,572761,425509,407812,501800,425877,571431,407885,445055,425794
62,396487,W,2014-03-26,COL,SF,6,8,407822,430912,453568,572816,453064,471865,571448,572253,502374,457926,407822,434636,434604,474832,452254,435078,543063,501303,425565,430912
63,396439,L,2014-03-26,DET,PHI,1,0,434378,424324,434658,435079,408234,400121,116338,488671,592206,607385,461865,519184,276519,400284,429667,407781,502126,514917,110029,408242
64,396127,W,2014-03-26,CHC,AZ,4,14,502188,435221,516809,458085,435625,592609,456078,595879,440251,502249,502188,467827,431094,502671,445988,471083,444432,572041,544369,435221
65,396375,L,2014-03-26,PIT,MIN,2,1,592238,445060,543281,501983,457705,448170,435522,459991,506997,474568,425549,572821,408045,430585,425545,542455,461858,435559,543305,465753
66,396290,W,2014-03-26,NYM,HOU,6,9,518716,444857,502517,501571,477195,446263,518500,543744,493472,489232,435560,451594,543257,488771,514888,474892,449786,543321,518625,542340
67,396243,W,2014-03-26,MIL,CLE,3,10,451596,475416,460576,571697,518960,501981,448602,407489,488703,502582,451596,430605,430897,543401,467793,488726,452678,461815,502082,450192
68,396213,W,2014-03-26,CIN,CWS,5,9,543493,433579,430652,455126,458015,407886,457803,430910,465668,421124,502117,594809,543760,547989,276055,541645,457477,493351,543589,544725
69,396179,L,2014-03-26,BAL,BOS,5,4,456068,543903,457789,518953,455976,448801,502182,625329,475247,458210,450641,429713,456030,455077,435063,430404,593428,519025,543432,598265
70,396145,W,2014-03-26,MIA,ATL,2,9,543135,527054,592885,407862,542303,518618,425557,425785,448296,425772,543135,518792,543629,518692,453400,457708,425491,594828,592743,457788
71,396424,L,2014-03-26,LAA,OAK,6,2,450351,543243,543776,518577,474233,456655,502205,453269,543068,543461,608715,542993,453539,430948,519083,446345,518653,444379,502285,543038
72,396392,L,2014-03-27,WSH,NYM,4,0,519455,543508,543685,452655,150029,467092,547180,435622,425560,457787,519455,458913,502517,431151,434158,455759,477195,518595,514913,435560
73,396440,L,2014-03-27,TOR,PHI,3,0,571800,150359,458675,501213,466320,430832,452252,425900,543434,430895,572365,519184,276519,400284,429667,407781,434563,605125,460055,448242
74,396359,L,2014-03-27,CIN,MIL,8,2,543331,346798,430652,421124,465668,519304,455126,550298,502117,280061,592731,502582,430001,460075,133380,407489,455117,467070,458252,346798
75,396516,L,2014-03-27,MIA,STL,6,4,543272,608379,592885,448296,519317,434540,457454,518618,542303,431171,543272,572761,425509,407812,501800,571431,488810,543939,488721,608379
76,396455,L,2014-03-27,NYY,PIT,4,2,282332,516935,400085,456488,407893,435263,501660,500208,542883,519412,611177,516782,474568,457705,459991,431145,467798,543281,435522,506997
77,396228,W,2014-03-27,AZ,CIN,1,9,517414,571561,543247,488811,452783,429708,519402,445199,435064,605113,517414,571740,408252,458015,407886,502317,453943,446359,571466,571561
78,396276,W,2014-03-27,ATL,DET,3,9,421685,453286,518792,425834,518692,453400,425491,462564,594828,592743,457788,434658,435079,408234,400121,116338,457706,592206,592407,136460
79,396199,W,2014-03-27,CWS,CHC,3,4,462956,475243,594809,543760,547989,541645,117244,493364,493351,543216,452095,466988,501888,519203,592609,435220,456078,448605,472528,446381
80,396180,W,2014-03-27,MIN,BOS,1,4,429781,407793,572821,408045,542455,425545,430585,461858,435559,543305,465753,537953,456030,120074,435063,429713,593428,150229,519025,598265
81,396164,L,2014-03-27,TB,BAL,4,3,502171,434622,459964,450314,430203,446334,425766,457775,523253,452672,488862,455976,518953,430945,448801,443558,429666,446308,475247,543459
82,396128,L,2014-03-27,CLE,AZ,3,2,446372,489119,471107,430897,543401,467793,430605,454998,543228,460579,461815,467827,431094,502671,445988,136767,444432,572008,572041,488912
83,395716,L,2014-03-27,LAA,LAD,7,5,502327,425844,594777,545361,405395,285078,501896,116380,435062,455104,430947,624577,408307,434670,408236,346874,444843,457759,454560,425844
84,395412,L,2014-03-27,OAK,SF,4,0,431148,218596,424825,518626,476704,461235,493316,502210,519083,519299,431148,434636,452254,474832,457763,467055,434604,435078,543063,218596
85,396563,W,2014-03-28,NYM,TOR,4,5,516769,279824,458913,502517,431151,434158,455759,446263,518595,501571,514913,408314,466320,430832,429665,452252,425900,458675,543434,572365
86,396502,W,2014-03-28,COL,SEA,2,3,543022,606273,488681,150212,453064,471865,501647,571448,453211,518934,543022,501659,543543,429664,475253,572122,489149,554429,459431,572287
87,396471,L,2014-03-28,CLE,SD,16,4,502083,605538,460579,430897,543401,467793,488726,430605,452678,543228,461815,465784,452234,452104,576397,475174,456121,523265,518735,506560
88,396408,W,2014-03-28,MIA,NYY,0,3,458713,493133,592885,425557,519317,434540,457454,518618,431171,542303,456781,458731,116539,136860,407893,435263,150093,430637,406878,400085
89,396376,L,2014-03-28,BOS,MIN,4,0,467094,461833,425664,468406,150229,435063,430404,455077,593428,519025,446395,430583,408045,461858,425545,499624,500887,543305,500871,465753
90,396546,L,2014-03-28,HOU,TEX,6,5,425532,457448,451594,543257,514888,488771,461882,474892,543321,503556,542340,425783,462101,425902,134181,425567,430906,450317,547982,425543
91,395416,L,2014-03-28,KC,MIL,5,4,450306,490063,493114,444876,543333,456714,460086,521692,519058,456715,465674,460576,430001,460075,133380,518960,501981,448602,488703,490063
92,395414,L,2014-03-28,CHC,AZ,3,1,429719,502239,466988,516809,519203,592609,435625,435220,434633,446381,429719,467827,431094,502671,445988,471083,444432,544369,572041,502239
93,395413,L,2014-03-28,OAK,SF,4,1,445926,453311,424825,518626,476704,493316,502210,430948,444379,346857,435558,434636,474832,467055,457763,452254,434604,516949,518794,543063
94,385472,L,2014-03-28,PIT,PHI,3,0,450203,452718,516782,501983,457705,431145,435522,448170,474568,425549,450203,519184,276519,400284,429667,407781,502126,434563,605125,452718
95,396277,W,2014-03-28,TB,DET,3,6,519043,501955,459964,150040,400140,571976,523253,446481,446386,408232,596018,434658,435079,408234,400121,116338,457706,592206,488671,136460
96,395717,W,2014-03-28,LAA,LAD,4,5,572070,545346,594777,435062,405395,285078,501896,116380,430947,474233,543776,408307,624577,434670,408236,444843,346874,454560,543829,545346
97,396259,W,2014-03-29,SEA,COL,1,2,432934,462985,501659,543543,429664,430611,475253,552662,572122,572287,554429,453568,150212,471865,453064,408047,571448,572816,457574,518934
98,396564,W,2014-03-29,NYM,TOR,0,2,493137,453344,458913,502517,431151,434158,455759,446263,477195,518595,514913,408314,466320,452252,429665,425900,543434,458675,501213,572365
99,396547,L,2014-03-29,HOU,TEX,13,6,572971,434578,592261,503556,605512,461882,543807,545352,518545,543200,591720,462101,430906,425902,134181,425567,519048,455139,425543,547982
100,396472,W,2014-03-29,CLE,SD,8,9,517593,445590,452678,430897,543401,467793,430605,488726,543228,461815,502082,465784,456121,452104,576397,475174,294558,523265,452234,460026
101,396181,L,2014-03-29,MIN,BOS,7,4,460059,408241,572821,435559,408045,425545,430585,461858,542455,543305,465753,537953,425664,456030,435063,429713,593428,455077,519025,424325
102,395417,W,2014-03-29,KC,MIL,2,7,570649,462136,493114,444876,543333,456714,460086,521692,519058,456715,502143,502582,571697,460075,133380,518960,501981,407489,488703,462136
103,395415,L,2014-03-29,CHC,AZ,9,8,434628,276520,466988,516770,519203,458085,435220,456078,472528,501888,446381,467827,431094,502671,136767,445988,444432,471083,572008,572041
104,395715,W,2014-03-29,LAD,LAA,2,6,429717,572140,624577,408307,434670,408236,475100,346874,444843,457759,454560,594777,545361,405395,285078,501896,116380,435062,455104,430947
105,380546,W,2014-03-30,LAD,SD,1,3,547943,488768,408307,624577,434670,408236,444843,346874,454560,543829,547943,465784,456121,452104,576397,475174,523265,461416,425784,488768
106,380548,L,2014-03-31,PHI,TEX,14,10,424324,489294,519184,276519,400284,429667,407781,502126,434563,605125,448242,425783,462101,425902,134181,425567,519048,450317,547982,425543
107,380553,L,2014-03-31,WSH,NYM,9,7,544931,518716,452655,475582,150029,467092,547180,435622,425560,543685,544931,458913,501571,431151,434158,518500,477195,518595,514913,518716
108,380552,W,2014-03-31,TOR,TB,2,9,285079,456034,408314,466320,430832,429665,425900,543434,458675,430895,489365,430203,571976,450314,446334,425766,457775,459964,150040,488862
109,380550,L,2014-03-31,SF,AZ,9,8,518516,435221,434636,474832,467055,457763,452254,434604,543063,435078,518516,572041,431094,502671,445988,444432,471083,572008,467827,435221
110,380549,L,2014-03-31,SEA,LAA,10,3,433587,450308,501659,543543,429664,475253,489149,572122,459431,554429,572287,594777,545361,405395,285078,501896,116380,435062,455104,430947
111,380547,W,2014-03-31,MIN,CWS,3,5,445060,519242,572821,435559,408045,425545,499624,461858,542455,543305,465753,594809,543760,543216,547989,276055,541645,457477,493351,452095
112,380551,L,2014-03-31,STL,CIN,1,0,425794,456501,572761,543939,407812,501800,425877,571431,425509,488721,425794,571740,408252,458015,457803,407886,453943,446359,430910,456501
113,380544,W,2014-03-31,COL,MIA,1,10,407822,605228,453568,150212,471865,453064,408047,501647,571448,518934,407822,592885,425557,519317,431171,434540,457454,542303,588751,605228
114,380543,L,2014-03-31,CLE,OAK,2,0,475416,543243,460579,430897,543401,467793,488726,430605,452678,461815,543228,424825,518626,476704,461235,493316,444379,502210,435558,519299
115,380542,W,2014-03-31,CHC,PIT,0,1,502188,434538,466988,516809,516770,519203,592609,456078,435625,446381,502188,516782,501983,457705,476883,431145,435522,448170,474568,434538
116,380541,W,2014-03-31,BOS,BAL,1,2,452657,501957,537953,456030,120074,435063,455077,429713,593428,150229,519025,455976,429666,430945,448801,443558,446308,430321,475247,570731
117,380540,W,2014-03-31,ATL,MIL,0,2,527054,451596,518792,425834,518692,453400,457708,462564,594828,592743,527054,460576,516416,460075,133380,518960,501981,407489,571697,451596
118,380545,W,2014-03-31,KC,DET,3,4,448306,434378,493114,408299,543333,456714,460086,521692,519058,456715,444876,435079,116338,408234,400121,457706,488671,592206,136460,434658
119,380562,L,2014-04-01,TOR,TB,4,2,571800,502171,466320,458675,430832,429665,452252,425900,543434,572365,502409,459964,571976,450314,446334,425766,457775,523253,452672,488862
120,380560,L,2014-04-01,SEA,LAA,8,3,541640,450351,501659,543543,429664,475253,430611,572122,552662,554429,407833,594777,545361,405395,285078,501896,116380,435062,474233,430947
121,380561,W,2014-04-01,SF,AZ,4,5,430912,489119,434636,452254,467055,457763,434604,474832,435078,543063,430912,467827,431094,502671,445988,471083,444432,572008,572041,489119
122,380559,W,2014-04-01,PHI,TEX,2,3,150359,527048,519184,276519,400284,407781,429667,434563,460055,434624,514917,425783,462101,425902,134181,425567,519048,430906,547982,455139
123,380554,L,2014-04-01,ATL,MIL,5,2,622072,346798,518792,425834,518692,453400,457708,462564,594828,592743,622072,460576,516416,460075,133380,518960,501981,430001,448602,346798
124,380557,L,2014-04-01,LAD,SD,3,2,425844,453178,408307,624577,434670,408236,444843,346874,454560,543829,425844,465784,452234,452104,475174,576397,461416,456121,518735,453178
125,380556,W,2014-04-01,COL,MIA,3,4,474463,543135,453211,150212,471865,453064,408047,501647,571448,518934,474463,592885,425557,519317,431171,434540,457454,542303,588751,543135
126,380558,W,2014-04-01,NYY,HOU,2,6,282332,444857,453056,116539,136860,435263,407893,150093,458731,406878,430637,451594,543257,514888,488771,461882,474892,518625,543321,542340
127,380577,L,2014-04-02,WSH,NYM,5,1,461829,112526,452655,543685,150029,425560,475582,547180,435622,446653,461829,501571,527038,431151,434158,518500,543744,518595,514913,112526
128,380576,L,2014-04-02,TOR,TB,3,0,279824,519043,466320,458675,430832,429665,425900,501213,543434,430895,502409,457775,571976,450314,446334,523253,425766,446481,150040,488862
129,380575,W,2014-04-02,STL,CIN,0,1,608379,571561,572761,425509,407812,501800,425877,571431,488721,543939,608379,571740,408252,458015,457803,407886,453943,446359,430910,571561
130,380573,L,2014-04-02,SEA,LAA,8,2,572020,502327,501659,543543,429664,475253,430611,552662,554429,572287,217100,594777,545361,405395,501896,285078,435062,116380,455104,430947
131,380572,W,2014-04-02,PHI,TEX,3,4,452718,543726,519184,434563,400284,429667,407781,502126,460055,605125,434624,425783,462101,425902,134181,425567,519048,450317,547982,425543
132,380571,W,2014-04-02,NYY,HOU,1,3,493133,543054,453056,116539,136860,435263,407893,150093,458731,406878,430637,451594,543257,488771,514888,474892,571868,518625,502100,542340
133,380570,W,2014-04-02,MIN,CWS,6,7,429781,462956,572821,408045,425545,430585,461858,542455,435559,543305,465753,594809,543760,547989,276055,541645,457477,493351,452095,544725
134,380574,L,2014-04-02,SF,AZ,2,0,218596,502239,434636,474832,467055,457763,452254,434604,543063,501303,218596,467827,431094,502671,445988,471083,444432,460060,542999,502239
135,380568,W,2014-04-02,KC,DET,1,2,450306,453286,493114,408299,543333,456714,460086,521692,519058,456715,444876,435079,607385,408234,400121,116338,457706,488671,592206,136460
136,380567,L,2014-04-02,COL,MIA,6,5,543475,506693,453568,150212,471865,453064,408047,571448,457574,518934,543475,592885,518618,519317,434540,431171,457454,542303,588751,506693
137,380566,W,2014-04-02,CLE,OAK,1,6,446372,431148,452678,430897,543401,467793,430605,488726,449107,543228,471107,424825,518626,476704,461235,493316,502210,430948,519083,519299
138,380565,W,2014-04-02,CHC,PIT,3,4,429719,450203,466988,472528,516770,519203,435625,435220,456078,501888,429719,516782,501983,457705,476883,431145,435522,448170,474568,450203
139,380564,L,2014-04-02,BOS,BAL,6,2,407793,434622,537953,456030,120074,435063,430404,429713,593428,150229,519025,455976,518953,430945,448801,443558,446308,429666,475247,543459
140,380563,L,2014-04-02,ATL,MIL,1,0,421685,490063,518792,425834,518692,453400,457708,462564,408042,592743,421685,460576,502582,460075,133380,518960,571697,488703,407489,490063
141,380555,L,2014-04-02,CLE,OAK,6,4,502083,458676,460579,430897,543401,467793,488726,452678,461815,449107,502082,453539,518626,476704,461235,493316,444379,502210,346857,435558
142,380569,L,2014-04-02,LAD,SD,5,1,429717,475115,408307,624577,434670,408236,444843,346874,454560,543829,429717,465784,452234,452104,475174,576397,461416,506560,460026,475115
143,380588,L,2014-04-03,WSH,NYM,8,2,543699,554430,452655,547180,150029,425560,475582,435622,457787,506702,543699,458913,502517,431151,434158,446263,501571,518595,514913,554430
144,380587,W,2014-04-03,TOR,TB,2,7,453344,502042,466320,458675,430832,429665,452252,425900,543434,430895,572365,430203,457775,450314,446334,425766,523253,459964,452672,488862
145,380586,L,2014-04-03,STL,CIN,7,6,458681,456701,572761,543939,407812,501800,425877,571431,425509,445055,458681,571740,408252,458015,457803,453943,502317,446359,571466,456701
146,380585,L,2014-04-03,SF,AZ,8,5,453311,276520,434636,453923,474832,467055,452254,516949,543063,501303,453311,467827,431094,502671,445988,444432,572008,572041,488912,276520
147,380584,W,2014-04-03,SEA,OAK,2,3,606273,445926,501659,543543,429664,475253,430611,572122,489149,554429,572287,424825,518626,476704,493316,519083,430948,502210,346857,453539
148,380579,L,2014-04-03,CHC,PIT,3,2,434628,434643,466988,516770,448605,519203,516809,592609,446381,434633,434628,516782,501983,457705,476883,435522,448170,506997,474568,434643
149,380582,L,2014-04-03,MIN,CWS,10,9,461833,500779,572821,408045,425545,499624,461858,542455,500887,543305,500871,594809,543760,547989,276055,541645,457477,493351,452095,544725
150,380580,W,2014-04-03,COL,MIA,5,8,462985,545363,572816,150212,471865,453064,501647,571448,488681,518586,462985,592885,425557,519317,431171,434540,542303,588751,425772,545363
151,380578,L,2014-04-03,BOS,BAL,4,3,467094,612672,430404,456030,120074,435063,593428,537953,519025,424325,598265,455976,429666,448801,430945,443558,446308,430321,570731,475247
152,380583,L,2014-04-03,NYY,HOU,4,2,467100,519085,458731,116539,136860,407893,150093,465041,406878,400085,500208,451594,543257,488771,514888,474892,571868,518625,502100,542340
153,380598,L,2014-04-04,PHI,CHC,7,2,433584,475243,519184,434563,400284,407781,429667,502126,434624,605125,433584,466988,516770,519203,435625,472528,456078,435220,446381,475243
154,380599,W,2014-04-04,SD,MIA,2,8,445590,543408,465784,461416,452104,452234,475174,576397,456121,518735,445590,588751,425557,519317,431171,434540,457454,542303,407862,543408
155,380597,L,2014-04-04,NYY,TOR,7,3,547888,430661,453056,458731,136860,435263,407893,430637,400085,500208,542883,466320,458675,430832,429665,452252,425900,543434,572365,502409
156,380602,W,2014-04-04,STL,PIT,2,12,571946,543037,572761,543939,407812,501800,425877,571431,425509,488721,571946,516782,501983,457705,476883,431145,435522,448170,474568,543037
157,380603,W,2014-04-04,TEX,TB,1,8,434578,543606,425783,462101,425902,134181,425567,519048,430906,547982,450317,457775,571976,450314,446334,523253,446481,446386,452672,488862
158,380601,L,2014-04-04,SF,LAD,8,4,285064,547943,434636,452254,467055,457763,434604,474832,518794,435078,285064,408307,461314,434670,408236,444843,346874,454560,543829,523848
159,380596,W,2014-04-04,MIN,CLE,2,7,460059,517593,572821,408045,425545,499624,461858,542455,435559,543305,465753,460579,430897,543401,467793,488726,452678,461815,543228,502082
