,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
15,529428,L,2018-03-30,PHI,ATL,5,4,601713,592314,514917,467793,546318,656555,571437,664068,595284,601713,641487,542255,645277,518692,455976,435559,605512,621020,475247,592314
16,529426,L,2018-03-30,MIL,SD,8,6,468504,664192,456715,592885,460075,543768,570267,444489,541650,606115,468504,622534,571976,543333,517369,641319,520471,605486,595978,664192
17,529424,W,2018-03-30,HOU,TEX,1,5,572971,450729,543807,502210,514888,621043,608324,503556,594828,605233,545358,592261,608336,462101,134181,608577,425783,455139,596059,607387
18,529427,L,2018-03-30,NYY,TOR,4,2,547888,592717,458731,592450,519317,544369,596142,435522,641856,592273,642180,581527,518626,475253,434158,500208,545341,431145,607680,649557
19,529422,W,2018-03-30,CHC,MIA,1,2,543294,592761,546991,592178,519203,575929,656941,608365,450314,595879,543294,621446,518618,516770,571506,605119,643265,500743,595453,592761
20,529421,L,2018-03-30,BOS,TB,1,0,456034,605483,605141,643217,434670,502110,593428,646240,456488,598265,543877,622110,595281,460576,543068,467092,543543,588751,621002,608701
21,529420,L,2018-03-30,WSH,CIN,2,0,453286,456701,594809,543685,547180,475582,435062,607208,572191,446308,453286,608385,553993,458015,571697,594988,571466,606299,456701,571740
22,529417,L,2018-03-30,PIT,DET,13,10,467100,519455,624428,543281,570256,605137,572816,516782,465041,592567,474568,547982,600869,408234,592206,400121,543510,543484,578428,553988
23,529423,W,2018-03-30,COL,AZ,8,9,542881,592662,453568,518934,571448,596115,471865,435622,467827,455104,542881,444482,606466,502671,572041,572008,571875,605113,571974,592662
24,529444,L,2018-03-31,WSH,CIN,13,7,544931,622491,594809,543685,547180,571431,435062,607208,571718,446308,544931,608385,553993,458015,571697,594988,594807,606299,571466,622491
25,529443,W,2018-03-31,STL,NYM,2,6,608379,594798,451594,502054,572761,542303,500874,425877,657557,543939,608379,452678,493316,457803,453943,518595,408236,501571,594798,642708
26,529442,W,2018-03-31,SF,LAD,0,5,502706,628317,605412,474832,457705,457763,446334,543063,452254,453923,502706,621035,571771,624577,461314,641355,523253,605131,571657,628317
27,529440,W,2018-03-31,PHI,ATL,2,15,592826,435221,514917,467793,546318,656555,571437,664068,596748,595751,592826,542255,645277,518692,455976,605512,621020,475247,455755,435221
28,529439,W,2018-03-31,NYY,TOR,3,5,282332,462136,435522,592450,519317,544369,596142,592273,458731,592122,642180,456665,518626,475253,500208,545341,607680,649557,571912,547912
29,529438,L,2018-03-31,MIN,BAL,6,2,502043,488768,572821,408045,593934,592696,489149,501303,596146,621439,488771,448801,592518,570731,430945,641820,458675,542921,623993,543376
30,529437,L,2018-03-31,MIL,SD,7,3,608718,606131,519346,592885,456715,543768,570267,519299,542340,542908,608718,622534,517369,543333,592669,570799,641319,520471,595978,606131
31,529435,L,2018-03-31,HOU,TEX,9,3,621121,519043,543807,608324,514888,621043,503556,594828,605204,435263,545350,462101,608336,134181,608577,425783,596059,518542,592685,624636
32,529434,L,2018-03-31,COL,AZ,2,1,608566,425844,453568,518934,571448,471865,467827,435622,596115,547172,608566,444482,572041,502671,571875,518614,502481,605113,425772,425844
33,529433,L,2018-03-31,CLE,SEA,6,5,471911,572020,596019,543401,608070,429665,434658,475174,446386,543228,502082,543829,516416,429664,443558,572122,571745,592387,605357,400085
34,529432,L,2018-03-31,CWS,KC,4,3,608337,453178,660162,541645,547989,571602,547170,456078,641313,570560,641553,445055,593160,519058,446263,596144,449181,460086,444876,460077
35,529431,L,2018-03-31,CHC,MIA,10,6,506433,628333,664023,592178,519203,575929,656941,608365,450314,518792,506433,621446,518618,516770,571506,605119,457727,500743,592407,628333
36,529430,L,2018-03-31,BOS,TB,3,2,519144,552640,605141,643217,434670,502110,593428,519048,456488,571788,506702,452655,595281,460576,543543,622110,621563,588751,605480,491696
37,529436,L,2018-03-31,LAA,OAK,8,3,533167,596043,446359,545361,457708,405395,594777,592743,472528,527043,425784,459964,543760,476704,501981,621566,572039,656305,621471,622194
38,529452,W,2018-04-01,NYY,TOR,4,7,543243,573186,458731,592450,519317,544369,435522,592273,609280,642180,519222,581527,518626,475253,500208,434158,545341,431145,607680,547912
39,529456,L,2018-04-01,WSH,CIN,6,5,461829,607219,594809,543685,547180,475582,607208,572191,471083,461829,594694,571740,553993,458015,594807,571697,519023,594988,606299,607219
40,529455,L,2018-04-01,STL,NYM,5,1,596133,571927,451594,502054,572761,542303,500874,425877,657557,576397,596133,452678,493316,457803,453943,527038,608700,501571,571927,642708
41,529454,W,2018-04-01,SF,LAD,0,9,608717,448179,457706,605412,457705,457763,446334,452254,474832,543063,608717,621035,608369,624577,518735,641355,571771,592626,571657,448179
42,529453,L,2018-04-01,PIT,DET,1,0,592866,605242,624428,543281,570256,605137,572816,516782,465041,592567,474568,547982,600869,408234,592206,400121,543308,543484,578428,553988
43,529451,L,2018-04-01,MIN,BAL,7,0,621244,592332,572821,408045,593934,592696,489149,500871,621439,596146,641598,448801,592518,570731,430945,641820,458675,542921,476883,642082
44,529446,W,2018-04-01,CHC,MIA,0,6,500779,596071,546991,592178,519203,608365,656941,605170,518792,595879,500779,621446,518618,516770,605119,643265,457727,592680,595453,596071
45,529449,L,2018-04-01,HOU,TEX,8,2,543037,501985,543807,608324,514888,621043,503556,594828,545350,545358,605233,462101,608336,134181,608577,455139,596059,607387,595777,592685
46,529448,W,2018-04-01,CLE,SEA,4,5,545333,502190,596019,543401,608070,475174,429665,502082,547379,571980,605548,543829,516416,429664,571745,572122,596129,592387,400085,571679
47,529450,L,2018-04-01,LAA,OAK,7,4,660271,605254,446359,545361,457708,405395,594777,592743,472528,527043,455117,543760,476704,621566,501981,459964,572039,656305,518960,621471
48,529445,L,2018-04-01,BOS,TB,2,1,584171,607188,605141,646240,502110,593428,519048,543877,598265,596119,571788,452655,595281,460576,543543,622110,621563,467092,605480,588751
49,529441,L,2018-04-01,PIT,DET,8,6,641771,543001,543281,474568,516782,605137,465041,501896,570256,446481,553869,553988,600869,408234,592206,592348,543510,592444,578428,622682
50,529470,L,2018-04-02,WSH,ATL,8,1,543699,656794,607208,543685,547180,475582,435062,572191,594694,600474,543699,542255,645277,518692,455976,605512,621020,475247,455755,656794
51,529469,W,2018-04-02,TEX,OAK,1,3,112526,592811,425783,608336,462101,134181,608577,455139,596059,607387,592685,543760,476704,621566,501981,459964,572039,656305,518960,621471
52,529467,L,2018-04-02,STL,MIL,8,4,571945,605200,451594,502054,572761,542303,500874,425877,657557,576397,571945,456715,592885,460075,543768,519346,444489,542340,606115,605200
53,529465,W,2018-04-02,MIN,PIT,4,5,458681,592791,572821,408045,593934,592696,500871,596146,621439,488771,458681,543281,570256,516782,605137,572816,465041,592567,474568,592791
54,529464,W,2018-04-02,LAD,AZ,7,8,547943,592836,592626,608369,624577,518735,641355,461314,400284,523253,547943,444482,606466,502671,572041,572008,571875,605113,488671,592836
55,529463,W,2018-04-02,KC,DET,1,6,434628,434538,445055,593160,519058,446263,449181,624585,460086,444876,460077,547982,600869,408234,592206,400121,543510,543484,592348,553988
56,529461,L,2018-04-02,CLE,LAA,6,0,605182,500724,596019,543401,608070,475174,429665,502082,543228,571980,605548,446359,545361,457708,405395,594777,592743,472528,527043,455117
57,529460,W,2018-04-02,CWS,TOR,2,4,625643,448802,660162,541645,547989,571602,456078,641313,544725,570560,641553,581527,518626,475253,500208,434158,545341,431145,607680,649557
58,529459,W,2018-04-02,CHC,CIN,0,1,543022,641816,664023,592178,519203,575929,656941,608365,518792,595879,543022,608385,460060,458015,571697,553993,594807,571466,571740,641816
59,529458,L,2018-04-02,BOS,MIA,7,3,598271,670950,605141,643217,434670,646240,593428,456488,598265,543877,598271,621446,518618,516770,605119,571506,457727,500743,592407,670950
60,529457,W,2018-04-02,BAL,HOU,1,6,501957,450203,448801,592518,570731,430945,641820,458675,542921,476883,543376,543807,608324,514888,621043,502210,503556,594828,435263,605233
61,529462,L,2018-04-02,COL,SD,7,4,518452,571951,453568,518934,571448,471865,435622,467827,596115,455104,518452,622534,571976,543333,517369,641319,452104,520471,454560,571951
62,529479,W,2018-04-03,PHI,NYM,0,2,594902,518774,514917,467793,571437,656555,546318,664068,595751,594902,641487,607043,452678,493316,457803,453943,408236,518595,408314,518774
63,529483,W,2018-04-03,WSH,ATL,6,13,595918,527054,594809,543685,547180,475582,435062,607208,571718,471083,595918,542255,645277,518692,455976,605512,621020,475247,455755,527054
64,529482,L,2018-04-03,TEX,OAK,4,1,430935,608665,425783,608336,462101,134181,608577,455139,596059,607387,592685,543760,640461,476704,501981,621566,656305,572039,518960,519295
65,529481,W,2018-04-03,STL,MIL,4,5,656427,502624,451594,502054,572761,542303,500874,425877,657557,543939,656427,456715,592885,460075,543768,519346,444489,542340,606115,502624
66,529480,L,2018-04-03,SEA,SF,6,4,594835,621389,543829,516416,429664,571745,572122,592387,628338,571679,594835,457706,605412,457705,457763,446334,452254,460026,543063,621389
67,529478,W,2018-04-03,LAD,AZ,1,6,477132,643327,621035,608369,624577,641355,461314,571771,523253,605131,477132,444482,606466,502671,572041,572008,518614,571918,571974,643327
68,529468,W,2018-04-03,TB,NYY,4,11,502042,656756,622110,595281,460576,543068,467092,588751,491696,621002,608701,458731,592450,519317,544369,596142,435522,592273,642180,592122
69,529476,W,2018-04-03,COL,SD,4,8,607536,475115,453568,518934,571448,471865,467827,596115,455104,641857,607536,622534,517369,543333,592669,570799,520471,641319,454560,475115
70,529475,W,2018-04-03,CLE,LAA,2,13,458708,572070,596019,543401,608070,475174,429665,502082,547379,571980,605548,446359,545361,457708,405395,594777,592743,472528,660271,425784
71,529474,W,2018-04-03,CWS,TOR,5,14,456068,457918,660162,541645,547989,571602,456078,641313,641553,573135,547170,434158,518626,475253,500208,545341,434778,607680,571912,649557
72,529472,L,2018-04-03,BOS,MIA,4,2,519242,570632,456488,643217,434670,502110,593428,646240,543877,598265,519242,621446,518618,516770,605119,571506,457727,500743,595453,570632
73,529471,W,2018-04-03,BAL,HOU,6,10,605541,434378,448801,592518,570731,430945,641820,458675,542921,642082,623993,543807,608324,514888,621043,502210,503556,594828,435263,605233
74,529477,L,2018-04-03,KC,DET,1,0,596001,571510,445055,593160,519058,596144,449181,624585,460086,444876,595956,547982,600869,408234,592206,400121,543510,543484,578428,553988
75,529492,W,2018-04-04,SEA,SF,1,10,433587,456501,543829,516416,429664,571745,572122,596129,605357,400085,433587,605412,474832,457705,457763,467055,543063,453923,491676,456501
76,529496,W,2018-04-04,WSH,ATL,1,7,453286,592314,594809,543685,547180,571431,607208,572191,594694,600474,453286,542255,645277,518692,455976,605512,518586,475247,542208,592314
77,529495,W,2018-04-04,TEX,OAK,2,6,450729,640455,425783,608336,462101,134181,608577,455139,595777,607387,624636,543760,459964,476704,501981,621566,656305,640461,622194,621471
78,529494,W,2018-04-04,TB,NYY,2,7,605483,622663,452655,595281,543068,543543,467092,621563,588751,605480,621002,458731,592450,519317,596142,544369,592273,592122,519222,591720
79,529493,L,2018-04-04,STL,MIL,6,0,593372,468504,451594,502054,572761,542303,500874,425877,657557,543939,593372,519346,592885,456715,543768,570267,542340,444489,519299,468504
80,529491,W,2018-04-04,PHI,NYM,2,4,605400,592789,514917,467793,608384,656555,571437,596748,595284,641487,605400,607043,493316,457803,453943,452678,408236,608700,592789,642708
81,529485,L,2018-04-04,CWS,TOR,4,3,608334,592717,660162,541645,547989,571602,547170,456078,570560,641313,641553,581527,518626,475253,434158,545341,431145,434778,607680,547912
82,529489,W,2018-04-04,LAD,AZ,0,3,622072,571578,621035,608369,624577,571771,518735,461314,523253,571657,622072,502481,606466,502671,572041,572008,518614,571918,425772,571578
83,529487,L,2018-04-04,COL,SD,5,2,592351,453385,453568,518934,571448,435622,596115,471865,642162,547172,592351,517369,641319,543333,570799,605486,520471,519333,595978,453385
84,529486,W,2018-04-04,CLE,LAA,2,3,446372,572140,596019,543401,608070,429665,446386,475174,543228,434658,605548,446359,545361,457708,405395,594777,592743,472528,660271,455117
85,529490,L,2018-04-04,MIN,PIT,7,3,543606,467100,572821,592696,593934,489149,500871,596146,621439,488771,543606,543281,570256,516782,605137,572816,465041,592567,446481,467100
86,529484,W,2018-04-04,BAL,HOU,2,3,605164,572971,542921,592518,570731,430945,641820,502143,623993,543376,502226,543807,608324,514888,502210,503556,545358,545350,605204,605233
87,529506,W,2018-04-05,TB,BOS,2,3,630023,456034,622110,595281,460576,543068,467092,543543,588751,621002,608701,605141,643217,434670,502110,593428,646240,456488,598265,543877
88,529505,W,2018-04-05,SEA,MIN,2,4,572020,502043,543829,516416,429664,571745,572122,596129,592387,400085,571679,572821,408045,593934,543257,621439,596146,534606,501303,641598
89,529504,L,2018-04-05,NYM,WSH,8,2,594798,544931,624424,452678,493316,457803,453943,408236,608700,408314,594798,594809,543685,547180,475582,435062,607208,471083,544931,572191
90,529503,W,2018-04-05,MIA,PHI,0,5,592761,601713,621446,518618,516770,571506,605119,457727,500743,592407,592761,514917,467793,664068,656555,546318,596748,595751,601713,641487
91,529502,L,2018-04-05,DET,CWS,9,7,519455,448306,547982,600869,408234,592206,400121,543510,543484,578428,553988,660162,541645,547989,571602,570560,544725,641313,553882,641553
92,529507,L,2018-04-05,TEX,OAK,6,3,527048,596043,425783,608336,462101,134181,608577,596059,607387,592685,518542,543760,640461,476704,501981,621566,656305,518960,572039,519295
93,529500,W,2018-04-05,CIN,PIT,2,5,456701,643230,571740,553993,458015,594807,571697,608385,606299,571466,456701,543281,570256,516782,605137,572816,501896,465041,474568,643230
94,529499,L,2018-04-05,CHC,MIL,8,0,452657,608718,664023,450314,592178,519203,575929,546991,608365,595879,452657,456715,570267,460075,543768,542583,541650,606115,542908,608718
95,529498,L,2018-04-05,BAL,NYY,5,2,488768,547888,641820,592518,570731,430945,448801,542921,458675,623993,642082,458731,592450,519317,544369,596142,435522,592122,642180,609280
96,529497,L,2018-04-05,AZ,STL,3,1,592662,425794,444482,606466,502671,572041,518614,488671,572008,502481,592662,451594,502054,572761,542303,500874,425877,657557,622168,425794
97,529501,L,2018-04-05,COL,SD,3,1,542881,664192,453568,518934,571448,435622,596115,455104,467827,642162,542881,622534,517369,543333,592669,570799,520471,641319,595978,664192
98,529516,L,2018-04-06,TOR,TEX,8,5,462136,519043,456665,518626,475253,500208,431145,434778,607680,545341,581527,425783,608336,462101,134181,608577,455139,596059,607387,592685
99,529515,L,2018-04-06,SD,HOU,4,1,606131,621121,622534,517369,543333,570799,592669,641319,520471,605486,595978,543807,608324,514888,621043,502210,503556,594828,435263,605233
100,529514,W,2018-04-06,OAK,LAA,9,13,605254,592170,459964,543760,476704,501981,621566,656305,518960,572039,621471,446359,545361,457708,405395,594777,592743,472528,660271,455117
101,529512,W,2018-04-06,KC,CLE,2,3,518633,471911,445055,593160,519058,446263,596144,624585,460086,444876,460077,596019,543401,608070,429665,488726,446386,475174,543228,434658
102,529510,W,2018-04-06,CHC,MIL,4,5,543294,605540,450314,592178,656941,575929,608365,605170,518792,595879,543294,456715,519346,460075,543768,570267,444489,542340,606115,605540
103,529509,L,2018-04-06,BAL,NYY,7,3,592332,282332,641820,592518,570731,430945,502143,448801,542921,623993,543376,458731,592450,519317,544369,596142,435522,592273,642180,609280
104,529508,L,2018-04-06,ATL,COL,8,3,435221,608566,542255,645277,518692,455976,435559,605512,621020,435221,475247,453568,518934,571448,471865,435622,467827,596115,455104,608566
105,529511,W,2018-04-06,CIN,PIT,3,14,622491,592866,608385,553993,458015,571697,594807,519023,606299,622491,571740,543281,570256,516782,605137,572816,465041,592567,474568,592866
106,529525,W,2018-04-07,MIA,PHI,1,20,596071,592826,518618,621446,516770,571506,605119,457727,500743,595453,596071,514917,467793,664068,656555,546318,596748,571437,595751,592826
107,529530,W,2018-04-07,TB,BOS,3,10,607188,519144,452655,605480,460576,543543,622110,543068,467092,621563,588751,605141,643217,434670,502110,593428,646240,456488,598265,506702
108,529529,L,2018-04-07,SEA,MIN,11,4,502190,621244,543829,516416,429664,571745,572122,596129,592387,400085,605357,572821,408045,593934,592696,489149,500871,596146,621439,488771
109,529531,W,2018-04-07,TOR,TEX,1,5,573186,501985,456665,518626,475253,500208,431145,607680,649557,545341,581527,425783,596059,462101,608577,608336,595777,518542,607387,592685
110,529527,L,2018-04-07,OAK,LAA,7,3,592811,500724,459964,543760,476704,501981,621566,656305,622194,572039,519295,446359,545361,457708,405395,594777,592743,472528,527043,425784
111,529526,L,2018-04-07,NYM,WSH,3,2,571927,461829,452678,493316,527038,453943,518595,457803,501571,571927,642708,607208,543685,547180,475582,435062,572191,571718,600474,461829
112,529524,W,2018-04-07,LAD,SF,5,7,448179,608717,621035,608369,624577,641355,523253,592626,605131,400284,448179,457706,605412,457705,457763,446334,452254,474832,543063,608717
113,529528,W,2018-04-07,SD,HOU,0,1,571951,543037,517369,520471,543333,570799,641319,592669,605486,454560,622534,543807,608324,514888,621043,502210,503556,594828,435263,545350
114,529522,L,2018-04-07,DET,CWS,6,1,605242,608337,547982,600869,408234,592206,400121,543510,592444,578428,553988,660162,541645,547989,571602,547170,456078,641313,570560,641553
115,529521,L,2018-04-07,CIN,PIT,7,4,607219,641771,608385,553993,458015,571697,594807,640447,571466,606299,607219,543281,624428,516782,605137,572816,553869,592567,474568,641771
116,529520,L,2018-04-07,CHC,MIL,5,2,506433,605200,664023,592178,656941,575929,600303,605170,518792,595879,506433,456715,519346,460075,543768,570267,542340,606115,542908,605200
117,529519,W,2018-04-07,BAL,NYY,3,8,501957,543243,641820,592518,570731,430945,448801,542921,476883,623993,642082,458731,592450,519317,544369,592122,609280,607054,519222,591720
118,529518,W,2018-04-07,ATL,COL,2,3,434671,518452,542255,645277,518692,455976,605512,621020,475247,542208,434671,453568,518934,571448,471865,435622,467827,596115,547172,518452
119,529517,W,2018-04-07,AZ,STL,3,5,425844,608379,444482,606466,502671,572041,518614,572008,502481,425772,425844,451594,502054,572761,542303,500874,425877,657557,543939,608379
120,529523,L,2018-04-07,KC,CLE,1,0,453178,545333,445055,593160,519058,446263,596144,572365,444876,460086,460077,596019,543401,608070,488726,429665,475174,434658,547379,605548
121,529546,L,2018-04-08,TOR,TEX,7,4,448802,430935,456665,518626,475253,500208,434778,607680,545341,571912,649557,425783,596059,462101,134181,608336,455139,595777,607387,624636
122,529543,W,2018-04-08,SD,HOU,1,4,475115,450203,641319,543333,517369,570799,452104,592669,520471,595978,622534,543807,608324,514888,621043,502210,503556,594828,545358,605233
123,529542,W,2018-04-08,OAK,LAA,1,6,608665,660271,459964,543760,476704,501981,621566,656305,518960,572039,519295,446359,545361,457708,405395,594777,592743,472528,455117,572114
124,529541,L,2018-04-08,NYM,WSH,6,5,518774,543699,624424,493316,457803,453943,452678,408236,518595,518774,642708,594809,543685,547180,571431,435062,607208,572191,600474,543699
125,529540,L,2018-04-08,MIA,PHI,6,3,670950,453562,518618,500743,516770,571506,605119,621446,657658,592407,670950,514917,467793,546318,656555,608384,596748,595284,641487,453562
126,529539,L,2018-04-08,LAD,SF,2,1,477132,621389,621035,608369,624577,571771,518735,461314,523253,605131,477132,457706,605412,457705,460026,446334,467055,452254,605509,621389
127,529545,W,2018-04-08,TB,BOS,7,8,552640,593958,622110,595281,460576,543068,621002,543543,491696,588751,608701,605141,643217,434670,502110,593428,519048,456488,646240,543877
128,529537,L,2018-04-08,DET,CWS,1,0,571666,625643,547982,600869,408234,592206,592348,543484,543308,578428,553988,660162,541645,547989,571602,547170,456078,544725,641313,570560
129,529536,W,2018-04-08,CIN,PIT,0,5,641816,592791,608385,553993,458015,571697,594807,571466,606299,641816,571740,543281,570256,516782,605137,572816,465041,592567,474568,592791
130,529535,L,2018-04-08,CHC,MIL,3,0,500779,502624,546991,592178,450314,575929,656941,608365,605170,518792,500779,456715,570267,460075,542583,541650,444489,542340,606115,502624
131,529534,L,2018-04-08,BAL,NYY,8,7,605541,656756,641820,592518,570731,430945,502143,542921,623993,502226,543376,458731,592450,519317,435522,592122,609280,607054,519222,591720
132,529533,L,2018-04-08,ATL,COL,4,0,656794,607536,542255,645277,518692,435559,455976,621020,518586,488721,656794,518934,455104,571448,596115,435622,467827,642162,643565,607536
133,529532,L,2018-04-08,AZ,STL,4,1,592836,596133,444482,606466,502671,572041,518614,488671,605113,502481,592836,451594,502054,572761,542303,500874,425877,657557,543939,596133
134,529538,W,2018-04-08,KC,CLE,1,3,434628,605182,445055,593160,519058,446263,624585,572365,444876,460086,595956,596019,543401,608070,488726,429665,475174,543228,571980,605548
135,529559,L,2018-04-09,TOR,BAL,7,1,457918,605164,434158,518626,475253,456665,434778,431145,607680,581527,649557,641820,592518,570731,430945,448801,502143,542921,623993,543376
136,529558,L,2018-04-09,TB,CWS,5,4,502042,456068,452655,621563,460576,543068,622110,467092,621002,605480,608701,660162,541645,547989,547170,570560,641313,544725,573135,553882
137,529557,W,2018-04-09,SEA,KC,0,10,594835,596001,543829,516416,429664,571745,572122,596129,628338,400085,571679,445055,593160,519058,596144,624585,449181,595956,444876,460077
138,529556,L,2018-04-09,SD,COL,7,6,453385,592351,641319,452104,543333,517369,605486,520471,595978,622534,453385,453568,518934,571448,596115,435622,455104,471865,642162,592351
139,529554,L,2018-04-09,NYM,MIA,4,2,592789,570632,624424,493316,457803,453943,452678,408236,608700,592789,642708,518618,500743,516770,571506,605119,457727,657658,592407,570632
140,529553,L,2018-04-09,MIL,STL,5,4,468504,571945,456715,519346,460075,543768,570267,519299,444489,606115,468504,451594,502054,572761,542303,500874,425877,657557,543939,571945
141,529552,L,2018-04-09,LAA,TEX,8,3,572070,450729,446359,545361,457708,405395,594777,592743,472528,455117,572114,425783,596059,462101,134181,608577,608336,455139,592685,607387
142,529550,W,2018-04-09,DET,CLE,0,2,434538,446372,547982,600869,408234,592206,400121,543484,543510,578428,553988,596019,543401,608070,429665,446386,434658,543228,605548,570481
143,529549,W,2018-04-09,CIN,PHI,5,6,642003,594902,571697,606299,458015,594807,571466,640447,460060,642003,571740,514917,467793,546318,656555,596748,664068,571437,595751,594902
144,529548,W,2018-04-09,ATL,WSH,0,2,527054,453286,542255,645277,518692,455976,435559,605512,621020,475247,527054,607208,543685,547180,475582,435062,571718,572191,600474,453286
145,529547,L,2018-04-09,AZ,SF,2,1,643327,502706,444482,606466,502671,572041,572008,605113,571918,425772,643327,605412,474832,457705,457763,446334,543063,452254,453923,502706
146,529551,L,2018-04-09,HOU,MIN,2,0,434378,458681,543807,608324,514888,621043,503556,435263,605204,545350,605233,572821,408045,593934,592696,489149,500871,596146,621439,488771
147,529568,W,2018-04-10,NYY,BOS,1,14,622663,519242,435522,592450,519317,596142,544369,592122,609280,519222,453203,605141,643217,434670,502110,646240,456488,598265,543877,571788
148,529573,L,2018-04-10,TOR,BAL,2,1,592717,488768,434158,518626,475253,500208,456665,431145,607680,581527,649557,641820,592518,570731,430945,476883,448801,542921,623993,642082
149,529572,L,2018-04-10,TB,CWS,6,5,605483,608334,452655,621563,460576,543068,622110,605480,467092,588751,621002,660162,541645,547989,571602,456078,547170,641313,573135,641553
150,529571,L,2018-04-10,SEA,KC,8,3,433587,607215,543829,516416,429664,571745,572122,628338,596129,605357,600301,445055,593160,519058,596144,446263,624585,449181,444876,460077
151,529570,L,2018-04-10,SD,COL,5,2,664192,542881,622534,517369,543333,592669,570799,520471,641319,595978,664192,518934,455104,571448,596115,435622,467827,642162,643565,542881
152,529569,W,2018-04-10,OAK,LAD,0,4,640455,547943,543760,656305,476704,501981,621566,518960,572039,519295,640455,621035,608369,624577,571771,461314,641355,523253,605131,547943
153,529567,L,2018-04-10,NYM,MIA,8,6,594798,592761,624424,493316,527038,453943,452678,608700,501571,594798,642708,518618,500743,516770,571506,605119,621446,657658,592407,592761
154,529564,W,2018-04-10,HOU,MIN,1,4,572971,543606,543807,608324,514888,621043,502210,503556,435263,605204,545350,572821,408045,593934,500871,543257,489149,641598,621439,534606
155,529565,L,2018-04-10,LAA,TEX,11,1,572140,527048,446359,545361,457708,405395,592743,527043,455759,455117,472528,425783,595777,462101,134181,608577,455139,608336,607387,592685
156,529566,W,2018-04-10,MIL,STL,3,5,608718,593372,519299,519346,570267,543768,542340,541650,621433,444489,608718,451594,657557,572761,542303,425877,664056,622168,543939,593372
157,529563,W,2018-04-10,DET,CLE,1,2,571510,458708,547982,600869,408234,592206,400121,592348,543510,622682,553988,596019,543401,608070,429665,488726,446386,475174,547379,434658
158,529562,W,2018-04-10,CIN,PHI,1,6,456701,605400,608385,606299,458015,571697,594807,571466,607468,456701,571740,514917,467793,546318,656555,608384,664068,595751,641487,605400
159,529561,W,2018-04-10,ATL,WSH,1,4,592314,544931,542255,645277,518692,455976,605512,621020,475247,542208,592314,571718,607208,547180,543685,475582,572191,594694,600474,544931
