,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
11,413651,L,2015-04-06,BAL,TB,6,2,501957,502042,457477,592518,430945,456665,501983,430321,475247,570731,543376,444379,519306,452678,446334,425766,457775,425784,523253,595281
12,413650,L,2015-04-06,ATL,MIA,2,1,527054,506693,458913,607054,455976,518692,542194,430637,430948,592743,527054,543829,592885,519317,434604,445988,542303,457454,588751,506693
13,413649,W,2015-04-06,LAA,SEA,1,4,450308,433587,594777,545361,405395,459964,501896,430947,543068,455104,543213,457706,452234,429664,443558,572122,489149,572287,554429,543543
14,413655,L,2015-04-06,COL,MIL,10,0,452718,346798,453568,471865,453064,408047,571448,572816,460026,518934,452718,460576,518960,460075,133380,452252,501981,571697,516416,346798
15,413670,L,2015-04-07,TEX,OAK,3,1,407890,534910,547982,462101,425902,134181,425783,607387,519048,449786,596059,453539,519299,450314,456714,477195,543434,519390,543760,502226
16,413669,W,2015-04-07,SF,AZ,6,7,285064,523989,493114,605412,434636,457763,474832,431171,543063,453923,285064,542255,431094,502671,444482,444432,571875,488912,605113,523989
17,413668,L,2015-04-07,SD,LAD,7,3,475115,425844,571976,519083,461314,457708,519025,475174,576397,506560,475115,276519,624577,408236,435062,518735,408307,346874,592626,425844
18,413667,L,2015-04-07,COL,MIL,5,2,543475,490063,453568,471865,453064,408047,571448,572816,460026,518934,543475,460576,518960,452252,133380,501981,467827,516416,571697,490063
19,413665,L,2015-04-07,ATL,MIA,12,2,622072,502009,458913,607054,455976,518692,542194,430637,453400,592743,622072,543829,592885,519317,434604,445988,542303,457454,588751,543272
20,413664,L,2015-04-07,LAA,SEA,2,0,450351,572020,594777,545361,405395,501896,543068,430947,455104,518577,543213,430001,457706,429664,443558,572122,448605,489149,572287,543543
21,413666,L,2015-04-07,BAL,TB,6,5,612672,501992,457477,456665,501983,430945,448801,592518,475247,543376,465784,446386,519306,452678,446334,457775,523253,425784,542921,595281
22,413679,W,2015-04-08,NYM,WSH,1,2,594798,519455,434158,431151,446263,150212,502517,501571,518595,594798,527038,572191,488862,547180,475582,467092,435622,462564,489138,519455
23,413693,W,2015-04-08,STL,CHC,0,2,458681,453562,572761,518792,407812,571431,425509,445055,425877,543939,458681,451594,624585,519203,516770,458085,471083,570489,453562,600303
24,413685,W,2015-04-08,TOR,NYY,3,4,285079,501381,408314,431145,430832,429665,518626,592647,607680,475253,581527,453056,458731,136860,407893,435263,452104,121347,452220,544369
25,413684,W,2015-04-08,TEX,OAK,0,10,446321,431148,547982,462101,134181,425902,607387,519295,489267,596059,455139,502226,425496,450314,456714,592192,543434,572033,543760,502285
26,413681,W,2015-04-08,SD,LAD,4,7,488768,435221,571976,519083,461314,457708,519025,475174,500208,506560,488768,276519,624577,408236,435062,518735,408307,346874,592626,435221
27,413680,W,2015-04-08,PIT,CIN,4,5,543037,502190,543281,570256,457705,435522,516782,476883,465041,474568,543037,571740,458015,453943,519023,457803,407781,408252,446359,502190
28,413678,W,2015-04-08,MIN,DET,0,11,445060,434671,542454,572821,408045,116338,573627,461858,542455,435559,457788,543238,435079,408234,400121,502110,493316,592206,488671,578428
29,413682,L,2015-04-08,SF,AZ,5,2,518790,476451,493114,622110,434636,457763,431171,452239,543063,516949,518790,572041,572008,502671,444482,444432,571875,408042,460060,476451
30,413676,L,2015-04-08,CLE,HOU,2,0,471911,444857,456422,608070,543401,467793,461235,543228,461815,502082,449107,514888,543807,472528,594828,474892,488771,476704,458675,545350
31,413675,W,2015-04-08,CWS,KC,5,7,500779,518633,594809,466320,547989,541645,493351,425560,493596,452095,570560,444876,519058,456715,543333,434778,460086,425567,521692,408299
32,413674,W,2015-04-08,BOS,PHI,2,4,519144,421685,605141,456030,467055,434670,435063,537953,452672,593428,519144,519184,434563,400284,429667,573131,605125,425796,520471,421685
33,413677,L,2015-04-08,COL,MIL,5,4,572750,503449,453568,471865,453064,408047,571448,572816,460026,518934,572750,460576,518960,452252,133380,501981,467827,516416,571697,503449
34,413673,W,2015-04-08,BAL,TB,0,2,456068,543606,457477,456665,501983,430945,448801,592518,475247,543432,570731,430203,519306,452678,446334,457775,595281,523253,488852,425784
35,413672,L,2015-04-08,ATL,MIA,2,0,571946,543408,607054,592743,455976,518692,150229,430404,430948,457727,571946,543829,592885,519317,434604,445988,542303,588751,425772,543408
36,413671,L,2015-04-08,LAA,SEA,5,3,533167,547874,594777,545361,405395,459964,501896,430947,455104,519068,543213,457706,554429,429664,443558,572122,430001,489149,572287,543543
37,413695,L,2015-04-09,TOR,NYY,6,3,596057,282332,408314,431145,430832,429665,518626,502143,607680,476270,581527,453056,121347,136860,407893,452104,455759,571974,463610,544369
38,413694,L,2015-04-09,TEX,OAK,10,1,607259,608665,547982,425783,134181,425902,607387,519048,462101,596059,449786,453539,519390,450314,456714,477195,543434,592192,519299,543760
39,413692,L,2015-04-09,SF,SD,1,0,218596,453178,493114,605412,434636,457763,543063,431171,453923,435078,218596,571976,519083,461314,457708,519025,475174,576397,506560,628333
40,413691,W,2015-04-09,PIT,CIN,2,3,150359,543101,543281,570256,457705,435522,516782,476883,474568,506997,150359,571740,458015,453943,519023,457803,407781,408252,446359,543101
41,413690,L,2015-04-09,NYM,WSH,6,3,518774,544931,434158,431151,446263,150212,502517,501571,518595,527038,518774,572191,488862,547180,475582,519208,435622,462564,446653,544931
42,413689,W,2015-04-09,MIN,DET,1,7,502043,572888,542454,572821,408045,116338,573627,461858,500871,435559,457788,543238,435079,408234,400121,502110,493316,592206,488671,578428
43,413688,L,2015-04-09,CLE,HOU,5,1,545333,592879,456422,608070,543401,467793,461235,543228,461815,502082,547379,514888,543807,472528,594828,474892,476704,458675,474233,543257
44,413687,W,2015-04-09,CWS,KC,1,4,433579,450172,594809,466320,547989,425560,541645,493351,543216,434567,608672,444876,519058,456715,543333,434778,425567,521692,449181,408299
45,413686,L,2015-04-09,BOS,PHI,6,2,475416,571527,605141,456030,120074,434670,467055,425664,452672,593428,475416,519184,434563,400284,429667,573131,605125,425796,520471,546318
46,413709,L,2015-04-10,TOR,BAL,12,5,279824,502032,408314,592647,430832,429665,518626,425900,475253,607680,581527,465784,456665,430945,448801,430321,592518,501983,570731,543376
47,413708,W,2015-04-10,TB,MIA,9,10,544993,429717,595281,519306,452678,446334,457775,488852,523253,425784,543484,543829,592885,519317,434604,445988,542303,457454,588751,429717
48,413710,W,2015-04-10,WSH,PHI,1,4,461829,425532,572191,488862,547180,475582,467092,435622,462564,489138,461829,519184,520471,400284,573131,425796,429713,519237,433217,425532
49,413707,W,2015-04-10,STL,CIN,4,5,407793,150302,572761,518792,407812,571431,425509,425877,543939,545341,407793,571740,458015,453943,519023,457803,407781,408252,446359,150302
50,413706,W,2015-04-10,SF,SD,0,1,453311,453344,493114,605412,434636,457763,543063,431171,453923,516949,453311,571976,605486,461314,457708,519083,475174,576397,506560,453344
51,413705,W,2015-04-10,SEA,OAK,0,12,592836,519141,430001,457706,429664,443558,572122,448605,489149,572287,217100,453539,592192,450314,456714,477195,543434,519390,543760,519299
52,413704,L,2015-04-10,PIT,MIL,6,2,502046,571666,543281,570256,457705,435522,516782,476883,465041,474568,502046,460576,518960,460075,133380,501981,452252,516416,571697,571666
53,413698,L,2015-04-10,DET,CLE,8,4,430580,502083,543238,435079,408234,400121,502110,493316,592206,488671,578428,456422,543401,488726,467793,461235,543228,461815,502082,608070
54,413702,L,2015-04-10,MIN,CWS,6,0,543548,456051,572821,500871,408045,116338,573627,461858,542455,435559,457788,594809,466320,547989,541645,425560,493351,493596,452095,608672
55,413701,W,2015-04-10,LAD,AZ,3,4,474463,502624,276519,624577,408236,435062,518735,408307,346874,592626,474463,572041,542255,502671,444432,431094,572008,488912,605113,502624
56,413700,L,2015-04-10,KC,LAA,4,2,450306,502327,444876,519058,456715,543333,434778,460086,425567,521692,408299,594777,545361,405395,501896,543068,430947,455104,518577,543213
57,413699,L,2015-04-10,HOU,TEX,5,1,543521,502706,514888,543807,476704,474892,594828,542340,488771,543257,545350,547982,425783,134181,425902,607387,519048,462101,596059,455139
58,413697,W,2015-04-10,CHC,COL,1,5,475243,554431,451594,624585,519203,516770,592609,519333,456078,475243,570489,572816,453064,571448,471865,501647,453211,460026,554431,518934
59,413696,L,2015-04-10,BOS,NYY,6,5,489119,543135,605141,456030,120074,434670,467055,435063,537953,593428,506702,453056,458731,121347,407893,435263,452104,455759,452220,463610
60,413703,W,2015-04-10,NYM,ATL,3,5,477003,445590,434158,431151,460055,150212,502517,501571,518595,527038,477003,457727,594838,455976,518692,430404,453400,542194,592743,445590
61,413719,W,2015-04-11,PIT,MIL,0,6,474699,519076,543281,465041,435522,516782,476883,430611,518911,628356,474699,460576,518960,460075,452252,133380,501981,516416,467143,519076
62,413725,W,2015-04-11,WSH,PHI,2,3,450729,430935,572191,488862,547180,475582,467092,435622,407862,457787,450729,519184,520471,400284,429667,434563,429713,546318,433217,430935
63,413724,W,2015-04-11,TOR,BAL,1,7,592717,434622,408314,592647,430832,429665,518626,431145,475253,607680,581527,457477,456665,448801,430945,501983,592518,570731,465784,543376
64,413723,L,2015-04-11,TB,MIA,2,0,502042,543054,595281,519306,452678,446334,457775,488852,523253,435064,502042,543829,592885,519317,434604,445988,542303,457454,588751,543054
65,413721,W,2015-04-11,SF,SD,2,10,518516,448306,493114,605412,434636,457763,431171,453923,622110,543063,518516,571976,500208,461314,457708,519083,519025,576397,425549,448306
66,413720,L,2015-04-11,SEA,OAK,5,4,457918,543243,457706,452234,429664,443558,572122,489149,554429,543543,491696,502226,592192,450314,456714,425496,543434,572033,543760,502285
67,413718,W,2015-04-11,NYM,ATL,3,5,518716,527054,434158,431151,446263,150212,502517,501571,518595,527038,518716,458913,607054,455976,518692,430637,430948,542194,592743,527054
68,413722,L,2015-04-11,STL,CIN,4,1,608379,456501,572761,518792,407812,571431,425509,445055,425877,543939,608379,571740,458015,453943,519023,457803,407781,408252,446359,456501
69,413716,W,2015-04-11,LAD,AZ,0,6,477132,605151,276519,408307,408236,435062,444843,457759,592626,454560,477132,572041,542255,502671,444432,431094,572008,488912,605113,605151
70,413715,L,2015-04-11,KC,LAA,6,4,425386,450308,444876,519058,456715,543333,434778,460086,425567,521692,408299,594777,545361,405395,459964,501896,430947,519068,460077,543213
71,413714,W,2015-04-11,HOU,TEX,2,6,433584,451596,514888,543807,476704,474892,472528,488771,458675,503556,545350,547982,451713,134181,425902,519295,519048,462101,596059,455139
72,413717,W,2015-04-11,MIN,CWS,4,5,460059,502188,542454,572821,408045,573627,461858,542455,543302,453203,457788,594809,466320,547989,425560,541645,493351,543216,434567,608672
73,413713,L,2015-04-11,DET,CLE,9,6,456034,446372,543238,435079,408234,400121,502110,493316,592206,488671,461865,456422,449107,543401,467793,543228,430605,543742,502082,608070
74,413712,L,2015-04-11,CHC,COL,9,5,434628,452718,451594,624585,519203,471083,516770,458085,592609,434628,570489,453568,471865,453064,408047,571448,572816,460026,518934,452718
75,413711,L,2015-04-11,BOS,NYY,8,4,523260,476589,571788,456030,120074,435063,467055,501800,537953,593428,452672,458731,455759,136860,121347,452104,434540,571974,544369,463610
76,413740,L,2015-04-12,WSH,PHI,4,3,453286,457711,572191,488862,547180,475582,519208,467092,435622,462564,453286,519184,520471,605125,429667,425796,546318,514917,519237,457711
77,413738,L,2015-04-12,TB,MIA,8,5,501992,506693,595281,430203,452678,446334,457775,488852,523253,425784,501992,543829,592885,519317,434604,400085,430603,588751,425772,506693
78,413737,L,2015-04-12,STL,CIN,7,5,593372,628452,572761,518792,407812,425509,448602,445055,425877,543939,593372,571740,458015,453943,408252,457803,453269,430910,446359,628452
79,413736,W,2015-04-12,SF,SD,4,6,408241,475115,493114,605412,457763,474832,543063,452239,453923,622110,408241,461416,500208,461314,457708,475174,519025,506560,408242,475115
80,413735,L,2015-04-12,SEA,OAK,8,7,433587,534910,457706,452234,429664,443558,572122,489149,554429,572287,543543,453539,592192,450314,456714,477195,519390,543434,502210,543760
81,413734,L,2015-04-12,PIT,MIL,10,2,594987,346798,570256,474568,457705,435522,516782,476883,628356,506997,594987,460576,516416,460075,452252,133380,501981,455117,467143,346798
82,413733,L,2015-04-12,NYM,ATL,4,3,112526,622072,501571,431151,446263,150212,460055,489232,527038,514913,112526,458913,607054,455976,518692,150229,430404,430948,592743,622072
83,413739,L,2015-04-12,TOR,BAL,10,7,571800,501957,408314,592647,430832,429665,518626,425900,431145,607680,581527,457477,456665,448801,430945,501983,592518,465784,475247,543432
84,413731,L,2015-04-12,LAD,AZ,7,4,425844,518567,276519,624577,408236,435062,518735,444843,648717,592626,425844,572041,542255,502671,444482,571875,488912,460060,605113,518567
85,413730,L,2015-04-12,KC,LAA,9,2,570649,450351,444876,519058,456715,543333,434778,425567,521692,449181,408299,430947,545361,405395,459964,501896,543068,455104,518577,605227
86,413729,L,2015-04-12,HOU,TEX,6,4,572971,407890,514888,543807,476704,472528,594828,488771,458675,503556,545350,547982,462101,134181,425902,519295,489267,596059,449786,592261
87,413728,L,2015-04-12,DET,CLE,8,5,543456,543334,434658,435079,408234,400121,502110,493316,592206,543510,578428,456422,449107,543401,467793,543742,461235,430605,502082,547379
88,413727,L,2015-04-12,CHC,COL,6,5,543294,543475,451594,519203,624585,458085,516770,471083,570489,543294,468406,453568,471865,571448,408047,572816,502374,518614,543475,518934
89,413726,W,2015-04-12,BOS,NYY,4,14,453329,547888,605141,456030,120074,434670,467055,435063,425664,593428,452672,453056,458731,136860,407893,435263,121347,452104,452220,544369
90,413732,W,2015-04-12,MIN,CWS,2,6,461833,519242,542454,572821,408045,116338,461858,500871,435559,456488,453203,594809,466320,547989,425560,541645,493351,543216,452095,608672
91,413754,W,2015-04-13,WSH,BOS,4,9,519455,519144,572191,488862,547180,150029,475582,519208,435622,446653,457787,605141,456030,120074,434670,467055,435063,425664,593428,506702
92,413753,L,2015-04-13,TB,TOR,2,1,543606,285079,430203,519306,452678,446334,457775,488852,425784,595281,542921,408314,592647,430832,429665,518626,475253,431145,607680,581527
93,413752,W,2015-04-13,SEA,LAD,5,6,572020,435221,554429,452234,429664,443558,572122,489149,572287,543543,572020,446381,624577,408236,435062,475100,648717,592626,454560,435221
94,413751,W,2015-04-13,PHI,NYM,0,2,421685,594798,519184,546318,400284,429667,434563,429713,605125,520471,421685,434158,431151,446263,150212,502517,518595,501571,527038,594798
95,413750,L,2015-04-13,OAK,HOU,8,1,431148,444857,453539,592192,450314,456714,477195,519390,543434,502210,543760,514888,543257,543807,474892,594828,472528,542340,474233,545350
96,413749,L,2015-04-13,NYY,BAL,6,5,501381,612672,453056,458731,136860,407893,121347,455759,571974,544369,463610,457477,456665,448801,430945,501983,592518,570731,465784,543376
97,413748,L,2015-04-13,MIL,STL,5,4,490063,425794,460576,518960,460075,452252,133380,501981,516416,571697,490063,572761,518792,407812,571431,425509,445055,425877,543939,425794
98,413747,W,2015-04-13,MIA,ATL,2,3,502009,571946,543829,592885,519317,445988,434604,542303,457454,588751,502009,458913,430948,455976,518692,453400,542194,592743,457727,571946
99,413745,W,2015-04-13,DET,PIT,4,5,434671,543037,543238,435079,408234,502110,493316,592206,488671,578428,434671,543281,570256,457705,435522,516782,476883,465041,474568,543037
100,413744,L,2015-04-13,COL,SF,2,0,572750,518790,453568,471865,453064,408047,571448,572816,460026,518934,572750,493114,605412,434636,457763,474832,453923,622110,543063,518790
101,413743,W,2015-04-13,CIN,CHC,6,7,502190,452657,502117,458015,453943,408252,407781,457803,430910,446359,502190,451594,519203,624585,458085,516770,570489,424325,452657,468406
102,413742,L,2015-04-13,AZ,SD,8,4,523989,488768,542255,572008,502671,444482,444432,571875,431094,488912,523989,571976,500208,461314,457708,519083,475174,519025,506560,488768
103,413741,L,2015-04-13,LAA,TEX,6,3,533167,446321,518577,545361,405395,501896,543068,430947,459964,455104,543213,547982,425783,134181,425902,519048,462101,451713,455139,596059
104,413746,L,2015-04-13,KC,MIN,12,3,518633,543507,444876,519058,456715,543333,434778,460086,425567,521692,408299,542454,572821,408045,116338,573627,461858,542455,435559,453203
105,413763,L,2015-04-14,OAK,HOU,4,0,608665,502748,453539,592192,450314,456714,477195,519390,543434,502210,543760,514888,543807,476704,594828,472528,474892,488771,458675,545350
106,413766,L,2015-04-14,TB,TOR,3,2,542882,596057,446386,519306,452678,446334,457775,523253,425784,542921,435064,408314,592647,430832,429665,518626,425900,431145,607680,581527
107,413765,W,2015-04-14,SEA,LAD,5,6,547874,453307,430001,457706,429664,443558,572122,572287,543543,217100,547874,276519,408307,408236,435062,518735,444843,346874,592626,453307
108,413767,W,2015-04-14,WSH,BOS,7,8,544931,475416,488862,150029,547180,475582,519208,467092,435622,457787,572191,605141,456030,120074,434670,467055,435063,537953,452672,571788
109,413764,W,2015-04-14,PHI,NYM,5,6,571527,518774,546318,520471,400284,429667,434563,605125,429713,519184,571527,434158,431151,446263,150212,502517,518595,501571,527038,518774
110,413762,W,2015-04-14,NYY,BAL,3,4,282332,456068,453056,452104,136860,407893,435263,434540,455759,452220,544369,465784,592518,430945,456665,430321,448801,570731,543376,457477
111,413757,L,2015-04-14,CWS,CLE,4,1,500779,471911,594809,466320,547989,425560,541645,493351,543216,452095,466988,456422,449107,543401,467793,543742,461235,430605,547379,608070
112,413760,L,2015-04-14,DET,PIT,2,0,572888,150359,434658,435079,408234,502110,493316,592206,488671,578428,572888,543281,570256,457705,435522,430611,476883,465041,474568,150359
113,413759,L,2015-04-14,COL,SF,4,1,548357,218596,453568,471865,453064,408047,571448,572816,460026,518934,548357,493114,605412,434636,474832,453923,622110,516949,543063,218596
114,413758,L,2015-04-14,CIN,CHC,3,2,543101,453562,571740,458015,453943,408252,457803,407781,430910,446359,543101,451594,519203,624585,458085,516770,471083,570489,453562,468406
115,413756,W,2015-04-14,AZ,SD,1,5,476451,628333,572041,572008,502671,444482,444432,571875,488912,605113,476451,571976,500208,461314,457708,519083,475174,519025,506560,628333
116,413755,W,2015-04-14,LAA,TEX,2,8,607968,607259,430947,545361,405395,459964,501896,543068,455104,518577,543213,596059,519048,134181,425902,425783,462101,451713,547982,455139
117,413761,L,2015-04-14,MIA,ATL,8,2,543408,502239,543829,400085,519317,445988,434604,542303,457454,588751,543408,458913,430948,455976,518692,150229,453400,430637,592743,516970
118,413782,L,2015-04-15,WSH,BOS,10,5,461829,489119,488862,435622,150029,547180,475582,467092,489138,462564,572191,605141,456030,434670,501800,435063,425664,593428,571788,506702
119,413781,W,2015-04-15,TB,TOR,7,12,541640,279824,446386,519306,452678,446334,457775,523253,595281,425784,542921,408314,518626,430832,429665,425900,475253,607680,592647,581527
120,413780,W,2015-04-15,SEA,LAD,2,5,592836,474463,430001,457706,429664,443558,572122,489149,572287,543543,592836,276519,518735,408236,435062,444843,475100,346874,592626,474463
121,413779,W,2015-04-15,PHI,NYM,1,6,425532,477003,546318,514917,400284,425796,573131,605125,519237,519184,425532,434158,518595,446263,150212,502517,493472,501571,514913,477003
122,413777,W,2015-04-15,NYY,BAL,5,7,543135,502032,453056,452104,136860,407893,435263,121347,452220,455759,544369,457477,465784,430945,501983,448801,592518,543376,518953,570731
123,413776,W,2015-04-15,MIL,STL,2,4,503449,458681,460576,518960,460075,452252,133380,467827,516416,571697,503449,572761,518792,407812,571431,425509,445055,425877,543939,458681
124,413775,L,2015-04-15,MIA,ATL,6,2,429717,445590,543829,400085,519317,445988,434604,542303,592663,588751,429717,457727,594838,518692,542194,430637,430404,607054,592743,445590
125,413778,W,2015-04-15,OAK,HOU,1,6,519141,543521,453539,592192,502210,456714,477195,519390,543434,519299,543760,514888,543807,476704,594828,474892,472528,543257,488771,545350
126,413773,L,2015-04-15,DET,PIT,1,0,430580,434538,434658,435079,408234,502110,493316,592206,543510,578428,430580,543281,570256,457705,435522,516782,476883,465041,474568,434538
127,413772,L,2015-04-15,COL,SF,4,2,554431,453311,453568,471865,453064,408047,571448,572816,502374,518934,554431,493114,622110,434636,457763,452239,516949,435078,605412,453311
128,413771,W,2015-04-15,CIN,CHC,0,5,150302,475243,571740,458015,453943,408252,407781,457803,430910,446359,150302,451594,519203,624585,471083,458085,516770,570489,475243,468406
129,413770,W,2015-04-15,CWS,CLE,2,4,433579,545333,594809,466320,547989,425560,543216,493351,543776,434567,608672,456422,449107,543401,467793,543742,430605,502082,547379,608070
130,413769,W,2015-04-15,AZ,SD,2,3,502624,453344,542255,572041,502671,444432,571875,431094,457574,605113,502624,571976,519083,461314,457708,475174,519025,576397,506560,453344
131,413768,L,2015-04-15,LAA,TEX,10,2,502327,519168,430947,545361,405395,459964,501896,455104,519068,518577,543213,592261,596059,134181,425902,519295,462101,489267,547982,449786
132,413774,W,2015-04-15,KC,MIN,1,3,450172,502043,444876,519058,456715,543333,434778,460086,521692,408299,502481,542454,116338,408045,572821,573627,461858,542455,435559,457788
133,413788,L,2015-04-16,TB,TOR,4,2,502042,592717,430203,519306,452678,446334,457775,488852,523253,595281,425784,408314,518626,430832,429665,475253,431145,592647,607680,581527
134,413787,W,2015-04-16,PHI,WSH,2,5,430935,450729,546318,520471,400284,425796,605125,434563,429667,573131,430935,488862,435622,150029,547180,475582,467092,457787,572191,450729
135,413786,W,2015-04-16,MIL,STL,0,4,571666,407793,516416,518960,460075,452252,133380,501981,571697,467827,571666,572761,518792,407812,425509,448602,445055,425877,543939,407793
136,413785,W,2015-04-16,MIA,NYM,5,7,543054,518716,543829,592885,519317,445988,434604,542303,592663,588751,543054,434158,518595,446263,150212,502517,493472,501571,527038,518716
137,413783,L,2015-04-16,AZ,SF,7,6,605151,518516,542255,572041,502671,444432,431094,572008,488912,605113,605151,493114,453923,434636,457763,474832,622110,605412,543063,518516
138,413784,W,2015-04-16,KC,MIN,5,8,450306,543548,444876,519058,456715,543333,434778,521692,449181,518568,502481,542454,116338,408045,572821,573627,461858,500871,435559,453203
139,413798,W,2015-04-17,MIL,PIT,3,6,519076,474699,516416,518960,460075,452252,133380,501981,467827,571697,519076,543281,465041,570256,457705,476883,516782,474568,446481,474699
140,413803,L,2015-04-17,TEX,SEA,3,1,451596,457918,547982,462101,425902,134181,425783,455139,596059,489267,519295,457706,452234,429664,443558,572122,489149,554429,572287,543543
141,413802,L,2015-04-17,SD,CHC,5,4,448306,434628,571976,519083,461314,457708,475174,519025,576397,506560,448306,451594,624585,519203,592178,458085,516770,456078,434628,468406
142,413801,W,2015-04-17,PHI,WSH,2,7,457711,453286,546318,520471,400284,425796,605125,434563,429667,573131,457711,488862,435622,150029,547180,475582,467092,457787,572191,453286
143,413800,W,2015-04-17,OAK,KC,4,6,543243,425386,453539,592192,450314,456714,477195,519390,543434,502210,543760,444876,519058,456715,543333,434778,460086,521692,449181,408299
144,413799,L,2015-04-17,NYY,TB,5,4,476589,501992,453056,452104,136860,407893,435263,121347,452220,455759,544369,595281,519306,452678,446334,457775,488852,523253,542921,435064
145,413796,W,2015-04-17,COL,LAD,3,7,452718,477132,453568,453064,571448,501647,460026,572816,453211,452718,518934,276519,408307,408236,435062,518735,444843,346874,592626,477132
146,413797,W,2015-04-17,MIA,NYM,1,4,475479,112526,543829,592885,519317,445988,434604,400085,592663,588751,475479,434158,501571,446263,150212,502517,493472,527038,489232,112526
147,413795,W,2015-04-17,CLE,MIN,2,3,446372,460059,456422,543401,488726,467793,461235,461815,502082,547379,608070,542454,500871,408045,572821,573627,461858,542455,543302,457788
148,413794,W,2015-04-17,CIN,STL,1,6,456501,608379,571740,458015,453943,408252,457803,407781,430910,446359,456501,572761,518792,407812,571431,425509,445055,425877,543939,608379
149,413793,W,2015-04-17,CWS,DET,1,2,502188,456034,594809,466320,547989,541645,425560,493351,493596,434567,466988,543238,435079,408234,502110,493316,592206,488671,578428,434658
150,413792,W,2015-04-17,BAL,BOS,2,3,434622,523260,457477,456665,501983,430945,448801,592518,543376,465784,570731,605141,456030,120074,434670,467055,435063,425664,593428,452672
151,413791,L,2015-04-17,ATL,TOR,8,7,527054,571800,458913,430948,455976,518692,453400,150229,592743,607054,457727,581527,518626,430832,429665,425900,431145,592647,607680,572365
152,413790,L,2015-04-17,AZ,SF,9,0,518567,408241,542255,572041,502671,444482,571875,488912,572008,605113,518567,493114,605412,434636,457763,431171,474832,453923,543063,408241
153,413789,L,2015-04-17,LAA,HOU,6,3,450308,433584,594777,545361,405395,459964,501896,430947,455104,519068,543213,514888,543807,476704,472528,594828,488771,474892,458675,545350
154,413818,W,2015-04-18,TEX,SEA,1,3,407890,433587,547982,462101,425902,134181,425783,455139,451713,596059,519295,457706,554429,429664,443558,572122,452234,489149,543543,572287
155,413817,W,2015-04-18,SD,CHC,6,7,475115,543294,571976,475174,461314,457708,519025,576397,506560,408242,475115,451594,624585,519203,592178,458085,516770,471083,543294,468406
156,413816,L,2015-04-18,PHI,WSH,5,3,421685,519455,546318,520471,400284,425796,605125,573131,429667,519237,421685,572191,435622,547180,475582,519208,462564,457787,446653,519455
157,413815,L,2015-04-18,OAK,KC,5,0,534910,570649,453539,519390,450314,456714,477195,502210,543434,519299,543760,449181,519058,456715,543333,434778,460086,521692,408299,518568
158,413814,L,2015-04-18,NYY,TB,9,0,547888,543606,453056,458731,121347,407893,435263,455759,452104,452220,463610,430203,519306,452678,446334,457775,488852,523253,446386,425784
159,413813,W,2015-04-18,MIL,PIT,2,6,346798,502046,460075,516416,518960,501981,133380,467143,455117,502582,346798,543281,570256,457705,435522,516782,476883,465041,474568,502046
