,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
22,747867,L,2024-03-21,SF,MIL,7,6,694738,688107,666149,682617,682641,672275,608596,666165,694368,670092,665998,669003,661388,656555,642715,686217,694192,641343,686894,668930
23,747865,L,2024-03-21,CWS,KC,3,3,676979,694851,643217,660162,673357,683734,657757,676113,657557,455117,670032,680118,624428,641658,668472,666023,670712,681987,669471,688457
24,746175,L,2024-03-21,SD,LAD,15,11,605397,808967,593428,665487,630105,592518,673490,595777,669134,642180,701538,605141,660271,518692,669257,571970,606192,681546,518792,666158
25,747870,W,2024-03-21,NYY,ATL,2,5,641482,450203,657077,683011,669224,660757,665828,670351,663330,702332,656185,660670,645277,663586,621566,542303,671739,669221,606115,672284
26,747866,W,2024-03-22,BOS,TOR,1,5,663795,669952,677800,622569,665839,666915,676628,657193,656627,694359,691370,662139,665489,676391,596129,643396,664770,661531,680718,683770
27,747864,L,2024-03-22,DET,PHI,4,3,669373,554430,678009,682985,679529,681481,592192,690993,663837,595879,668670,607208,592663,664761,681082,592206,669016,593160,595909,624641
28,747863,W,2024-03-22,NYM,NYY,3,5,701603,661563,621438,596019,624413,683146,516782,682626,668901,664056,670097,650402,665742,592450,519317,663757,683011,620443,624431,675656
29,747857,L,2024-03-22,CHC,SF,12,12,665871,657277,643565,673548,666624,621020,444482,665804,670223,807713,683357,808982,624585,664774,656305,624424,642731,573262,672275,605113
30,747856,L,2024-03-22,COL,TEX,3,2,607536,570632,686668,656248,641857,553869,669911,605548,676701,687597,663796,543760,694497,694671,666969,641680,677649,665750,622110,673995
31,747854,W,2024-03-22,KC,MIL,5,11,666142,669060,672580,677951,686469,521692,592669,669004,624428,687478,664728,669003,656555,592885,642715,686217,694192,606992,668930,663368
32,747855,W,2024-03-22,CIN,OAK,6,8,668933,622072,663697,666181,687952,663886,605361,656413,674441,669352,570481,668709,680869,667670,669127,664913,605204,647351,680474,691777
33,747852,L,2024-03-22,SF,CHC,7,3,676775,657006,665998,608596,527038,682641,663698,682617,666149,467055,666165,670156,663538,641355,543228,683737,672744,682634,676679,680711
34,747851,L,2024-03-22,SEA,AZ,3,3,676106,669194,664238,668942,686527,670042,664874,657709,669392,801126,679754,682998,606466,666971,572233,592626,672515,553993,677950,672695
35,747850,W,2024-03-22,CWS,LAA,0,2,686563,667755,592622,693049,621545,657757,671284,676113,642020,672820,664901,543685,543305,545361,621493,592273,666160,501303,642136,687263
36,747849,W,2024-03-22,TEX,CLE,0,10,674003,669456,608671,669701,679822,665120,668800,688760,656537,676480,669413,680757,608070,657656,647304,671289,665926,595978,664314,677587
37,747848,L,2024-03-22,MIL,SEA,4,4,642547,622491,655316,661388,641343,596142,686894,687401,681962,676551,669945,641487,677594,593871,641598,663728,571745,664034,649966,666211
38,747853,W,2024-03-22,OAK,CWS,2,8,671212,663765,669397,671732,676116,542208,668832,665923,687231,660829,688682,670032,660162,683734,650391,542364,657557,666150,455117,621433
39,747840,W,2024-03-23,TOR,BAL,2,3,684320,669203,676391,664770,676914,596129,687462,668721,672463,694292,696521,656775,668939,683002,623993,663624,656811,669720,602104,622761
40,747847,L,2024-03-23,BAL,TB,6,4,527054,621107,543939,681297,663630,663527,691723,665155,681393,605421,669288,650490,664040,668227,623912,670623,668853,676609,680700,650907
41,747846,W,2024-03-23,BOS,PIT,1,4,678394,683003,677800,622569,671213,666915,701350,657136,691785,657193,676628,665833,457705,663647,669261,642133,572191,680779,656582,669707
42,747845,L,2024-03-23,DET,TOR,10,7,628317,579328,663837,628451,669234,668670,570482,668952,678760,668723,668731,543807,665489,666182,457759,662139,672386,595281,675994,643396
43,747844,L,2024-03-23,HOU,NYM,13,5,664299,500779,514888,670541,663656,608324,547989,676801,673237,665161,676694,607043,643446,664056,621466,596847,668901,553882,621563,578428
44,747843,L,2024-03-23,WSH,STL,2,2,663623,571945,657041,608385,660766,608336,545121,645302,656180,702358,683083,680977,502671,669357,571448,575929,572761,691023,666185,691026
45,747842,L,2024-03-23,TB,ATL,5,2,650644,675911,642708,642350,678554,800060,656577,663968,642336,687020,695020,660670,645277,663586,621566,542303,671739,518595,594807,606115
46,747841,W,2024-03-23,MIN,BOS,6,8,663978,601713,666397,621043,621439,668904,596146,543877,670242,650489,571657,680776,646240,596115,543068,641933,807799,678882,665839,624512
47,747839,W,2024-03-23,NYY,DET,6,11,547001,676428,663757,620443,669224,663330,670768,702332,700250,663604,703149,678009,682985,679529,681481,592192,690993,595879,656716,608348
48,747833,L,2024-03-23,CLE,AZ,5,0,676440,668678,677587,671289,666310,681807,686823,672356,664314,595978,682177,606466,672695,672515,572233,592626,553993,664983,546991,678689
49,747837,L,2024-03-23,PHI,NYY,6,6,605513,607074,681082,593160,547180,624641,665019,665506,595909,679032,596117,650402,665742,592450,519317,657077,665828,670351,666163,675656
50,747836,W,2024-03-23,LAA,OAK,5,11,519043,548389,666160,694848,694384,642136,666176,605346,669326,641779,670869,669397,687231,605204,542208,647351,676116,671732,665923,660829
51,747835,L,2024-03-23,AZ,SF,11,5,663531,690986,682998,677942,666971,607054,656896,677950,621028,645444,695521,682617,624424,527038,624585,608596,666149,467055,682674,665998
52,747834,W,2024-03-23,COL,CIN,2,6,615698,593423,453568,678662,666134,663898,660707,696100,676701,607732,675659,666181,682829,668715,641584,600869,687952,663886,669289,656413
53,747832,L,2024-03-23,SEA,CWS,8,2,669923,680897,666211,664034,686527,649966,670042,605119,664874,660844,668833,643217,660162,673357,650391,657757,686676,666150,621545,669699
54,747831,L,2024-03-23,TEX,KC,1,1,543135,669422,694497,608369,673962,666969,694671,641680,665120,669701,665750,669004,677951,686469,592669,679845,666023,641658,670712,680118
55,747830,L,2024-03-23,MIL,CHC,7,4,489119,676962,694192,596142,641343,606992,663368,686894,687401,686554,655316,663538,673548,641355,666624,621020,683737,543228,643565,665804
56,747838,L,2024-03-23,MIA,WSH,5,3,661269,680686,650333,660821,605137,665862,669394,641313,650559,541645,542194,682928,592696,669222,608841,660688,695578,669743,671277,696285
57,747829,W,2024-03-24,WSH,NYM,1,10,571578,622663,682928,657041,608385,592696,608336,669222,671277,656180,645302,607043,596019,624413,643446,516782,682626,621466,683146,621438
58,747828,L,2024-03-24,BAL,MIN,8,3,680570,657746,656775,683002,623993,663624,656811,669720,543510,602104,676059,666397,666135,621043,668904,467793,680777,670242,622534,694224
59,747827,W,2024-03-24,NYM,MIA,1,5,656731,670766,687551,670097,553882,572228,578428,691775,691267,682239,699293,650333,605137,665862,669394,641313,541645,624503,542932,663743
60,747825,W,2024-03-24,STL,HOU,4,9,458681,686613,680977,502671,669357,571448,676475,671056,691023,672279,691026,643289,605170,694388,667452,572138,695238,694175,689200,694376
61,747824,L,2024-03-24,ATL,BOS,5,5,608331,676710,660670,645277,663586,621566,542303,671739,669221,606115,672284,680776,641933,646240,596115,671213,678882,807799,622569,657136
62,747823,W,2024-03-24,TOR,PHI,0,2,605135,605400,543807,665489,666182,457759,662139,672386,595281,643396,624415,681082,607208,547180,592663,664761,592206,669016,665019,679032
63,747826,W,2024-03-24,TB,DET,2,3,641793,656427,676609,668853,668227,670623,623912,642708,642350,680700,650907,678009,682985,679529,681481,595879,690993,570482,669234,608348
64,747821,L,2024-03-24,NYY,PIT,1,0,573186,527048,670768,702332,669224,620443,642165,663330,666163,806146,663604,665833,457705,663647,669261,680779,642133,572191,658668,669707
65,747820,W,2024-03-24,AZ,MIL,4,14,518876,669084,664983,677942,607054,656896,571466,800198,546991,801822,699228,686217,656555,592885,642715,596142,663368,668930,655316,800325
66,747819,L,2024-03-24,CHC,SEA,9,9,543294,669302,663611,683737,643265,444482,665804,670156,672744,683357,676679,641487,677594,593871,641598,663728,571745,670042,664238,668942
67,747818,L,2024-03-24,CLE,CIN,10,7,671106,668881,680757,657656,608070,647304,665926,686823,672356,664314,681807,663697,682829,668715,641584,600869,687952,666181,669289,571912
68,747817,W,2024-03-24,CWS,COL,3,7,607200,596295,607680,657557,683734,686676,455117,669699,670032,542364,592622,453568,592178,641857,663898,553869,656248,669911,686668,675659
69,747822,W,2024-03-24,LAA,LAD,3,5,656288,676272,543685,543305,545361,621493,592273,666160,681351,650859,687263,605141,660271,518692,669257,571970,606192,681546,518792,666158
70,748868,W,2024-03-25,NYM,NYY,0,3,640455,657376,607043,596019,624413,643446,516782,621466,682626,683146,664056,650402,665742,592450,519203,657077,620443,669224,703149,701496
71,748338,L,2024-03-25,STL,CHC,6,3,571927,696136,680977,502671,669357,571448,575929,666185,671056,691023,691026,664023,673548,641355,666624,621020,663538,683737,543228,643565
72,747816,L,2024-03-25,TB,PHI,6,3,621097,571527,650490,664040,623912,668853,678554,680700,676609,650907,681333,656941,607208,547180,592663,664761,681082,592206,593160,669016
73,747815,W,2024-03-25,TOR,PIT,3,4,592332,594835,543807,666182,457759,676914,595281,643396,624415,661531,671913,665833,656582,663647,669261,680779,642133,572191,658668,669707
74,747813,W,2024-03-25,MIN,ATL,0,4,641927,519242,621439,467793,571657,650489,543877,596146,622534,666135,680737,645277,663586,594807,621566,542303,518595,672284,606115,657088
75,747811,L,2024-03-25,LAA,LAD,6,0,672282,694813,543685,543305,545361,621493,592273,694384,593934,681351,687263,605141,660271,518692,669257,571970,606192,571771,621035,500743
76,747810,W,2024-03-25,COL,MIL,1,10,641712,607067,595909,666134,660707,669911,607732,676701,691182,679734,675659,686217,661388,592885,656555,642715,596142,694192,687401,677578
77,747809,W,2024-03-25,CLE,AZ,0,6,595881,674072,680757,608070,657656,647304,681807,671289,665926,666310,677587,682998,606466,666971,572233,592626,672515,553993,677950,672695
78,747808,L,2024-03-25,SEA,SD,4,1,682243,656302,641487,677594,593871,641598,663728,571745,686527,664034,649966,593428,665487,630105,592518,673490,595777,669134,642180,701538
79,747807,L,2024-03-25,SF,OAK,4,1,663855,676664,808982,596103,527038,624585,656305,608596,624424,642731,682617,676116,680869,668709,667670,664913,605204,669127,671732,669397
80,747812,L,2024-03-25,BOS,TEX,9,2,676477,656641,680776,646240,596115,641933,677800,678882,665839,666915,624512,543760,608369,694497,666969,673962,694671,641680,665120,665750
81,747804,W,2024-03-26,ATL,MIN,6,9,694436,686973,660670,645277,663586,621566,542303,671739,805339,606115,672284,666397,621439,621043,668904,596146,467793,670242,680777,650489
82,748339,L,2024-03-26,STL,CHC,7,2,502043,684007,680977,502671,571448,669357,575929,691023,676475,543063,672279,664023,663538,641355,666624,621020,665804,643565,643265,670156
83,747806,L,2024-03-26,DET,TB,3,3,663554,686752,678009,679529,682985,681481,592192,690993,570482,595879,668670,650490,664040,668227,670623,623912,642708,642350,676609,656577
84,747803,W,2024-03-26,CLE,AZ,1,6,663474,694297,680757,665926,647304,657656,686823,681807,664314,672356,677587,682998,606466,666971,572233,592626,553993,677950,571466,672695
85,747798,W,2024-03-26,MIL,COL,1,6,676879,663372,806983,800325,694385,682265,687521,696140,687783,677578,667803,453568,592178,666134,663898,641857,553869,678662,660707,686668
86,747801,W,2024-03-26,LAD,LAA,3,4,572020,681217,605141,660271,518692,669257,571970,606192,681546,621035,666158,543685,543305,545361,621493,592273,694384,593934,681351,687263
87,747800,L,2024-03-26,OAK,SF,3,1,621112,675921,676116,605204,664913,671732,647351,669397,687231,665923,542208,808982,656305,664774,624585,624424,642731,573262,672275,605113
88,747799,L,2024-03-26,SEA,SD,7,6,596271,650633,641487,677594,686527,641598,664034,670042,664238,668942,664874,593428,665487,630105,592518,673490,595777,543309,666703,701538
89,747802,L,2024-03-26,BOS,TEX,4,1,690916,641540,680776,646240,596115,807799,641933,665839,678882,657136,622569,543760,608369,694497,666969,673962,694671,665120,668800,665750
90,747060,W,2024-03-28,LAA,BAL,3,11,663776,669203,543685,543305,545361,621493,592273,694384,593934,681351,687263,683002,668939,663624,623993,669720,676059,656775,602104,622761
91,746821,L,2024-03-28,DET,CWS,1,0,669373,676979,628451,679529,682985,592192,663837,690993,668670,595879,678009,643217,660162,673357,650391,683734,657557,607680,455117,670032
92,746737,W,2024-03-28,WSH,CIN,2,8,680686,593423,682928,657041,608385,608841,608336,660688,592696,545121,671277,663697,666181,687952,600869,641584,682829,668715,605361,663886
93,746418,L,2024-03-28,NYY,HOU,5,4,641482,664285,650402,665742,592450,519317,519203,683011,657077,624431,665828,514888,670541,663656,608324,547989,676801,673237,665161,676694
94,746335,L,2024-03-28,MIN,KC,4,1,641154,666142,621439,680777,668904,621043,467793,596146,571657,650489,622534,672580,677951,686469,521692,669004,592669,624428,676369,664728
95,746165,W,2024-03-28,STL,LAD,1,7,571945,607192,680977,502671,669357,571448,575929,676475,691023,687363,691026,605141,660271,518692,669257,571970,606192,681546,518792,666158
96,747224,W,2024-03-28,COL,AZ,1,16,607536,668678,453568,592178,666134,663898,641857,553869,678662,660707,686668,606466,682998,666971,572233,672515,553993,677942,677950,672695
97,745687,L,2024-03-28,CLE,OAK,8,0,669456,622072,680757,608070,657656,647304,681807,671289,665926,595978,677587,676116,680869,668709,667670,664913,605204,669127,671732,669397
98,745445,W,2024-03-28,SF,SD,4,6,657277,506433,808982,624585,664774,656305,573262,642731,624424,672275,605113,593428,665487,630105,592518,673490,595777,669134,642180,701538
99,745283,L,2024-03-28,BOS,SEA,6,4,678394,622491,680776,646240,596115,671213,641933,807799,678882,665839,657136,641487,677594,593871,641598,663728,571745,686527,664034,668942
100,745116,L,2024-03-28,TOR,TB,8,2,621244,621107,543807,665489,666182,457759,662139,672386,595281,643396,624415,650490,664040,668227,623912,670623,680700,642350,676609,650907
101,745039,W,2024-03-28,CHC,TEX,3,4,657006,543135,664023,673548,641355,666624,621020,683737,663538,663611,543228,543760,608369,673962,666969,694671,641680,677649,694497,665750
102,746089,L,2024-03-28,PIT,MIA,6,5,656605,666200,656582,668804,663647,457705,680779,665833,669707,642133,572191,650333,605137,650559,665862,669394,660821,641313,624503,663743
103,747223,W,2024-03-29,COL,AZ,3,7,615698,518876,453568,592178,666134,663898,641857,553869,678662,660707,686668,682998,606466,666971,572233,592626,672515,553993,677950,672695
104,746412,L,2024-03-29,NYY,HOU,7,1,607074,664299,650402,665742,592450,519203,519317,657077,683011,669224,665828,514888,670541,663656,608324,547989,676801,673237,665161,676694
105,746167,W,2024-03-29,STL,LAD,3,6,668868,676272,680977,502671,669357,571448,575929,676475,691023,687363,691026,605141,660271,518692,669257,571970,606192,571771,621035,500743
106,746091,L,2024-03-29,PIT,MIA,7,2,527048,640462,656582,668804,663647,457705,658668,680779,665833,669707,572191,650333,605137,669394,650559,665862,641313,541645,681146,542194
107,745848,L,2024-03-29,MIL,NYM,3,1,642547,500779,694192,661388,592885,656555,642715,663368,687401,596142,655316,607043,596019,624413,643446,516782,621466,682626,683146,664056
108,745604,L,2024-03-29,ATL,PHI,9,3,675911,554430,660670,645277,663586,621566,542303,671739,669221,606115,672284,656941,607208,547180,592663,664761,681082,592206,669016,679032
109,745435,L,2024-03-29,SF,SD,8,3,690986,605397,808982,624585,664774,656305,527038,624424,642731,672275,605113,593428,665487,630105,592518,673490,595777,669134,666703,640492
110,745276,W,2024-03-29,BOS,SEA,0,1,601713,669923,680776,641933,807799,596115,671213,678882,665839,666915,624512,641487,677594,593871,571745,663728,664034,686527,649966,670042
111,745117,W,2024-03-29,TOR,TB,2,8,605135,650644,543807,665489,666182,457759,662139,672386,595281,643396,624415,650490,664040,668227,670623,680700,623912,642350,666163,676609
112,745682,L,2024-03-29,CLE,OAK,6,4,671106,548389,680757,665926,608070,647304,686823,671289,666310,664314,677587,665923,680869,605204,669127,647351,668709,687231,669397,671732
113,746168,L,2024-03-30,STL,LAD,6,5,458681,808967,680977,502671,669357,571448,572761,671056,676475,543063,687363,605141,660271,518692,669257,571970,606192,681546,518792,666158
114,747063,W,2024-03-30,LAA,BAL,4,13,656288,680570,543685,543305,545361,621493,592273,694384,593934,681351,687263,683002,668939,623993,663624,656811,669720,656775,676059,602104
115,746818,L,2024-03-30,DET,CWS,7,6,628317,647336,678009,679529,682985,681481,592192,690993,608348,595879,656716,643217,660162,673357,650391,683734,666150,669699,670032,455117
116,747221,L,2024-03-30,COL,AZ,9,4,596295,674072,453568,592178,666134,663898,641857,553869,678662,660707,686668,606466,682998,666971,572233,672515,553993,677942,677950,672695
117,746410,L,2024-03-30,NYY,HOU,5,3,573186,686613,650402,665742,592450,519203,657077,683011,669224,665828,663757,514888,670541,663656,608324,673237,547989,665161,643289,605170
118,746333,L,2024-03-30,MIN,KC,5,1,657746,607625,666397,666135,621439,621043,670242,467793,680777,650489,543877,672580,677951,686469,521692,669004,592669,624428,679845,664728
119,746087,L,2024-03-30,PIT,MIA,9,3,683003,677960,656582,668804,663647,658668,680779,665833,669707,572191,669261,650333,605137,650559,665862,669394,660821,641313,624503,542194
120,746736,L,2024-03-30,WSH,CIN,7,6,571578,668881,682928,657041,608385,608841,608336,660688,592696,671277,702358,663697,668715,687952,600869,669289,682829,656413,571912,666181
121,745684,L,2024-03-30,CLE,OAK,12,3,676440,676664,680757,608070,657656,681807,671289,665926,672356,595978,677587,676116,680869,668709,667670,664913,605204,668832,671732,669397
122,745599,L,2024-03-30,ATL,PHI,12,4,608331,605400,660670,645277,663586,621566,542303,671739,606115,518595,672284,656941,607208,547180,592663,664761,592206,681082,593160,679032
123,745436,L,2024-03-30,SF,SD,9,6,663855,656302,808982,624585,664774,656305,527038,624424,642731,608596,605113,593428,665487,630105,592518,673490,595777,642180,701538,543309
124,745278,W,2024-03-30,BOS,SEA,3,4,676710,669302,680776,807799,596115,671213,677800,678882,665839,622569,657136,641487,677594,593871,571745,663728,664034,670042,664238,668942
125,745119,W,2024-03-30,TOR,TB,1,5,579328,641793,543807,665489,666182,596129,662139,676391,595281,661531,624415,650490,623912,668227,670623,642708,676609,678554,642350,650907
126,745037,W,2024-03-30,CHC,TEX,2,11,543294,674003,663538,673548,641355,666624,621020,664023,643265,543228,683737,543760,608369,694497,666969,673962,694671,665120,641680,665750
127,745850,L,2024-03-30,MIL,NYM,7,6,669084,622663,686217,661388,592885,642715,641343,656555,686554,668930,694192,607043,596019,624413,621438,516782,643446,682626,670097,664056
128,747222,W,2024-03-31,COL,AZ,1,5,663372,694297,678662,666134,660707,641857,663898,669911,686668,595909,607732,682998,606466,666971,572233,592626,553993,677950,571466,672695
129,746815,L,2024-03-31,DET,CWS,3,2,656427,607200,678009,679529,681481,682985,592192,690993,570482,595879,668670,643217,660162,673357,650391,683734,669699,657557,666150,686676
130,746739,W,2024-03-31,WSH,CIN,5,6,663623,607259,682928,657041,608385,608841,608336,660688,592696,671277,702358,663697,666181,687952,600869,641584,682829,668715,605361,663886
131,746413,L,2024-03-31,NYY,HOU,4,3,657376,641585,650402,665742,592450,519203,519317,657077,542932,624431,665828,514888,670541,663656,608324,673237,572138,676801,665161,676694
132,746332,W,2024-03-31,MIN,KC,0,11,641927,663903,666397,666135,621439,621043,670242,467793,650489,680777,668885,672580,677951,686469,521692,669004,676369,624428,666023,664728
133,746166,W,2024-03-31,STL,LAD,4,5,571927,694813,680977,502671,669357,571448,575929,676475,691023,687363,691026,605141,660271,518692,606192,621035,571771,681546,500743,605131
134,746090,L,2024-03-31,PIT,MIA,9,7,663559,669432,656582,668804,663647,658668,669261,669707,642133,675961,641511,650333,605137,669394,650559,665862,641313,541645,663743,660644
135,747062,L,2024-03-31,LAA,BAL,4,1,672282,669330,543685,694384,545361,621493,592273,650859,681351,666176,687263,683002,668939,663624,623993,669720,676059,656775,543510,622761
136,745683,W,2024-03-31,CLE,OAK,3,4,471911,621112,680757,665926,608070,647304,686823,657656,666310,664314,672356,665923,668709,680869,664913,605204,676116,669127,671732,669397
137,745602,W,2024-03-31,ATL,PHI,4,5,519242,624133,660670,645277,663586,621566,542303,594807,671739,606115,644433,656941,607208,664761,592663,592206,593160,624641,665506,679032
138,745438,W,2024-03-31,SF,SD,4,13,641726,650633,808982,624585,664774,656305,682641,624424,642731,672275,666149,593428,665487,630105,592518,673490,595777,669134,688363,701538
139,745279,L,2024-03-31,BOS,SEA,5,1,676477,682243,680776,646240,596115,671213,807799,641933,677800,665839,624512,641487,677594,593871,571745,664034,686527,670042,668942,664874
140,745115,L,2024-03-31,TOR,TB,9,2,592332,542888,543807,665489,457759,662139,672386,676391,676914,624415,643396,650490,664040,668227,623912,670623,642708,642350,666163,676609
141,745035,L,2024-03-31,CHC,TEX,9,5,696136,592351,664023,673548,641355,666624,621020,683737,663538,643565,665804,543760,694671,673962,666969,677649,668800,665120,694497,665750
142,745845,L,2024-03-31,MIL,NYM,4,1,607067,656731,686217,661388,592885,642715,686554,656555,687401,668930,694192,607043,596019,624413,643446,516782,682626,683146,621438,553882
143,747218,L,2024-04-01,NYY,AZ,5,2,661563,669194,650402,665742,592450,519203,519317,657077,683011,669224,665828,606466,682998,666971,572233,592626,553993,672515,664983,672695
144,747058,W,2024-04-01,KC,BAL,4,6,608379,665152,672580,677951,686469,521692,669004,592669,624428,676369,664728,683002,668939,623993,663624,656811,669720,656775,676059,602104
145,746899,W,2024-04-01,COL,CHC,0,5,641712,684007,453568,663898,666134,592178,641857,553869,678662,660707,686668,664023,673548,641355,666624,621020,683737,663538,643565,543228
146,746817,L,2024-04-01,ATL,CWS,9,0,450203,623167,660670,645277,663586,621566,542303,671739,606115,518595,672284,643217,660162,673357,683734,657757,657557,670032,455117,666150
147,746409,W,2024-04-01,TOR,HOU,0,10,670102,669854,543807,665489,457759,662139,672386,676391,595281,643396,624415,514888,670541,663656,608324,673237,547989,676801,665161,676694
148,746170,W,2024-04-01,SF,LAD,3,8,676775,572020,808982,596103,624585,656305,527038,608596,624424,642731,605113,605141,660271,518692,669257,571970,606192,681546,621035,666158
149,746085,L,2024-04-01,LAA,MIA,7,4,681217,676974,543685,694384,545361,621493,592273,543305,642136,666160,687263,650333,605137,669394,665862,650559,660821,641313,624503,542194
150,745842,L,2024-04-01,DET,NYM,5,0,681857,640455,663837,628451,679529,682985,592192,668670,570482,595879,608348,607043,596019,624413,682626,621466,516782,683146,664056,621563
151,745600,L,2024-04-01,CIN,PHI,6,3,671096,650911,663697,668715,687952,600869,669289,682829,656413,571912,666181,656941,607208,547180,592663,664761,592206,681082,593160,669016
152,745437,L,2024-04-01,STL,SD,6,2,502043,663362,680977,502671,669357,571448,575929,572761,691023,687363,691026,593428,665487,630105,592518,673490,595777,669134,688363,701538
153,745277,W,2024-04-01,CLE,SEA,4,5,663474,676106,680757,665926,608070,647304,671289,686823,657656,666310,677587,641487,677594,593871,571745,641598,663728,664034,686527,649966
154,745109,L,2024-04-01,TEX,TB,9,3,641540,686752,543760,608369,694497,666969,673962,694671,665120,641680,608671,650490,664040,668227,642708,680700,678554,642350,668853,650907
155,744875,L,2024-04-01,PIT,WSH,8,4,594835,669022,656582,668804,663647,457705,658668,680779,665833,572191,675961,682928,657041,608841,660688,592696,702358,545121,656180,645302
156,745675,L,2024-04-01,BOS,OAK,9,0,656557,671212,680776,646240,596115,671213,641933,807799,665839,678882,624512,676116,668709,680869,664913,667670,647351,669127,671732,687231
157,746411,L,2024-04-02,TOR,HOU,2,1,621244,664285,543807,665489,666182,457759,676914,672386,676391,643396,595281,514888,670541,663656,608324,673237,547989,676801,665161,605170
158,747220,W,2024-04-02,NYY,AZ,0,7,641482,668678,650402,665742,592450,519203,519317,657077,683011,665828,624431,606466,677942,666971,572233,553993,672515,678489,664983,672695
159,747057,L,2024-04-02,KC,BAL,4,1,679525,608344,672580,677951,686469,521692,676369,592669,641658,666023,679845,683002,668939,623993,663624,656811,656775,676059,681297,643393
