,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
106,54,634566,MIL,474463,False,79.0,5.0,4.0,4.0,1.0,4.0
107,54,634566,CHC,592866,True,85.0,6.0,2.0,6.0,2.0,2.0
108,55,634562,STL,594965,False,93.0,5.0,1.0,3.0,1.0,3.0
109,55,634562,MIA,669432,True,77.0,4.0,2.0,6.0,4.0,2.0
110,56,634558,PIT,664141,False,82.0,4.0,1.0,6.0,4.0,3.0
111,56,634558,CIN,592254,True,81.0,5.0,2.0,9.0,2.0,3.0
112,57,634552,HOU,677651,False,68.0,3.33,2.0,1.0,3.0,4.0
113,57,634552,LAA,500779,True,86.0,3.33,4.0,5.0,3.0,5.0
114,58,634551,CWS,607074,False,95.0,5.0,0.0,9.0,3.0,2.0
115,58,634551,SEA,656954,True,92.0,5.0,4.0,5.0,2.0,8.0
116,59,634587,BAL,605347,False,75.0,4.67,4.0,5.0,3.0,3.0
117,59,634587,NYY,656756,True,73.0,6.0,0.0,7.0,0.0,4.0
118,60,634608,NYM,573186,False,85.0,6.0,1.0,3.0,2.0,3.0
119,60,634608,PHI,502624,True,80.0,5.0,2.0,3.0,2.0,2.0
120,61,634635,TOR,543699,False,59.0,3.0,5.0,2.0,0.0,6.0
121,61,634635,TEX,641540,True,70.0,5.0,1.0,6.0,0.0,3.0
122,62,634628,LAD,477132,False,91.0,7.0,1.0,8.0,0.0,4.0
123,62,634628,OAK,605135,True,102.0,6.0,4.0,4.0,1.0,9.0
124,63,634624,ATL,592767,False,94.0,6.0,2.0,8.0,1.0,4.0
125,63,634624,WSH,453286,True,91.0,6.0,4.0,9.0,0.0,5.0
126,64,634619,AZ,596133,False,82.0,5.67,3.0,3.0,0.0,4.0
127,64,634619,COL,608566,True,91.0,6.0,3.0,5.0,2.0,5.0
128,65,634609,CWS,608337,False,96.0,5.33,3.0,10.0,1.0,4.0
129,65,634609,SEA,572020,True,24.0,1.33,1.0,2.0,1.0,0.0
130,66,634603,MIN,457918,False,89.0,4.0,1.0,4.0,3.0,3.0
131,66,634603,DET,663554,True,82.0,4.0,1.0,4.0,2.0,5.0
132,67,634530,PIT,502239,False,73.0,4.0,7.0,4.0,0.0,9.0
133,67,634530,CIN,489119,True,78.0,6.0,0.0,6.0,1.0,2.0
134,68,634594,STL,607231,False,82.0,4.0,0.0,4.0,3.0,4.0
135,68,634594,MIA,645261,True,93.0,6.0,2.0,10.0,2.0,4.0
136,69,634590,TB,607192,False,97.0,6.0,1.0,9.0,2.0,4.0
137,69,634590,BOS,527048,True,92.0,5.0,3.0,6.0,2.0,5.0
138,70,634586,HOU,425844,False,96.0,7.0,2.0,4.0,1.0,5.0
139,70,634586,LAA,605164,True,102.0,6.0,2.0,10.0,2.0,4.0
140,71,634559,MIL,642547,False,91.0,5.0,0.0,8.0,4.0,1.0
141,71,634559,CHC,640470,True,77.0,5.0,4.0,4.0,2.0,4.0
142,72,634529,SF,592717,False,74.0,5.0,1.0,4.0,0.0,6.0
143,72,634529,SD,506433,True,89.0,6.0,1.0,7.0,1.0,3.0
144,73,634599,BAL,665152,False,85.0,3.0,3.0,5.0,4.0,5.0
145,73,634599,NYY,543037,True,97.0,7.0,0.0,13.0,0.0,4.0
146,74,634589,KC,596001,False,58.0,5.0,0.0,6.0,2.0,1.0
147,74,634589,CLE,669456,True,103.0,6.33,2.0,12.0,4.0,3.0
148,75,634641,TB,642232,False,89.0,5.0,6.0,2.0,1.0,9.0
149,75,634641,BOS,543135,True,91.0,7.0,1.0,7.0,3.0,3.0
150,76,634626,NYM,656849,False,78.0,4.0,6.0,5.0,2.0,7.0
151,76,634626,PHI,605400,True,92.0,4.0,1.0,5.0,2.0,6.0
152,77,634598,MIN,628317,False,75.0,6.0,2.0,6.0,1.0,7.0
153,77,634598,DET,571510,True,96.0,7.0,3.0,8.0,0.0,7.0
154,78,634595,ATL,660623,False,68.0,5.0,0.0,5.0,1.0,2.0
155,78,634595,WSH,544931,True,85.0,6.0,0.0,8.0,2.0,1.0
156,79,634592,CWS,572971,False,93.0,5.0,3.0,3.0,3.0,4.0
157,79,634592,SEA,643290,True,93.0,4.67,3.0,3.0,8.0,1.0
158,80,634585,STL,656427,False,101.0,6.0,0.0,6.0,4.0,1.0
159,80,634585,MIA,641154,True,99.0,6.67,2.0,6.0,2.0,3.0
160,81,634542,AZ,518516,False,99.0,5.0,5.0,4.0,2.0,8.0
161,81,634542,COL,622608,True,96.0,8.0,0.0,3.0,2.0,4.0
162,82,634570,PIT,641771,False,72.0,4.0,4.0,5.0,5.0,2.0
163,82,634570,CIN,622491,True,81.0,7.0,0.0,5.0,1.0,4.0
164,83,634567,LAD,545333,False,110.0,6.67,2.0,10.0,1.0,3.0
165,83,634567,OAK,666200,True,104.0,5.33,2.0,6.0,4.0,5.0
166,84,634563,SF,592332,False,96.0,7.0,1.0,5.0,1.0,5.0
167,84,634563,SD,605483,True,87.0,5.0,2.0,8.0,4.0,2.0
168,85,634549,MIL,605540,False,74.0,7.0,0.0,8.0,0.0,1.0
169,85,634549,CHC,543294,True,85.0,6.0,0.0,6.0,1.0,4.0
170,86,634583,TOR,547943,False,90.0,7.0,2.0,7.0,0.0,7.0
171,86,634583,TEX,502043,True,82.0,6.0,0.0,8.0,1.0,6.0
172,87,634539,BAL,607644,False,93.0,4.67,1.0,4.0,2.0,7.0
173,87,634539,NYY,592791,True,74.0,4.67,2.0,7.0,0.0,3.0
174,88,634527,ATL,608331,False,49.0,2.0,5.0,3.0,1.0,8.0
175,88,634527,WSH,607200,True,45.0,1.67,5.0,1.0,3.0,6.0
176,89,634568,MIL,669203,False,86.0,6.0,0.0,9.0,0.0,1.0
177,89,634568,STL,425794,True,94.0,5.0,1.0,6.0,2.0,5.0
178,90,634565,KC,641745,False,69.0,3.33,4.0,3.0,3.0,6.0
179,90,634565,CWS,458681,True,111.0,9.0,0.0,11.0,0.0,5.0
180,91,634564,AZ,518876,False,90.0,6.0,6.0,1.0,0.0,9.0
181,91,634564,COL,592351,True,101.0,6.67,1.0,5.0,4.0,2.0
182,92,634555,CHC,453562,False,89.0,6.0,2.0,4.0,3.0,7.0
183,92,634555,PIT,542881,True,78.0,5.33,3.0,5.0,0.0,10.0
184,93,634584,MIA,663734,False,85.0,4.33,1.0,3.0,5.0,3.0
185,93,634584,NYM,592836,True,87.0,6.0,2.0,4.0,2.0,4.0
186,94,634546,OAK,608344,False,79.0,5.33,4.0,3.0,1.0,5.0
187,94,634546,HOU,664299,True,88.0,5.0,0.0,7.0,2.0,3.0
188,95,634545,LAA,656288,False,81.0,5.33,4.0,7.0,1.0,3.0
189,95,634545,TOR,548389,True,70.0,5.0,4.0,5.0,1.0,6.0
190,96,634544,BOS,593958,False,79.0,5.0,3.0,7.0,0.0,4.0
191,96,634544,BAL,518774,True,84.0,5.0,4.0,5.0,1.0,7.0
192,97,634550,SEA,594835,False,100.0,4.33,7.0,6.0,2.0,9.0
193,97,634550,MIN,621244,True,99.0,5.67,2.0,8.0,3.0,5.0
194,98,634540,CIN,641816,False,92.0,4.0,0.0,6.0,4.0,0.0
195,98,634540,AZ,642203,True,83.0,5.0,3.0,3.0,0.0,7.0
196,99,634537,OAK,640455,False,97.0,6.0,1.0,4.0,1.0,6.0
197,99,634537,HOU,621121,True,88.0,5.0,1.0,6.0,3.0,2.0
198,100,634534,PHI,554430,False,94.0,4.67,3.0,4.0,4.0,7.0
199,100,634534,ATL,450203,True,83.0,6.0,1.0,7.0,1.0,4.0
200,101,634512,LAA,571760,False,93.0,6.0,0.0,9.0,2.0,3.0
201,101,634512,TOR,475479,True,20.0,1.0,0.0,2.0,1.0,0.0
202,102,634533,WSH,605452,False,67.0,5.0,0.0,4.0,2.0,2.0
203,102,634533,LAD,621111,True,90.0,6.0,0.0,4.0,0.0,6.0
204,103,634499,NYY,446372,False,62.0,2.33,3.0,3.0,2.0,5.0
205,103,634499,TB,448179,True,83.0,6.0,4.0,7.0,0.0,4.0
206,104,634494,COL,596295,False,104.0,6.33,2.0,5.0,4.0,1.0
207,104,634494,SF,456501,True,118.0,8.67,1.0,7.0,1.0,4.0
208,105,634478,SD,605397,False,112.0,9.0,0.0,10.0,0.0,0.0
209,105,634478,TEX,685503,True,73.0,4.0,2.0,1.0,1.0,5.0
210,106,634505,DET,502706,False,46.0,2.67,3.0,3.0,0.0,4.0
211,106,634505,CLE,668676,True,97.0,7.0,0.0,6.0,0.0,3.0
212,107,632218,DET,669373,False,75.0,4.0,6.0,3.0,3.0,5.0
213,107,632218,CLE,650644,True,90.0,7.67,1.0,6.0,0.0,3.0
214,108,634491,BOS,572070,False,79.0,5.0,2.0,4.0,3.0,3.0
215,108,634491,BAL,669145,True,85.0,6.0,3.0,4.0,1.0,7.0
216,109,634484,CIN,656546,False,82.0,4.33,3.0,2.0,3.0,6.0
217,109,634484,AZ,642092,True,82.0,6.0,2.0,2.0,1.0,8.0
218,110,634524,PHI,621107,False,77.0,6.0,4.0,2.0,1.0,7.0
219,110,634524,ATL,666120,True,89.0,5.33,4.0,6.0,1.0,5.0
220,111,632222,MIL,605288,False,81.0,5.0,0.0,3.0,4.0,6.0
221,111,632222,STL,593372,True,83.0,5.0,3.0,1.0,0.0,8.0
222,112,632217,NYY,593334,False,79.0,4.0,4.0,5.0,1.0,8.0
223,112,632217,TB,502042,True,42.0,2.33,0.0,4.0,0.0,3.0
224,113,632227,LAA,500779,False,61.0,1.67,5.0,4.0,4.0,5.0
225,113,632227,TOR,571927,True,90.0,6.0,1.0,4.0,3.0,5.0
226,114,632202,OAK,593423,False,100.0,6.0,1.0,5.0,1.0,6.0
227,114,632202,HOU,664353,True,93.0,6.0,4.0,7.0,0.0,7.0
228,115,632201,MIA,669432,False,82.0,6.0,0.0,10.0,2.0,3.0
229,115,632201,NYM,594798,True,95.0,8.0,1.0,14.0,0.0,5.0
230,116,632195,CHC,605200,False,44.0,1.67,7.0,2.0,3.0,5.0
231,116,632195,PIT,656605,True,80.0,5.0,1.0,7.0,1.0,5.0
232,117,632193,SD,663978,False,71.0,4.0,3.0,3.0,1.0,4.0
233,117,632193,TEX,543475,True,78.0,4.33,3.0,1.0,2.0,6.0
234,118,632191,WSH,571578,False,80.0,4.33,6.0,5.0,3.0,6.0
235,118,632191,LAD,628711,True,95.0,5.67,3.0,3.0,0.0,9.0
236,119,632169,COL,592346,False,80.0,5.0,1.0,1.0,3.0,4.0
237,119,632169,SF,657277,True,92.0,5.0,3.0,6.0,2.0,8.0
238,120,632205,SEA,579328,False,94.0,6.0,2.0,6.0,2.0,5.0
239,120,632205,MIN,501381,True,75.0,6.0,2.0,6.0,0.0,4.0
240,121,632232,NYY,656756,False,82.0,5.0,4.0,4.0,2.0,5.0
241,121,632232,TB,641703,True,21.0,2.0,0.0,2.0,0.0,0.0
242,122,632228,DET,570632,False,85.0,4.67,2.0,4.0,5.0,3.0
243,122,632228,CLE,663531,True,92.0,5.0,1.0,5.0,3.0,2.0
244,123,632225,CHC,592866,False,75.0,3.33,5.0,3.0,2.0,10.0
245,123,632225,PIT,664141,True,74.0,5.33,1.0,4.0,1.0,4.0
246,124,632215,SEA,623167,False,84.0,5.0,5.0,5.0,2.0,8.0
247,124,632215,MIN,533167,True,91.0,5.0,4.0,7.0,1.0,7.0
248,125,632214,WSH,453286,False,90.0,6.0,1.0,5.0,1.0,3.0
249,125,632214,LAD,477132,True,86.0,6.0,0.0,6.0,0.0,5.0
250,126,632209,CIN,592254,False,89.0,4.33,6.0,9.0,3.0,8.0
251,126,632209,AZ,596133,True,94.0,7.0,0.0,8.0,1.0,1.0
252,127,632233,SD,670970,False,16.0,0.67,0.0,1.0,1.0,0.0
253,127,632233,TEX,592314,True,91.0,7.0,1.0,3.0,3.0,2.0
254,128,632200,BOS,601713,False,101.0,6.0,4.0,7.0,3.0,7.0
255,128,632200,BAL,605347,True,68.0,4.0,7.0,4.0,1.0,8.0
256,129,632196,MIL,474463,False,91.0,5.0,1.0,1.0,2.0,5.0
257,129,632196,STL,594965,True,52.0,1.33,7.0,0.0,4.0,6.0
258,130,632192,MIA,622694,False,83.0,5.0,1.0,4.0,1.0,5.0
259,130,632192,NYM,573186,True,9.0,0.33,0.0,0.0,0.0,1.0
260,131,632188,COL,608566,False,97.0,5.67,3.0,7.0,3.0,6.0
261,131,632188,SF,543101,True,94.0,6.0,0.0,8.0,1.0,6.0
262,132,632170,KC,501985,False,85.0,4.0,1.0,3.0,3.0,4.0
263,132,632170,CWS,656302,True,90.0,4.67,1.0,6.0,3.0,4.0
264,133,632207,PHI,519043,False,80.0,5.0,5.0,5.0,0.0,9.0
265,133,632207,ATL,592767,True,91.0,5.0,5.0,3.0,0.0,5.0
266,134,634648,CIN,489119,False,73.0,5.0,0.0,3.0,1.0,2.0
267,134,634648,SF,592717,True,66.0,5.0,2.0,3.0,1.0,3.0
268,135,632231,OAK,605135,False,93.0,5.0,2.0,4.0,5.0,2.0
269,135,632231,AZ,518516,True,98.0,4.67,6.0,5.0,3.0,7.0
270,136,632230,WSH,607200,False,77.0,4.67,1.0,5.0,2.0,2.0
271,136,632230,STL,607231,True,85.0,5.0,3.0,4.0,3.0,6.0
272,137,632221,CHC,640470,False,68.0,5.33,3.0,6.0,1.0,3.0
273,137,632221,MIL,642547,True,93.0,6.0,1.0,10.0,2.0,2.0
274,138,632219,MIA,645261,False,90.0,6.33,3.0,4.0,3.0,4.0
275,138,632219,ATL,660623,True,82.0,6.0,1.0,10.0,1.0,3.0
276,139,632220,DET,663554,False,89.0,7.0,0.0,5.0,2.0,4.0
277,139,632220,HOU,425844,True,90.0,4.67,6.0,2.0,3.0,10.0
278,140,632204,TEX,641540,False,71.0,4.0,0.0,5.0,2.0,2.0
279,140,632204,TB,607192,True,102.0,7.67,0.0,14.0,1.0,2.0
280,141,632203,NYY,543037,False,98.0,6.0,1.0,8.0,1.0,3.0
281,141,632203,TOR,592662,True,84.0,5.0,2.0,3.0,3.0,3.0
282,142,632198,SD,506433,False,95.0,7.0,1.0,6.0,1.0,3.0
283,142,632198,PIT,502239,True,82.0,5.0,1.0,8.0,2.0,3.0
284,143,632197,LAA,502171,False,97.0,5.67,3.0,10.0,1.0,4.0
285,143,632197,KC,663903,True,83.0,5.0,1.0,6.0,0.0,7.0
286,144,632216,CLE,663474,False,76.0,4.0,3.0,6.0,2.0,2.0
287,144,632216,CWS,572971,True,68.0,5.0,3.0,2.0,2.0,3.0
288,145,632226,PHI,605400,False,92.0,5.0,3.0,7.0,1.0,7.0
289,145,632226,NYM,573186,True,86.0,6.0,0.0,3.0,0.0,4.0
290,146,634569,NYY,592791,False,84.0,3.67,5.0,3.0,1.0,8.0
291,146,634569,TOR,547943,True,95.0,6.67,0.0,7.0,1.0,4.0
292,147,634535,SD,605483,False,38.0,0.67,3.0,1.0,2.0,3.0
293,147,634535,PIT,641771,True,92.0,3.67,3.0,1.0,7.0,4.0
294,148,634510,CIN,622491,False,98.0,5.0,4.0,7.0,0.0,7.0
295,148,634510,SF,592332,True,90.0,6.0,5.0,7.0,2.0,4.0
296,149,634502,WSH,544931,False,88.0,4.0,7.0,3.0,5.0,8.0
297,149,634502,STL,656427,True,96.0,5.0,1.0,6.0,0.0,3.0
298,150,634489,TEX,502043,False,86.0,7.0,1.0,3.0,2.0,4.0
299,150,634489,TB,642232,True,93.0,6.0,6.0,6.0,1.0,10.0
300,151,632229,DET,571510,False,100.0,6.67,1.0,4.0,1.0,6.0
301,151,632229,HOU,543606,True,80.0,3.33,5.0,4.0,0.0,7.0
302,152,632224,SEA,676606,False,67.0,3.0,2.0,4.0,1.0,6.0
303,152,632224,BAL,665152,True,54.0,3.0,4.0,3.0,1.0,4.0
304,153,632194,CHC,621219,False,41.0,4.0,2.0,0.0,0.0,2.0
305,153,632194,MIL,605540,True,95.0,6.0,1.0,6.0,1.0,3.0
306,154,632212,COL,622608,False,73.0,2.67,4.0,2.0,2.0,5.0
307,154,632212,LAD,545333,True,99.0,7.0,0.0,9.0,2.0,1.0
308,155,632211,MIA,641154,False,83.0,4.0,6.0,6.0,1.0,9.0
309,155,632211,ATL,608331,True,86.0,4.0,7.0,3.0,2.0,9.0
310,156,632210,LAA,605164,False,94.0,7.0,2.0,6.0,2.0,5.0
311,156,632210,KC,518633,True,100.0,6.0,1.0,6.0,1.0,8.0
312,157,632206,OAK,666200,False,63.0,2.67,5.0,1.0,2.0,6.0
313,157,632206,AZ,668678,True,82.0,4.0,1.0,8.0,2.0,3.0
314,158,632199,CLE,669456,False,113.0,9.0,0.0,11.0,1.0,3.0
315,158,632199,CWS,608337,True,107.0,7.0,0.0,8.0,2.0,3.0
316,159,632213,SEA,656954,False,77.0,6.0,2.0,5.0,2.0,3.0
317,159,632213,BAL,607644,True,88.0,5.0,3.0,5.0,2.0,5.0
318,160,632190,BOS,527048,False,88.0,5.0,2.0,2.0,3.0,4.0
319,160,632190,MIN,457918,True,87.0,4.67,2.0,3.0,1.0,4.0
320,161,632189,PHI,502624,False,74.0,4.0,2.0,3.0,3.0,3.0
321,161,632189,NYM,592836,True,80.0,4.33,1.0,8.0,3.0,3.0
322,162,634614,COL,592351,False,89.0,4.0,3.0,3.0,2.0,5.0
323,162,634614,LAD,669160,True,71.0,4.33,2.0,6.0,1.0,7.0
324,163,634582,CIN,641816,False,89.0,5.0,2.0,7.0,1.0,3.0
325,163,634582,SF,456501,True,68.0,5.67,0.0,4.0,0.0,3.0
326,164,634574,BOS,543135,False,82.0,5.0,2.0,3.0,0.0,5.0
327,164,634574,MIN,628317,True,86.0,4.33,2.0,5.0,2.0,7.0
328,165,634553,CHC,453562,False,84.0,5.0,3.0,5.0,1.0,4.0
329,165,634553,MIL,669203,True,81.0,6.0,0.0,10.0,0.0,2.0
330,166,634541,WSH,605452,False,89.0,6.0,0.0,5.0,1.0,4.0
331,166,634541,STL,425794,True,85.0,5.0,3.0,7.0,2.0,7.0
332,167,634528,PHI,554430,False,108.0,6.33,3.0,6.0,1.0,10.0
333,167,634528,NYM,656849,True,80.0,6.0,1.0,10.0,0.0,3.0
334,168,634581,MIA,663734,False,76.0,4.67,3.0,3.0,4.0,5.0
335,168,634581,ATL,450203,True,96.0,6.0,5.0,9.0,2.0,7.0
336,169,634521,DET,605242,False,78.0,5.0,2.0,2.0,1.0,3.0
337,169,634521,HOU,621121,True,87.0,3.67,6.0,3.0,3.0,4.0
338,170,634516,CLE,668676,False,26.0,0.67,6.0,0.0,0.0,7.0
339,170,634516,CWS,607074,True,114.0,9.0,0.0,7.0,0.0,0.0
340,171,634513,NYY,446372,False,77.0,4.0,3.0,4.0,2.0,6.0
341,171,634513,TOR,643615,True,62.0,4.0,4.0,2.0,2.0,4.0
342,172,634496,TEX,685503,False,85.0,5.67,0.0,5.0,0.0,3.0
343,172,634496,TB,676596,True,84.0,5.0,1.0,2.0,2.0,4.0
344,173,634495,LAA,656288,False,92.0,5.0,2.0,5.0,2.0,6.0
345,173,634495,KC,641745,True,94.0,5.67,1.0,5.0,1.0,4.0
346,174,632223,BOS,593958,False,76.0,5.0,1.0,5.0,1.0,5.0
347,174,632223,MIN,621244,True,77.0,4.33,4.0,5.0,3.0,4.0
348,175,634523,SD,605397,False,81.0,4.0,1.0,6.0,2.0,4.0
