,game_pk,home_result,date,away_team,home_team,away_final_score,home_final_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9
27,565025,W,2019-03-21,TB,BOS,0,8,621056,584171,640457,596847,650490,621563,595281,642715,605421,466988,664332,643217,605141,646240,502110,593428,571788,456030,598265,596119
28,564829,L,2019-03-21,LAA,AZ,2,1,598287,518876,457708,446359,545361,571506,405395,594777,592743,518960,664058,502481,500871,430945,444482,606466,571875,605113,543376,518876
29,566084,L,2019-03-21,SEA,OAK,5,4,579328,462136,543829,571745,457803,429665,570267,553882,542921,592387,400085,543760,656305,572039,501981,640461,621566,595777,657656,572033
30,566467,W,2019-03-22,COL,SF,4,6,656546,608717,621311,502517,571448,641857,643565,547172,664081,676701,656546,605412,457763,446334,543063,467827,459964,500208,656582,425784
31,567550,W,2019-03-22,CIN,MIL,4,6,596112,605200,571697,458015,461314,553993,624577,606299,571466,663697,642350,456715,519346,542583,518735,606115,605486,573135,668674,605200
32,567454,W,2019-03-22,PHI,NYY,3,6,595191,642528,664068,546318,596748,608384,571437,547912,446481,453203,542963,458731,592450,519317,572228,596142,518934,453064,570482,664060
33,567357,L,2019-03-22,WSH,MIA,5,5,453286,573185,594809,607208,665742,543685,475582,571431,572821,543228,645302,434158,445988,435522,516770,643265,595375,594011,595453,573185
34,567154,W,2019-03-22,DET,ATL,3,4,475115,527054,592444,493596,408234,592348,621514,543484,500135,606988,670623,542255,518626,518692,660670,455976,645277,435263,621020,527054
35,566959,L,2019-03-22,BOS,MIN,10,6,502130,502043,643217,456488,646240,502110,593428,519048,598265,543877,491676,596146,593871,443558,592696,543068,503556,570731,488771,621439
36,566662,W,2019-03-22,PIT,TB,2,3,663399,521655,624428,628356,502082,605137,592567,622569,570481,623182,571467,640457,502054,664040,650490,541645,595281,621002,642715,657429
37,566369,W,2019-03-22,LAA,SEA,7,8,596071,641501,446359,664058,607345,642136,527049,641807,541600,665120,669745,641878,621005,657108,641786,641584,622738,543592,607632,643407
38,566863,W,2019-03-22,BAL,TOR,0,4,605541,592717,656775,444432,542340,448801,572073,491696,623515,593643,621006,592273,520471,606192,475253,607680,434778,643376,641856,620446
39,565796,L,2019-03-22,AZ,LAD,10,4,571863,642701,430945,500871,527038,444482,519306,572233,605113,571974,571863,571970,457759,608369,572041,641355,571771,605131,485567,642701
40,565700,W,2019-03-22,SF,KC,3,15,518516,456701,621453,593700,474832,467055,607776,595222,456781,605244,518516,593160,609275,460086,624585,641531,572008,600858,455117,571740
41,565604,W,2019-03-22,NYM,HOU,3,7,450306,502748,607043,501571,624424,642086,467092,605204,641645,588751,623188,543807,514888,608324,488726,621043,493329,455139,649557,664702
42,565411,W,2019-03-22,SD,COL,5,6,641778,643466,435079,543333,592518,614177,571976,665487,595978,622534,641778,453568,435622,596115,448602,642162,455104,606132,641658,592592
43,565314,W,2019-03-22,CHC,CLE,3,8,621249,446372,542436,608365,664023,657145,605170,608654,608685,543089,676724,547982,434670,608070,467793,641343,571980,547379,621559,677587
44,565123,W,2019-03-22,TEX,CHC,3,7,502083,500779,452254,523253,452678,621550,542454,488818,542908,643335,669352,450314,656941,575929,595879,623520,518792,546991,500779,623508
45,564731,W,2019-03-22,CWS,LAA,4,5,607074,502239,544725,660162,547989,475174,543510,594953,641313,570560,641553,457708,594777,545361,405395,592743,518960,600303,488721,670351
46,565988,L,2019-03-22,STL,NYM,15,5,607231,502327,664056,500874,502671,542303,657557,425877,543939,669242,607231,643446,624413,429664,518595,642708,542979,460576,434658,677595
47,567551,L,2019-03-23,KC,MIL,6,4,641745,448855,593160,609275,656811,624585,641531,446263,572008,625510,455117,456715,592885,460075,543768,518735,519058,541650,456124,681807
48,567358,L,2019-03-23,HOU,MIA,5,0,434378,570632,543807,514888,488726,493329,502210,455139,647351,608686,643393,595751,434158,605119,435522,516770,643265,621446,500743,570632
49,567155,L,2019-03-23,NYM,ATL,12,2,594798,458708,643446,624413,429664,542979,642708,621512,607249,657780,677595,645277,621020,518692,660670,452095,622666,594807,542364,673859
50,566760,L,2019-03-23,MIL,TEX,7,3,572143,501985,606115,592325,542583,519346,444489,669374,641999,644337,668674,425783,596059,462101,608577,571602,608597,592261,523253,425772
51,566468,W,2019-03-23,AZ,SF,2,3,592662,502706,502481,500871,527038,444482,519306,606466,605113,488671,592662,656582,457763,607776,605244,467055,592656,605412,593700,502706
52,566273,W,2019-03-23,LAA,SD,4,11,676886,664192,571506,607345,527049,641807,572863,669016,541600,669745,593137,435079,543333,592518,571976,614173,592669,642336,649966,664192
53,566179,W,2019-03-23,PHI,PIT,3,5,621107,543475,516416,514917,571437,592663,446481,594838,453203,572669,621107,622569,543776,572816,465041,643269,502082,623182,665833,543475
54,567455,L,2019-03-23,TOR,NYY,7,3,663423,547888,592273,545341,606192,475253,666971,434778,607680,520471,571912,458731,592450,519317,609280,650402,518934,519222,656467,642180
55,565797,L,2019-03-23,CWS,LAD,5,1,544365,592779,660162,641313,547989,475174,456078,650391,594953,570560,641553,621035,571970,605131,657077,449181,593495,485567,655996,642021
56,565508,W,2019-03-23,TB,DET,7,8,450203,519455,621563,502054,596847,650490,541645,595281,605421,466988,642221,543281,592206,408234,592348,600869,621514,543308,474568,592444
57,565412,W,2019-03-23,CHC,COL,6,11,452657,607536,546991,592178,519203,595879,575929,450314,518792,452657,656941,453568,502517,571448,596115,435622,621311,641857,455104,607536
58,565315,W,2019-03-23,CIN,CLE,5,8,641816,545333,608385,594988,578428,518618,571657,518568,606157,663886,641816,547982,608070,641343,467793,571980,608700,656185,664029,676391
59,565026,W,2019-03-23,PIT,BOS,3,12,592791,519242,621028,663647,592567,571467,668804,666931,676814,676632,602112,643217,605141,456030,502110,593428,598265,456488,571788,543877
60,564928,L,2019-03-23,MIN,BAL,8,7,621244,502171,596146,501303,443558,592696,543068,503556,570731,488771,621439,596105,641820,448801,547004,600524,642082,623515,607054,666783
61,565894,L,2019-03-23,STL,WSH,4,4,571945,544931,592685,451594,502671,641933,446308,622168,669242,621011,571945,607208,665742,543685,571431,435559,664057,669738,594694,645302
62,567262,W,2019-03-24,CLE,CWS,3,7,669456,605507,547982,641343,608070,467793,434670,571980,547379,543543,608715,445055,660162,547989,475174,650391,544725,641313,602922,641470
63,567156,W,2019-03-24,TB,ATL,2,4,607192,592332,640457,621002,664040,572287,663993,628338,642221,519295,605183,542255,518626,518692,660670,455976,645277,435263,621020,459964
64,567057,W,2019-03-24,BAL,PHI,4,11,643316,608344,656775,547004,600524,663624,623515,621006,607471,542208,663630,457705,516416,547180,596748,546318,514917,664068,571437,595284
65,566960,L,2019-03-24,NYY,MIN,5,3,572020,527048,642180,572228,595885,519222,640449,570482,547181,641741,660636,641598,595909,553902,592122,591720,666135,668904,663616,680737
66,566566,W,2019-03-24,MIA,STL,1,2,668678,656427,595375,445988,605119,643265,595751,621446,623912,595453,594011,572761,502671,657557,542303,425877,451594,543939,664056,656427
67,566274,L,2019-03-24,CHC,SD,24,6,543557,663531,657145,542436,623520,451192,608365,605170,608654,595943,592144,665487,595978,614177,571976,592669,622534,649966,517369,594824
68,566085,W,2019-03-24,SF,OAK,0,5,605446,474463,621453,500208,446334,474832,607776,543063,605244,656582,467055,543257,656305,572039,501981,595777,592192,543760,657656,460026
69,565798,W,2019-03-24,LAD,LAA,4,8,548389,570240,592626,457759,608369,571970,572041,641355,571771,431145,657077,594777,545361,488721,571506,592743,405395,446359,518960,600303
70,565701,L,2019-03-24,KC,TEX,3,3,596001,458681,666137,625510,455117,656811,641531,605227,595956,663708,605253,669352,665750,660731,669451,542908,676627,677690,660639,669413
71,565605,W,2019-03-24,WSH,HOU,3,5,571578,543037,594809,572821,665742,543228,435559,669738,645302,458689,608703,545350,649557,608324,643603,670541,657027,605248,545358,664702
72,565509,W,2019-03-24,TOR,DET,6,18,656887,596057,675656,519299,545341,641856,620446,641943,656668,605231,571912,543281,592206,408234,592348,543308,493596,474568,640460,543484
73,565219,L,2019-03-24,COL,CIN,4,3,608566,543243,606132,502517,448602,624408,657431,641385,668680,519303,657253,608385,458015,461314,553993,624577,606299,578428,571466,543243
74,564929,L,2019-03-24,PIT,BAL,1,1,592866,488768,624428,628356,572816,605137,466320,622569,591741,570481,607732,542340,641820,448801,572073,596105,642082,491696,572227,593643
75,564830,L,2019-03-24,MIL,AZ,3,2,642547,643327,621438,643289,573135,657011,668674,641924,663757,666128,681807,502481,545121,571875,571974,593647,519333,605509,658061,643327
76,565989,W,2019-03-24,WSH,NYM,4,8,605452,623402,664057,594694,571431,666198,506703,571851,657636,607297,608380,607043,643446,429664,624413,624424,467092,642708,642086,501571
77,568392,W,2019-03-25,CIN,ATL,5,8,543699,608331,608385,458015,461314,553993,624577,594988,606299,571466,578428,542255,518626,518692,660670,455976,645277,452095,459964,621020
78,568441,W,2019-03-25,NYY,WSH,3,5,605501,434671,458731,592450,519317,572228,609280,596142,650402,453064,518934,594809,607208,665742,543685,475582,571431,435559,572821,645302
79,568408,L,2019-03-25,NYM,BAL,9,7,554430,605164,607043,624413,429664,624424,467092,643446,642708,642086,501571,656775,596105,542340,641820,547004,448801,600524,600474,621006
80,568401,L,2019-03-25,MIL,TOR,10,5,605540,543208,456715,592885,542583,543768,519058,518735,519346,606115,592325,592273,641856,606192,475253,666971,434778,607680,643376,520471
81,568396,W,2019-03-25,PIT,HOU,9,12,593144,666215,624428,516782,572816,605137,465041,628356,502082,466320,570481,543807,514888,608324,488726,493329,643603,649557,455139,643393
82,568390,W,2019-03-25,BOS,CHC,2,3,519144,430935,643217,605141,646240,502110,593428,519048,456488,598265,543877,450314,592178,519203,595879,656941,575929,518792,430935,546991
83,564831,L,2019-03-25,CWS,AZ,6,3,429722,596133,544725,660162,547989,475174,650391,594953,543510,641313,570560,430945,500871,444482,519306,571875,606466,605113,571974,596133
84,566761,L,2019-03-25,CLE,TEX,10,1,471911,450172,547982,641343,467793,434670,571980,543543,547379,621559,608715,425783,596059,462101,608577,608336,452678,608597,425772,592261
85,566469,L,2019-03-25,OAK,SF,5,4,521230,641312,543257,656305,572039,501981,595777,640461,543760,657656,572033,621453,605412,457763,474832,446334,543063,605439,467827,656582
86,566370,L,2019-03-25,SD,SEA,8,0,663978,502190,435079,543333,592518,614177,571976,592669,665487,595978,622534,605480,571745,457803,429665,570267,553882,592387,542921,543829
87,567058,W,2019-03-25,TB,PHI,2,3,521655,453562,640457,502054,596847,650490,664040,642715,621563,595281,572287,457705,516416,547180,656555,592663,546318,514917,596748,453562
88,564732,L,2019-03-25,LAD,LAA,8,7,628317,598287,592626,457759,608369,571970,572041,641355,621035,501896,605131,594777,545361,571506,405395,446359,607345,664058,541600,657444
89,568402,W,2019-03-26,MIL,TOR,0,2,669203,623381,456715,592885,541650,542583,543768,519058,444489,518735,606115,592273,545341,606192,475253,666971,434778,607680,643376,520471
90,568398,L,2019-03-26,PIT,HOU,5,1,543506,656266,624428,516782,572816,605137,592567,466320,570481,643269,607732,543807,514888,608324,488726,649557,502210,643603,545358,545350
91,568393,W,2019-03-26,CIN,ATL,5,7,543101,656794,608385,571657,594988,592200,518618,657434,518568,642165,642694,542255,660670,518692,455976,645277,435263,622666,459964,621020
92,568389,W,2019-03-26,BOS,CHC,7,16,456034,605218,643217,605141,646240,502110,593428,519048,456030,598265,596119,546991,450314,519203,575929,623520,518614,656941,657145,608365
93,566762,W,2019-03-26,CLE,TEX,4,5,605182,592767,547982,656185,467793,434670,656669,547379,543543,621559,608715,425783,596059,462101,608577,452678,608597,452254,643396,592261
94,566961,L,2019-03-26,COL,MIN,5,5,592351,501381,453568,502517,571448,596115,621311,435622,641857,448602,455104,596146,553902,443558,592696,543068,570731,501303,591720,621439
95,566470,L,2019-03-26,OAK,SF,4,2,605156,502188,543257,656305,572039,501981,595777,543760,592192,620439,460026,621453,605412,457763,474832,446334,543063,500208,467827,467055
96,566371,L,2019-03-26,SD,SEA,1,0,621381,453281,435079,543333,592518,614177,571976,592669,642336,622534,649966,605480,571745,570267,596129,592387,542921,664238,657108,571679
97,564832,L,2019-03-26,CWS,AZ,7,1,467100,518876,660162,570560,547989,475174,650391,594953,456078,641313,641553,430945,500871,527038,444482,571875,606466,605113,608348,518876
98,564733,W,2019-03-26,LAA,LAD,2,9,663776,628711,594777,545361,592743,405395,571506,446359,518960,488721,600303,592626,608369,457759,571970,572041,641355,571771,431145,605131
99,566663,W,2019-03-26,DET,TB,3,9,519043,642232,543281,592206,408234,600869,592348,621514,543308,474568,543484,640457,502054,664040,650490,595281,541645,621002,572287,642715
100,566864,L,2019-03-28,DET,TOR,2,0,519455,573186,543281,592206,408234,600869,592348,621514,606988,474568,543484,592273,545341,606192,475253,666971,607680,642133,643376,520471
101,567552,W,2019-03-28,STL,MIL,4,5,571945,468504,572761,502671,657557,542303,425877,451594,543939,664056,571945,456715,592885,460075,543768,542583,519058,518735,606115,468504
102,567456,W,2019-03-28,BAL,NYY,2,7,488768,547888,656775,596105,542340,641820,547004,572073,448801,491696,621006,458731,592450,519317,572228,609280,596142,595885,650402,453064
103,567359,L,2019-03-28,COL,MIA,6,3,607536,570632,453568,502517,571448,596115,621311,435622,641857,455104,607536,621446,605119,516770,643265,445988,595751,500743,594011,570632
104,567059,W,2019-03-28,ATL,PHI,4,10,527054,605400,542255,518626,518692,660670,455976,645277,435263,621020,527054,457705,516416,547180,656555,592663,546318,514917,596748,605400
105,566962,W,2019-03-28,CLE,MIN,0,2,446372,621244,547982,608070,571980,467793,434670,641343,547379,543543,608715,596146,593871,443558,592696,543068,503556,570731,488771,621439
106,566763,L,2019-03-28,CHC,TEX,12,4,452657,501985,546991,592178,519203,595879,575929,623520,450314,518792,657145,592261,596059,462101,608336,452254,608577,452678,608597,425772
107,565220,W,2019-03-28,PIT,CIN,3,5,592791,622491,624428,466320,572816,605137,465041,628356,543776,570481,592791,608385,458015,624577,553993,594988,606299,571466,578428,622491
108,566372,W,2019-03-28,BOS,SEA,4,12,519242,594835,643217,605141,646240,502110,593428,519048,456488,598265,543877,571745,570267,429665,457803,592387,542921,605480,571679,543829
109,566275,W,2019-03-28,SF,SD,0,2,518516,641778,621453,474832,446334,457763,543063,656582,605439,605412,518516,435079,571976,592518,614177,543333,665487,622534,595978,641778
110,566086,W,2019-03-28,LAA,OAK,0,4,502239,571666,594777,545361,571506,592743,405395,446359,600303,518960,488721,543257,656305,572039,501981,595777,640461,543760,657656,572033
111,565895,L,2019-03-28,NYM,WSH,2,0,594798,453286,607043,624413,429664,624424,467092,643446,642708,501571,594798,594809,607208,543685,665742,475582,543228,572821,453286,645302
112,565799,W,2019-03-28,AZ,LAD,5,12,425844,547943,430945,500871,527038,444482,572233,606466,605113,571974,425844,592626,608369,457759,571970,572041,641355,571771,605131,547943
113,565702,W,2019-03-28,CWS,KC,3,5,607074,641745,544725,660162,547989,475174,650391,594953,641313,543510,570560,593160,609275,460086,624585,643524,572008,641531,455117,571740
114,566664,L,2019-03-28,HOU,TB,5,1,434378,605483,543807,514888,608324,488726,493329,643603,455139,649557,545350,640457,502054,596847,664040,650490,621563,642715,595281,572287
115,567553,L,2019-03-29,STL,MIL,9,5,656427,642547,572761,502671,657557,542303,425877,451594,543939,664056,656427,456715,592885,460075,543768,542583,519058,518735,606115,642547
116,567360,L,2019-03-29,COL,MIA,6,1,608566,670950,453568,502517,571448,596115,621311,435622,641857,547172,608566,434158,605119,435522,516770,643265,595375,595751,621446,670950
117,566665,W,2019-03-29,HOU,TB,2,4,543037,450203,543807,514888,608324,488726,493329,502210,649557,545358,643393,640457,502054,596847,650490,541645,621002,595281,642715,572287
118,566865,W,2019-03-29,DET,TOR,0,6,571510,533167,543281,592206,408234,600869,592348,621514,543308,474568,543484,592273,545341,475253,606192,666971,607680,641856,520471,571912
119,566276,W,2019-03-29,SF,SD,1,4,502706,664192,605439,457763,500208,446334,543063,656582,621453,456124,502706,435079,571976,592518,614177,543333,665487,622534,595978,664192
120,566087,L,2019-03-29,LAA,OAK,6,2,518774,462136,594777,545361,571506,592743,405395,446359,600303,518960,571718,543257,656305,572039,501981,434778,595777,543760,657656,460026
121,565800,L,2019-03-29,AZ,LAD,5,4,592662,548389,502481,500871,444482,430945,571875,606466,605113,488671,592662,571771,457759,501896,572041,608369,621035,641355,431145,548389
122,566373,L,2019-03-29,BOS,SEA,7,6,543135,579328,643217,605141,502110,593428,456488,646240,607752,598265,543877,605480,571745,570267,457803,429665,542921,553882,592387,543829
123,567554,W,2019-03-30,STL,MIL,2,4,641712,605540,572761,502671,657557,542303,425877,641933,451594,543939,641712,456715,592885,543768,518735,519058,519346,592325,606115,605540
124,567457,L,2019-03-30,BAL,NYY,5,3,501992,572020,542340,596105,641820,600524,572073,547004,623515,491696,621006,458731,592450,519317,572228,609280,596142,650402,453064,518934
125,567361,W,2019-03-30,COL,MIA,3,7,542881,641154,453568,621311,571448,596115,641857,435622,641658,455104,542881,500743,594011,605119,516770,621446,445988,434158,595453,641154
126,567060,W,2019-03-30,ATL,PHI,6,8,669060,601713,542255,518626,518692,660670,455976,645277,452095,621020,669060,457705,516416,547180,656555,592663,546318,514917,596748,601713
127,566963,L,2019-03-30,CLE,MIN,2,1,545333,543606,547982,608070,571980,467793,434670,641343,547379,543543,621559,596146,593871,443558,592696,543068,503556,570731,641598,621439
128,566764,W,2019-03-30,CHC,TEX,6,8,506433,450172,450314,592178,519203,595879,656941,575929,518792,623520,546991,425783,596059,462101,608577,608336,452678,608597,643396,592261
129,566866,W,2019-03-30,DET,TOR,0,3,605513,592717,543281,592206,408234,600869,592348,621514,606988,640460,493596,592273,641856,606192,475253,643376,642133,607680,520471,620446
130,566374,W,2019-03-30,BOS,SEA,5,6,593958,502190,643217,605141,646240,502110,593428,519048,596119,598265,571788,571745,570267,429665,457803,542921,592387,608596,664238,543829
131,566277,L,2019-03-30,SF,SD,3,2,605446,676606,621453,500208,446334,457763,474832,656582,467827,605412,605446,435079,543333,592518,571976,592669,665487,614173,642336,676606
132,566088,W,2019-03-30,LAA,OAK,2,4,570240,474463,446359,545361,592743,405395,571506,518960,594777,488721,664058,543257,656305,572039,501981,434778,595777,543760,592192,572033
133,565896,L,2019-03-30,NYM,WSH,11,8,592789,544931,607043,624413,429664,624424,467092,643446,642708,605204,592789,594809,607208,543685,665742,475582,435559,572821,544931,645302
134,565801,W,2019-03-30,AZ,LAD,5,18,643327,628317,502481,500871,444482,430945,571875,606466,605113,488671,643327,592626,608369,457759,641355,572041,571970,621035,605131,628317
135,565703,W,2019-03-30,CWS,KC,6,8,625643,596001,544725,660162,547989,475174,650391,594953,456078,641313,570560,593160,609275,460086,624585,656811,572008,641531,455117,571740
136,566666,W,2019-03-30,HOU,TB,1,3,543521,607192,543807,514888,608324,488726,493329,502210,455139,643603,643393,640457,502054,596847,664040,650490,621563,541645,595281,605421
137,566867,L,2019-03-31,DET,TOR,4,3,519043,663423,600869,592206,408234,592348,621514,543308,543484,606988,474568,643376,592273,475253,545341,606192,666971,607680,620446,571912
138,567458,L,2019-03-31,BAL,NYY,7,5,605164,457918,542340,596105,641820,600524,547004,572073,448801,600474,621006,458731,592450,519317,572228,609280,596142,595885,650402,518934
139,567555,W,2019-03-31,STL,MIL,4,5,608379,669203,572761,502671,500874,542303,657557,425877,543939,664056,608379,456715,592885,460075,543768,542583,519058,541650,444489,669203
140,567362,W,2019-03-31,COL,MIA,0,3,592351,645261,453568,621311,571448,596115,641857,448602,606132,547172,592351,594011,605119,435522,516770,595751,595375,598284,621446,645261
141,567061,W,2019-03-31,ATL,PHI,1,5,657140,453562,542255,518626,518692,660670,455976,645277,435263,621020,657140,457705,516416,547180,656555,592663,546318,514917,596748,453562
142,566964,W,2019-03-31,CLE,MIN,3,9,471911,501381,547982,608070,641343,467793,434670,656185,608700,543543,608715,596146,593871,443558,592696,543068,503556,570731,553902,621439
143,566765,W,2019-03-31,CHC,TEX,10,11,430935,458681,450314,592178,519203,595879,656941,518614,518792,546991,605170,592261,596059,462101,608336,452254,608577,452678,523253,425772
144,565704,L,2019-03-31,CWS,KC,6,3,608337,605347,544725,660162,547989,475174,650391,594953,641313,543510,570560,593160,609275,460086,624585,656811,446263,572008,455117,571740
145,566375,W,2019-03-31,BOS,SEA,8,10,519144,453281,605141,646240,502110,593428,607752,519048,456488,543877,598265,605480,571745,570267,457803,553882,542921,592387,596129,543829
146,566278,W,2019-03-31,SF,SD,1,3,502188,663978,621453,605412,500208,474832,543063,467827,467055,456124,502188,594824,543333,592518,614177,571976,665487,622534,663978,595978
147,566089,W,2019-03-31,LAA,OAK,1,2,572140,593423,594777,545361,571506,592743,446359,600303,607345,571718,488721,543760,656305,572039,501981,592192,640461,595777,657656,460026
148,565897,W,2019-03-31,NYM,WSH,5,6,554430,571578,607043,624413,429664,605204,624424,642708,542979,621512,554430,594809,607208,543685,665742,475582,543228,572821,571578,645302
149,565802,W,2019-03-31,AZ,LAD,7,8,596133,621111,527038,545121,444482,430945,571875,606466,605113,608348,596133,592626,641355,572041,571970,571771,657077,621035,431145,621111
150,565222,L,2019-03-31,PIT,CIN,5,0,592866,543243,624428,516782,572816,605137,465041,628356,466320,570481,592866,594988,458015,624577,553993,461314,606299,571466,578428,547179
151,566667,W,2019-03-31,HOU,TB,1,3,489119,630023,543807,514888,608324,621043,502210,493329,649557,545358,545350,650490,502054,621002,541645,640457,572287,628338,621563,642715
152,566668,W,2019-04-01,COL,TB,1,7,518452,592773,453568,621311,571448,596115,641857,435622,455104,448602,641658,640457,502054,596847,664040,650490,595281,621002,605421,642715
153,567459,W,2019-04-01,DET,NYY,1,3,475115,593334,543281,592206,408234,592348,600869,621514,606988,474568,543484,458731,592450,572228,595885,596142,650402,518934,643565,453064
154,567363,L,2019-04-01,NYM,MIA,7,3,571927,592761,642708,624413,429664,605204,624424,467092,643446,501571,571927,500743,594011,605119,516770,621446,445988,595751,598284,592761
155,567157,W,2019-04-01,CHC,ATL,0,8,543294,656794,546991,592178,519203,595879,575929,623520,518792,543294,657145,542255,518626,518692,660670,455976,645277,435263,621020,656794
156,566868,L,2019-04-01,BAL,TOR,6,5,605276,656887,656775,596105,542340,641820,547004,600524,448801,491696,621006,641856,592273,475253,545341,642133,606192,666971,643376,520471
157,566376,W,2019-04-01,LAA,SEA,3,6,608717,433587,594777,545361,571506,592743,405395,600303,518960,571718,664058,605480,571745,570267,457803,429665,553882,542921,592387,543829
158,566766,L,2019-04-01,HOU,TEX,2,1,502748,592767,543807,514888,608324,488726,621043,493329,455139,643603,545350,425783,596059,462101,608577,608336,452678,608597,643396,592261
159,566180,L,2019-04-01,STL,PIT,6,5,425794,502042,572761,502671,657557,542303,425877,451594,543939,664056,425794,624428,516782,572816,605137,465041,592567,622569,570481,502042
