,game_sequence,game_pk,team,starting_pitcher,is_home,n_pitches,ip,er,k,bb,h
34,18,413668,SD,475115,False,90.0,6.0,2.0,4.0,3.0,6.0
35,18,413668,LAD,425844,True,94.0,6.0,1.0,4.0,1.0,2.0
36,19,413667,COL,543475,False,79.0,6.0,2.0,2.0,1.0,5.0
37,19,413667,MIL,490063,True,81.0,5.0,4.0,2.0,1.0,8.0
38,20,413665,ATL,622072,False,85.0,5.0,2.0,4.0,3.0,4.0
39,20,413665,MIA,502009,True,38.0,0.67,7.0,0.0,2.0,6.0
40,21,413664,LAA,450351,False,96.0,8.0,0.0,2.0,1.0,2.0
41,21,413664,SEA,572020,True,87.0,6.0,2.0,5.0,1.0,4.0
42,22,413666,BAL,612672,False,96.0,4.33,3.0,4.0,2.0,4.0
43,22,413666,TB,501992,True,95.0,5.67,6.0,4.0,4.0,5.0
44,23,413679,NYM,594798,False,92.0,6.0,2.0,6.0,2.0,6.0
45,23,413679,WSH,519455,True,91.0,6.0,1.0,4.0,0.0,5.0
46,24,413693,STL,458681,False,87.0,6.0,1.0,9.0,1.0,2.0
47,24,413693,CHC,453562,True,104.0,7.0,0.0,7.0,3.0,3.0
48,25,413685,TOR,285079,False,94.0,6.33,1.0,4.0,3.0,4.0
49,25,413685,NYY,501381,True,96.0,6.0,2.0,6.0,1.0,6.0
50,26,413684,TEX,446321,False,93.0,4.33,5.0,2.0,2.0,10.0
51,26,413684,OAK,431148,True,95.0,7.0,0.0,10.0,2.0,1.0
52,27,413681,SD,488768,False,97.0,5.0,5.0,6.0,3.0,8.0
53,27,413681,LAD,435221,True,97.0,5.0,4.0,9.0,1.0,9.0
54,28,413680,PIT,543037,False,93.0,5.0,3.0,6.0,2.0,5.0
55,28,413680,CIN,502190,True,107.0,5.67,3.0,6.0,6.0,5.0
56,29,413678,MIN,445060,False,78.0,3.0,6.0,2.0,4.0,6.0
57,29,413678,DET,434671,True,101.0,6.67,0.0,6.0,2.0,3.0
58,30,413682,SF,518790,False,91.0,6.0,0.0,5.0,2.0,3.0
59,30,413682,AZ,476451,True,91.0,4.33,3.0,2.0,2.0,9.0
60,31,413676,CLE,471911,False,88.0,6.33,0.0,10.0,1.0,3.0
61,31,413676,HOU,444857,True,103.0,6.67,1.0,5.0,0.0,5.0
62,32,413675,CWS,500779,False,102.0,5.0,5.0,4.0,1.0,9.0
63,32,413675,KC,518633,True,81.0,5.0,5.0,5.0,0.0,8.0
64,33,413674,BOS,519144,False,101.0,6.0,3.0,4.0,2.0,6.0
65,33,413674,PHI,421685,True,105.0,6.33,0.0,8.0,1.0,2.0
66,34,413677,COL,572750,False,89.0,5.67,2.0,5.0,4.0,4.0
67,34,413677,MIL,503449,True,88.0,7.0,2.0,2.0,0.0,7.0
68,35,413673,BAL,456068,False,98.0,5.67,1.0,5.0,5.0,3.0
69,35,413673,TB,543606,True,94.0,6.67,0.0,7.0,0.0,2.0
70,36,413672,ATL,571946,False,97.0,5.0,0.0,4.0,2.0,4.0
71,36,413672,MIA,543408,True,92.0,6.0,2.0,4.0,3.0,5.0
72,37,413671,LAA,533167,False,79.0,6.0,3.0,5.0,0.0,6.0
73,37,413671,SEA,547874,True,92.0,6.0,4.0,3.0,0.0,9.0
74,38,413695,TOR,596057,False,97.0,5.67,3.0,5.0,2.0,6.0
75,38,413695,NYY,282332,True,95.0,5.67,4.0,8.0,0.0,8.0
76,39,413694,TEX,607259,False,95.0,7.0,0.0,5.0,2.0,4.0
77,39,413694,OAK,608665,True,57.0,3.33,7.0,1.0,1.0,7.0
78,40,413692,SF,218596,False,93.0,6.33,0.0,1.0,5.0,5.0
79,40,413692,SD,453178,True,33.0,2.33,0.0,2.0,2.0,2.0
80,41,413691,PIT,150359,False,87.0,5.33,2.0,7.0,1.0,4.0
81,41,413691,CIN,543101,True,73.0,6.0,2.0,6.0,1.0,5.0
82,42,413690,NYM,518774,False,91.0,6.0,0.0,9.0,1.0,4.0
83,42,413690,WSH,544931,True,95.0,5.33,3.0,5.0,3.0,9.0
84,43,413689,MIN,502043,False,89.0,3.67,6.0,0.0,5.0,8.0
85,43,413689,DET,572888,True,85.0,8.0,0.0,5.0,1.0,4.0
86,44,413688,CLE,545333,False,111.0,6.0,0.0,11.0,5.0,0.0
87,44,413688,HOU,592879,True,88.0,4.0,4.0,2.0,2.0,8.0
88,45,413687,CWS,433579,False,75.0,5.67,4.0,1.0,1.0,7.0
89,45,413687,KC,450172,True,95.0,8.0,1.0,5.0,1.0,4.0
90,46,413686,BOS,475416,False,95.0,6.0,2.0,7.0,2.0,3.0
91,46,413686,PHI,571527,True,79.0,3.0,6.0,1.0,4.0,7.0
92,47,413709,TOR,279824,False,84.0,6.0,2.0,1.0,2.0,8.0
93,47,413709,BAL,502032,True,66.0,3.0,8.0,1.0,1.0,7.0
94,48,413708,TB,544993,False,35.0,2.0,1.0,1.0,1.0,2.0
95,48,413708,MIA,429717,True,79.0,6.0,1.0,2.0,0.0,4.0
96,49,413710,WSH,461829,False,95.0,6.33,3.0,4.0,4.0,5.0
97,49,413710,PHI,425532,True,93.0,6.0,1.0,6.0,1.0,5.0
98,50,413707,STL,407793,False,67.0,6.0,4.0,1.0,2.0,4.0
99,50,413707,CIN,150302,True,104.0,6.0,3.0,7.0,2.0,5.0
100,51,413706,SF,453311,False,96.0,7.0,0.0,5.0,3.0,4.0
101,51,413706,SD,453344,True,88.0,7.0,0.0,7.0,3.0,4.0
102,52,413705,SEA,592836,False,77.0,3.33,9.0,3.0,2.0,9.0
103,52,413705,OAK,519141,True,92.0,7.0,0.0,6.0,0.0,2.0
104,53,413704,PIT,502046,False,90.0,6.0,2.0,2.0,1.0,7.0
105,53,413704,MIL,571666,True,89.0,5.0,5.0,8.0,1.0,7.0
106,54,413698,DET,430580,False,76.0,5.33,3.0,3.0,2.0,7.0
107,54,413698,CLE,502083,True,92.0,4.0,5.0,5.0,1.0,13.0
108,55,413702,MIN,543548,False,100.0,7.67,0.0,7.0,2.0,2.0
109,55,413702,CWS,456051,True,110.0,4.67,2.0,6.0,6.0,4.0
110,56,413701,LAD,474463,False,94.0,6.0,3.0,4.0,1.0,5.0
111,56,413701,AZ,502624,True,100.0,5.0,3.0,6.0,3.0,5.0
112,57,413700,KC,450306,False,98.0,6.0,2.0,3.0,1.0,5.0
113,57,413700,LAA,502327,True,100.0,5.33,3.0,4.0,1.0,6.0
114,58,413699,HOU,543521,False,85.0,6.0,1.0,4.0,2.0,5.0
115,58,413699,TEX,502706,True,9.0,1.0,1.0,0.0,0.0,2.0
116,59,413697,CHC,475243,False,90.0,4.67,3.0,5.0,2.0,7.0
117,59,413697,COL,554431,True,84.0,4.0,1.0,4.0,3.0,4.0
118,60,413696,BOS,489119,False,90.0,5.33,2.0,6.0,2.0,4.0
119,60,413696,NYY,543135,True,94.0,5.33,3.0,1.0,1.0,8.0
120,61,413703,NYM,477003,False,86.0,5.0,1.0,2.0,2.0,7.0
121,61,413703,ATL,445590,True,86.0,5.0,3.0,3.0,1.0,7.0
122,62,413719,PIT,474699,False,89.0,6.33,6.0,4.0,2.0,7.0
123,62,413719,MIL,519076,True,88.0,7.0,0.0,9.0,2.0,2.0
124,63,413725,WSH,450729,False,95.0,6.33,0.0,1.0,1.0,6.0
125,63,413725,PHI,430935,True,104.0,7.0,1.0,5.0,2.0,2.0
126,64,413724,TOR,592717,False,61.0,3.33,3.0,1.0,2.0,7.0
127,64,413724,BAL,434622,True,96.0,7.0,0.0,8.0,1.0,1.0
128,65,413723,TB,502042,False,84.0,7.0,0.0,5.0,1.0,1.0
129,65,413723,MIA,543054,True,86.0,6.0,1.0,1.0,3.0,3.0
130,66,413721,SF,518516,False,79.0,3.0,5.0,4.0,0.0,10.0
131,66,413721,SD,448306,True,103.0,7.0,1.0,7.0,1.0,3.0
132,67,413720,SEA,457918,False,82.0,6.33,2.0,1.0,0.0,7.0
133,67,413720,OAK,543243,True,96.0,7.33,1.0,4.0,1.0,6.0
134,68,413718,NYM,518716,False,75.0,5.0,5.0,2.0,0.0,8.0
135,68,413718,ATL,527054,True,90.0,6.0,1.0,5.0,4.0,2.0
136,69,413722,STL,608379,False,76.0,6.33,1.0,2.0,1.0,5.0
137,69,413722,CIN,456501,True,89.0,7.0,1.0,4.0,1.0,4.0
138,70,413716,LAD,477132,False,99.0,6.33,5.0,5.0,3.0,10.0
139,70,413716,AZ,605151,True,112.0,6.0,0.0,6.0,4.0,1.0
140,71,413715,KC,425386,False,94.0,7.0,4.0,2.0,1.0,6.0
141,71,413715,LAA,450308,True,85.0,4.33,6.0,5.0,4.0,7.0
142,72,413714,HOU,433584,False,92.0,4.67,1.0,2.0,4.0,5.0
143,72,413714,TEX,451596,True,90.0,5.67,2.0,7.0,1.0,8.0
144,73,413717,MIN,460059,False,80.0,5.0,4.0,2.0,1.0,7.0
145,73,413717,CWS,502188,True,113.0,7.0,4.0,6.0,0.0,8.0
146,74,413713,DET,456034,False,104.0,5.67,0.0,6.0,3.0,4.0
147,74,413713,CLE,446372,True,107.0,6.33,2.0,10.0,1.0,7.0
148,75,413712,CHC,434628,False,92.0,6.0,3.0,6.0,0.0,8.0
149,75,413712,COL,452718,True,102.0,5.0,8.0,3.0,5.0,8.0
150,76,413711,BOS,523260,False,93.0,7.0,1.0,8.0,2.0,1.0
151,76,413711,NYY,476589,True,98.0,5.33,1.0,1.0,2.0,5.0
152,77,413740,WSH,453286,False,102.0,6.0,1.0,8.0,2.0,6.0
153,77,413740,PHI,457711,True,91.0,6.0,2.0,5.0,1.0,5.0
154,78,413738,TB,501992,False,106.0,7.0,1.0,6.0,2.0,2.0
155,78,413738,MIA,506693,True,83.0,5.0,4.0,3.0,1.0,7.0
156,79,413737,STL,593372,False,100.0,6.0,2.0,8.0,2.0,4.0
157,79,413737,CIN,628452,True,76.0,5.0,3.0,4.0,2.0,5.0
158,80,413736,SF,408241,False,87.0,4.0,4.0,5.0,3.0,4.0
159,80,413736,SD,475115,True,101.0,6.0,3.0,8.0,4.0,5.0
160,81,413735,SEA,433587,False,81.0,5.0,3.0,1.0,2.0,8.0
161,81,413735,OAK,534910,True,87.0,5.67,1.0,2.0,2.0,3.0
162,82,413734,PIT,594987,False,77.0,5.0,2.0,5.0,1.0,4.0
163,82,413734,MIL,346798,True,91.0,6.33,4.0,5.0,0.0,8.0
164,83,413733,NYM,112526,False,77.0,7.0,3.0,5.0,0.0,6.0
165,83,413733,ATL,622072,True,98.0,6.67,3.0,7.0,3.0,8.0
166,84,413739,TOR,571800,False,76.0,4.33,7.0,5.0,1.0,7.0
167,84,413739,BAL,501957,True,79.0,2.67,7.0,1.0,3.0,7.0
168,85,413731,LAD,425844,False,102.0,7.0,0.0,7.0,0.0,5.0
169,85,413731,AZ,518567,True,74.0,5.0,3.0,1.0,1.0,9.0
170,86,413730,KC,570649,False,87.0,5.67,2.0,7.0,2.0,4.0
171,86,413730,LAA,450351,True,94.0,5.67,6.0,4.0,1.0,9.0
172,87,413729,HOU,572971,False,94.0,7.0,2.0,3.0,3.0,6.0
173,87,413729,TEX,407890,True,99.0,7.33,4.0,5.0,0.0,7.0
174,88,413728,DET,543456,False,97.0,5.0,3.0,3.0,2.0,8.0
175,88,413728,CLE,543334,True,63.0,1.33,6.0,2.0,3.0,6.0
176,89,413727,CHC,543294,False,84.0,4.33,5.0,3.0,1.0,8.0
177,89,413727,COL,543475,True,98.0,6.0,1.0,3.0,3.0,5.0
178,90,413726,BOS,453329,False,79.0,3.33,9.0,3.0,2.0,9.0
179,90,413726,NYY,547888,True,97.0,5.0,3.0,4.0,3.0,4.0
180,91,413732,MIN,461833,False,98.0,6.0,3.0,4.0,0.0,8.0
181,91,413732,CWS,519242,True,98.0,6.0,1.0,8.0,1.0,5.0
182,92,413754,WSH,519455,False,70.0,2.33,7.0,0.0,1.0,9.0
183,92,413754,BOS,519144,True,112.0,8.0,3.0,6.0,1.0,4.0
184,93,413753,TB,543606,False,103.0,8.0,1.0,3.0,3.0,2.0
185,93,413753,TOR,285079,True,102.0,6.0,2.0,6.0,5.0,3.0
186,94,413752,SEA,572020,False,95.0,6.33,5.0,6.0,2.0,6.0
187,94,413752,LAD,435221,True,98.0,7.0,5.0,10.0,0.0,6.0
188,95,413751,PHI,421685,False,97.0,6.0,1.0,1.0,2.0,4.0
189,95,413751,NYM,594798,True,99.0,6.33,0.0,3.0,1.0,7.0
190,96,413750,OAK,431148,False,91.0,6.0,1.0,8.0,3.0,3.0
191,96,413750,HOU,444857,True,96.0,5.0,7.0,0.0,1.0,10.0
192,97,413749,NYY,501381,False,98.0,6.33,5.0,9.0,0.0,9.0
193,97,413749,BAL,612672,True,89.0,6.0,2.0,4.0,1.0,4.0
194,98,413748,MIL,490063,False,100.0,5.67,1.0,4.0,5.0,6.0
195,98,413748,STL,425794,True,102.0,7.0,3.0,4.0,1.0,8.0
196,99,413747,MIA,502009,False,80.0,4.0,2.0,5.0,3.0,5.0
197,99,413747,ATL,571946,True,88.0,5.0,1.0,1.0,2.0,3.0
198,100,413745,DET,434671,False,95.0,6.33,5.0,9.0,0.0,8.0
199,100,413745,PIT,543037,True,94.0,6.0,1.0,8.0,2.0,3.0
200,101,413744,COL,572750,False,93.0,5.33,0.0,1.0,6.0,5.0
201,101,413744,SF,518790,True,90.0,7.0,1.0,5.0,2.0,7.0
202,102,413743,CIN,502190,False,105.0,7.0,4.0,4.0,1.0,7.0
203,102,413743,CHC,452657,True,95.0,6.0,6.0,4.0,0.0,10.0
204,103,413742,AZ,523989,False,101.0,6.0,3.0,5.0,1.0,6.0
205,103,413742,SD,488768,True,106.0,6.0,0.0,9.0,1.0,7.0
206,104,413741,LAA,533167,False,96.0,6.33,3.0,7.0,1.0,6.0
207,104,413741,TEX,446321,True,91.0,5.67,5.0,3.0,4.0,8.0
208,105,413746,KC,518633,False,89.0,6.33,3.0,3.0,1.0,6.0
209,105,413746,MIN,543507,True,78.0,5.33,5.0,4.0,1.0,8.0
210,106,413763,OAK,608665,False,96.0,5.33,0.0,3.0,4.0,4.0
211,106,413763,HOU,502748,True,85.0,5.0,3.0,3.0,2.0,5.0
212,107,413766,TB,542882,False,72.0,3.67,2.0,2.0,1.0,5.0
213,107,413766,TOR,596057,True,90.0,5.0,2.0,4.0,3.0,2.0
214,108,413765,SEA,547874,False,95.0,5.0,4.0,5.0,3.0,6.0
215,108,413765,LAD,453307,True,68.0,4.0,4.0,2.0,1.0,7.0
216,109,413767,WSH,544931,False,109.0,5.33,5.0,5.0,0.0,10.0
217,109,413767,BOS,475416,True,93.0,4.67,7.0,4.0,3.0,8.0
218,110,413764,PHI,571527,False,98.0,5.67,5.0,3.0,2.0,9.0
219,110,413764,NYM,518774,True,95.0,6.0,3.0,8.0,0.0,5.0
220,111,413762,NYY,282332,False,91.0,7.0,4.0,7.0,1.0,7.0
221,111,413762,BAL,456068,True,108.0,7.0,1.0,10.0,1.0,4.0
222,112,413757,CWS,500779,False,104.0,6.0,0.0,6.0,2.0,3.0
223,112,413757,CLE,471911,True,8.0,0.0,2.0,0.0,0.0,2.0
224,113,413760,DET,572888,False,81.0,8.0,0.0,3.0,0.0,3.0
225,113,413760,PIT,150359,True,111.0,6.67,1.0,8.0,2.0,7.0
226,114,413759,COL,548357,False,85.0,4.0,0.0,4.0,2.0,4.0
227,114,413759,SF,218596,True,100.0,7.0,3.0,4.0,0.0,8.0
228,115,413758,CIN,543101,False,97.0,7.0,0.0,5.0,2.0,2.0
229,115,413758,CHC,453562,True,110.0,6.67,3.0,5.0,1.0,7.0
230,116,413756,AZ,476451,False,110.0,6.67,5.0,6.0,3.0,7.0
231,116,413756,SD,628333,True,84.0,7.0,1.0,3.0,2.0,2.0
232,117,413755,LAA,607968,False,77.0,2.67,4.0,0.0,4.0,6.0
233,117,413755,TEX,607259,True,99.0,7.0,0.0,1.0,3.0,5.0
234,118,413761,MIA,543408,False,89.0,5.33,2.0,3.0,2.0,6.0
235,118,413761,ATL,502239,True,57.0,2.33,4.0,2.0,3.0,5.0
236,119,413782,WSH,461829,False,104.0,6.0,4.0,6.0,2.0,6.0
237,119,413782,BOS,489119,True,75.0,2.33,7.0,1.0,3.0,5.0
238,120,413781,TB,541640,False,91.0,3.33,8.0,4.0,3.0,9.0
239,120,413781,TOR,279824,True,98.0,6.0,3.0,4.0,1.0,7.0
240,121,413780,SEA,592836,False,76.0,4.0,5.0,3.0,4.0,6.0
241,121,413780,LAD,474463,True,73.0,5.0,2.0,3.0,1.0,7.0
242,122,413779,PHI,425532,False,82.0,5.0,4.0,1.0,1.0,10.0
243,122,413779,NYM,477003,True,94.0,6.33,1.0,4.0,2.0,9.0
244,123,413777,NYY,543135,False,101.0,5.0,2.0,9.0,3.0,8.0
245,123,413777,BAL,502032,True,98.0,5.0,3.0,7.0,2.0,5.0
246,124,413776,MIL,503449,False,70.0,5.0,4.0,1.0,1.0,10.0
247,124,413776,STL,458681,True,99.0,5.0,1.0,4.0,1.0,6.0
248,125,413775,MIA,429717,False,102.0,7.0,2.0,5.0,2.0,3.0
249,125,413775,ATL,445590,True,85.0,5.0,4.0,2.0,2.0,5.0
250,126,413778,OAK,519141,False,81.0,5.0,4.0,5.0,1.0,6.0
251,126,413778,HOU,543521,True,102.0,5.67,1.0,11.0,0.0,6.0
252,127,413773,DET,430580,False,108.0,8.0,0.0,2.0,0.0,2.0
253,127,413773,PIT,434538,True,85.0,6.0,1.0,7.0,1.0,4.0
254,128,413772,COL,554431,False,92.0,6.0,1.0,3.0,1.0,5.0
255,128,413772,SF,453311,True,88.0,5.0,3.0,4.0,1.0,6.0
256,129,413771,CIN,150302,False,87.0,4.0,4.0,6.0,3.0,7.0
257,129,413771,CHC,475243,True,99.0,7.0,0.0,7.0,2.0,3.0
258,130,413770,CWS,433579,False,87.0,4.67,4.0,3.0,2.0,6.0
259,130,413770,CLE,545333,True,103.0,6.0,2.0,8.0,4.0,4.0
260,131,413769,AZ,502624,False,88.0,6.0,2.0,5.0,1.0,8.0
261,131,413769,SD,453344,True,99.0,7.0,2.0,5.0,1.0,7.0
262,132,413768,LAA,502327,False,103.0,7.0,1.0,5.0,2.0,4.0
263,132,413768,TEX,519168,True,62.0,1.67,6.0,2.0,2.0,6.0
264,133,413774,KC,450172,False,106.0,7.67,3.0,7.0,1.0,5.0
265,133,413774,MIN,502043,True,109.0,6.67,1.0,3.0,0.0,9.0
266,134,413788,TB,502042,False,109.0,7.0,0.0,11.0,2.0,2.0
267,134,413788,TOR,592717,True,90.0,5.33,3.0,4.0,3.0,5.0
268,135,413787,PHI,430935,False,95.0,6.0,5.0,7.0,4.0,5.0
269,135,413787,WSH,450729,True,86.0,6.67,1.0,4.0,4.0,4.0
270,136,413786,MIL,571666,False,93.0,5.67,2.0,4.0,1.0,7.0
271,136,413786,STL,407793,True,105.0,7.0,0.0,8.0,1.0,5.0
272,137,413785,MIA,543054,False,85.0,5.33,5.0,5.0,1.0,7.0
273,137,413785,NYM,518716,True,98.0,5.67,4.0,7.0,2.0,5.0
274,138,413783,AZ,605151,False,100.0,6.67,2.0,4.0,2.0,4.0
275,138,413783,SF,518516,True,94.0,7.0,4.0,4.0,1.0,6.0
276,139,413784,KC,450306,False,63.0,3.0,4.0,1.0,1.0,10.0
277,139,413784,MIN,543548,True,101.0,5.33,3.0,3.0,3.0,7.0
278,140,413798,MIL,519076,False,73.0,5.0,2.0,3.0,0.0,5.0
279,140,413798,PIT,474699,True,93.0,6.0,2.0,6.0,4.0,6.0
280,141,413803,TEX,451596,False,99.0,6.0,0.0,3.0,2.0,6.0
281,141,413803,SEA,457918,True,98.0,7.0,2.0,3.0,2.0,5.0
282,142,413802,SD,448306,False,103.0,6.0,3.0,9.0,2.0,5.0
283,142,413802,CHC,434628,True,92.0,6.33,4.0,5.0,1.0,7.0
284,143,413801,PHI,457711,False,90.0,5.0,4.0,2.0,2.0,5.0
285,143,413801,WSH,453286,True,100.0,8.0,1.0,9.0,0.0,4.0
286,144,413800,OAK,543243,False,102.0,6.0,4.0,5.0,1.0,11.0
287,144,413800,KC,425386,True,79.0,6.0,4.0,2.0,0.0,7.0
288,145,413799,NYY,476589,False,80.0,4.0,4.0,2.0,2.0,6.0
289,145,413799,TB,501992,True,106.0,5.0,2.0,7.0,4.0,2.0
290,146,413796,COL,452718,False,104.0,4.67,6.0,6.0,4.0,7.0
291,146,413796,LAD,477132,True,104.0,6.0,1.0,12.0,1.0,6.0
292,147,413797,MIA,475479,False,75.0,4.67,1.0,2.0,3.0,1.0
293,147,413797,NYM,112526,True,91.0,7.0,1.0,5.0,0.0,6.0
294,148,413795,CLE,446372,False,96.0,8.0,2.0,8.0,1.0,3.0
295,148,413795,MIN,460059,True,88.0,5.0,1.0,2.0,4.0,3.0
296,149,413794,CIN,456501,False,101.0,7.0,4.0,10.0,1.0,6.0
297,149,413794,STL,608379,True,103.0,7.0,1.0,4.0,1.0,5.0
298,150,413793,CWS,502188,False,106.0,8.0,1.0,7.0,0.0,8.0
299,150,413793,DET,456034,True,108.0,8.0,1.0,9.0,2.0,4.0
300,151,413792,BAL,434622,False,59.0,3.67,0.0,2.0,3.0,0.0
301,151,413792,BOS,523260,True,118.0,5.67,2.0,3.0,2.0,4.0
302,152,413791,ATL,527054,False,94.0,5.0,5.0,4.0,2.0,7.0
303,152,413791,TOR,571800,True,99.0,4.67,4.0,6.0,3.0,7.0
304,153,413790,AZ,518567,False,114.0,9.0,0.0,2.0,1.0,4.0
305,153,413790,SF,408241,True,71.0,3.67,4.0,2.0,1.0,8.0
306,154,413789,LAA,450308,False,86.0,6.0,2.0,3.0,0.0,6.0
307,154,413789,HOU,433584,True,96.0,6.0,3.0,6.0,1.0,3.0
308,155,413818,TEX,407890,False,103.0,5.67,3.0,2.0,2.0,10.0
309,155,413818,SEA,433587,True,111.0,7.0,1.0,12.0,2.0,2.0
310,156,413817,SD,475115,False,115.0,5.67,3.0,9.0,5.0,5.0
311,156,413817,CHC,543294,True,81.0,6.0,2.0,8.0,0.0,3.0
312,157,413816,PHI,421685,False,91.0,6.0,3.0,6.0,2.0,7.0
313,157,413816,WSH,519455,True,101.0,6.33,2.0,3.0,4.0,4.0
314,158,413815,OAK,534910,False,65.0,5.33,0.0,0.0,1.0,3.0
315,158,413815,KC,570649,True,63.0,3.33,5.0,2.0,2.0,4.0
316,159,413814,NYY,547888,False,85.0,7.0,0.0,8.0,0.0,2.0
317,159,413814,TB,543606,True,102.0,6.0,3.0,9.0,2.0,5.0
318,160,413813,MIL,346798,False,101.0,6.0,6.0,4.0,3.0,6.0
319,160,413813,PIT,502046,True,99.0,8.0,1.0,6.0,0.0,4.0
320,161,413812,MIA,502009,False,75.0,5.0,2.0,5.0,1.0,6.0
321,161,413812,NYM,594798,True,101.0,7.0,0.0,8.0,0.0,6.0
322,162,413810,CLE,517593,False,105.0,6.0,2.0,10.0,2.0,6.0
323,162,413810,MIN,461833,True,86.0,6.67,4.0,3.0,1.0,8.0
324,163,413809,CIN,456701,False,92.0,5.67,5.0,0.0,3.0,9.0
325,163,413809,STL,593372,True,86.0,6.0,1.0,4.0,2.0,3.0
326,164,413808,CWS,519242,False,101.0,6.0,2.0,6.0,1.0,4.0
327,164,413808,DET,434671,True,80.0,3.33,9.0,2.0,2.0,9.0
328,165,413807,BAL,501957,False,105.0,5.33,1.0,5.0,2.0,6.0
329,165,413807,BOS,453329,True,102.0,6.0,2.0,7.0,1.0,11.0
330,166,413806,ATL,622072,False,95.0,6.67,3.0,0.0,2.0,9.0
331,166,413806,TOR,285079,True,104.0,7.0,4.0,6.0,4.0,4.0
332,167,413805,AZ,523989,False,115.0,6.67,3.0,7.0,2.0,9.0
333,167,413805,SF,518790,True,112.0,7.67,1.0,6.0,1.0,5.0
334,168,413804,LAA,450351,False,108.0,6.67,2.0,8.0,4.0,3.0
335,168,413804,HOU,572971,True,105.0,6.0,0.0,7.0,3.0,2.0
336,169,413811,COL,543475,False,95.0,6.0,4.0,5.0,5.0,5.0
337,169,413811,LAD,425844,True,103.0,6.67,3.0,3.0,1.0,5.0
338,170,413827,MIA,543408,False,61.0,3.33,7.0,1.0,2.0,5.0
339,170,413827,NYM,518774,True,84.0,6.0,4.0,7.0,0.0,8.0
340,171,413833,TEX,446321,False,61.0,2.33,5.0,0.0,1.0,7.0
341,171,413833,SEA,572020,True,55.0,2.67,7.0,1.0,0.0,10.0
342,172,413832,SD,488768,False,104.0,6.0,0.0,5.0,2.0,5.0
343,172,413832,CHC,452657,True,97.0,5.33,3.0,4.0,2.0,6.0
344,173,413831,PHI,571527,False,98.0,5.0,3.0,4.0,3.0,6.0
345,173,413831,WSH,544931,True,95.0,7.33,1.0,7.0,2.0,5.0
346,174,413829,NYY,501381,False,92.0,5.67,3.0,5.0,1.0,7.0
347,174,413829,TB,542882,True,63.0,3.33,4.0,1.0,2.0,8.0
348,175,413826,COL,572750,False,85.0,5.0,2.0,4.0,1.0,6.0
