,game_pk,home_result,date,away_team,home_team,away_score,home_score,away_starting_pitcher,home_starting_pitcher,away_b1,away_b2,away_b3,away_b4,away_b5,away_b6,away_b7,away_b8,away_b9,home_b1,home_b2,home_b3,home_b4,home_b5,home_b6,home_b7,home_b8,home_b9,G_away_b1,PA_away_b1,AB_away_b1,R_away_b1,H_away_b1,2B_away_b1,3B_away_b1,HR_away_b1,RBI_away_b1,BB_away_b1,IBB_away_b1,SO_away_b1,HBP_away_b1,SH_away_b1,SF_away_b1,GDP_away_b1,SB_away_b1,CS_away_b1,BA_away_b1,OBP_away_b1,SLG_away_b1,OPS_away_b1,G_away_b2,PA_away_b2,AB_away_b2,R_away_b2,H_away_b2,2B_away_b2,3B_away_b2,HR_away_b2,RBI_away_b2,BB_away_b2,IBB_away_b2,SO_away_b2,HBP_away_b2,SH_away_b2,SF_away_b2,GDP_away_b2,SB_away_b2,CS_away_b2,BA_away_b2,OBP_away_b2,SLG_away_b2,OPS_away_b2,G_away_b3,PA_away_b3,AB_away_b3,R_away_b3,H_away_b3,2B_away_b3,3B_away_b3,HR_away_b3,RBI_away_b3,BB_away_b3,IBB_away_b3,SO_away_b3,HBP_away_b3,SH_away_b3,SF_away_b3,GDP_away_b3,SB_away_b3,CS_away_b3,BA_away_b3,OBP_away_b3,SLG_away_b3,OPS_away_b3,G_away_b4,PA_away_b4,AB_away_b4,R_away_b4,H_away_b4,2B_away_b4,3B_away_b4,HR_away_b4,RBI_away_b4,BB_away_b4,IBB_away_b4,SO_away_b4,HBP_away_b4,SH_away_b4,SF_away_b4,GDP_away_b4,SB_away_b4,CS_away_b4,BA_away_b4,OBP_away_b4,SLG_away_b4,OPS_away_b4,G_away_b5,PA_away_b5,AB_away_b5,R_away_b5,H_away_b5,2B_away_b5,3B_away_b5,HR_away_b5,RBI_away_b5,BB_away_b5,IBB_away_b5,SO_away_b5,HBP_away_b5,SH_away_b5,SF_away_b5,GDP_away_b5,SB_away_b5,CS_away_b5,BA_away_b5,OBP_away_b5,SLG_away_b5,OPS_away_b5,G_away_b6,PA_away_b6,AB_away_b6,R_away_b6,H_away_b6,2B_away_b6,3B_away_b6,HR_away_b6,RBI_away_b6,BB_away_b6,IBB_away_b6,SO_away_b6,HBP_away_b6,SH_away_b6,SF_away_b6,GDP_away_b6,SB_away_b6,CS_away_b6,BA_away_b6,OBP_away_b6,SLG_away_b6,OPS_away_b6,G_away_b7,PA_away_b7,AB_away_b7,R_away_b7,H_away_b7,2B_away_b7,3B_away_b7,HR_away_b7,RBI_away_b7,BB_away_b7,IBB_away_b7,SO_away_b7,HBP_away_b7,SH_away_b7,SF_away_b7,GDP_away_b7,SB_away_b7,CS_away_b7,BA_away_b7,OBP_away_b7,SLG_away_b7,OPS_away_b7,G_away_b8,PA_away_b8,AB_away_b8,R_away_b8,H_away_b8,2B_away_b8,3B_away_b8,HR_away_b8,RBI_away_b8,BB_away_b8,IBB_away_b8,SO_away_b8,HBP_away_b8,SH_away_b8,SF_away_b8,GDP_away_b8,SB_away_b8,CS_away_b8,BA_away_b8,OBP_away_b8,SLG_away_b8,OPS_away_b8,G_away_b9,PA_away_b9,AB_away_b9,R_away_b9,H_away_b9,2B_away_b9,3B_away_b9,HR_away_b9,RBI_away_b9,BB_away_b9,IBB_away_b9,SO_away_b9,HBP_away_b9,SH_away_b9,SF_away_b9,GDP_away_b9,SB_away_b9,CS_away_b9,BA_away_b9,OBP_away_b9,SLG_away_b9,OPS_away_b9,G_home_b1,PA_home_b1,AB_home_b1,R_home_b1,H_home_b1,2B_home_b1,3B_home_b1,HR_home_b1,RBI_home_b1,BB_home_b1,IBB_home_b1,SO_home_b1,HBP_home_b1,SH_home_b1,SF_home_b1,GDP_home_b1,SB_home_b1,CS_home_b1,BA_home_b1,OBP_home_b1,SLG_home_b1,OPS_home_b1,G_home_b2,PA_home_b2,AB_home_b2,R_home_b2,H_home_b2,2B_home_b2,3B_home_b2,HR_home_b2,RBI_home_b2,BB_home_b2,IBB_home_b2,SO_home_b2,HBP_home_b2,SH_home_b2,SF_home_b2,GDP_home_b2,SB_home_b2,CS_home_b2,BA_home_b2,OBP_home_b2,SLG_home_b2,OPS_home_b2,G_home_b3,PA_home_b3,AB_home_b3,R_home_b3,H_home_b3,2B_home_b3,3B_home_b3,HR_home_b3,RBI_home_b3,BB_home_b3,IBB_home_b3,SO_home_b3,HBP_home_b3,SH_home_b3,SF_home_b3,GDP_home_b3,SB_home_b3,CS_home_b3,BA_home_b3,OBP_home_b3,SLG_home_b3,OPS_home_b3,G_home_b4,PA_home_b4,AB_home_b4,R_home_b4,H_home_b4,2B_home_b4,3B_home_b4,HR_home_b4,RBI_home_b4,BB_home_b4,IBB_home_b4,SO_home_b4,HBP_home_b4,SH_home_b4,SF_home_b4,GDP_home_b4,SB_home_b4,CS_home_b4,BA_home_b4,OBP_home_b4,SLG_home_b4,OPS_home_b4,G_home_b5,PA_home_b5,AB_home_b5,R_home_b5,H_home_b5,2B_home_b5,3B_home_b5,HR_home_b5,RBI_home_b5,BB_home_b5,IBB_home_b5,SO_home_b5,HBP_home_b5,SH_home_b5,SF_home_b5,GDP_home_b5,SB_home_b5,CS_home_b5,BA_home_b5,OBP_home_b5,SLG_home_b5,OPS_home_b5,G_home_b6,PA_home_b6,AB_home_b6,R_home_b6,H_home_b6,2B_home_b6,3B_home_b6,HR_home_b6,RBI_home_b6,BB_home_b6,IBB_home_b6,SO_home_b6,HBP_home_b6,SH_home_b6,SF_home_b6,GDP_home_b6,SB_home_b6,CS_home_b6,BA_home_b6,OBP_home_b6,SLG_home_b6,OPS_home_b6,G_home_b7,PA_home_b7,AB_home_b7,R_home_b7,H_home_b7,2B_home_b7,3B_home_b7,HR_home_b7,RBI_home_b7,BB_home_b7,IBB_home_b7,SO_home_b7,HBP_home_b7,SH_home_b7,SF_home_b7,GDP_home_b7,SB_home_b7,CS_home_b7,BA_home_b7,OBP_home_b7,SLG_home_b7,OPS_home_b7,G_home_b8,PA_home_b8,AB_home_b8,R_home_b8,H_home_b8,2B_home_b8,3B_home_b8,HR_home_b8,RBI_home_b8,BB_home_b8,IBB_home_b8,SO_home_b8,HBP_home_b8,SH_home_b8,SF_home_b8,GDP_home_b8,SB_home_b8,CS_home_b8,BA_home_b8,OBP_home_b8,SLG_home_b8,OPS_home_b8,G_home_b9,PA_home_b9,AB_home_b9,R_home_b9,H_home_b9,2B_home_b9,3B_home_b9,HR_home_b9,RBI_home_b9,BB_home_b9,IBB_home_b9,SO_home_b9,HBP_home_b9,SH_home_b9,SF_home_b9,GDP_home_b9,SB_home_b9,CS_home_b9,BA_home_b9,OBP_home_b9,SLG_home_b9,OPS_home_b9
0,718782,L,2023-03-30,BAL,BOS,10,9,502043,446372,656775,668939,623993,663624,683002,602104,669720,624428,622761,657077,646240,457759,807799,594807,671213,624414,624512,571771,1.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.5,0.25,0.75,1.0,6.0,5.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,2.6,1.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.5,0.833,1.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,5.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.25,1.85,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,1.0,1.6,1.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.667,0.75,0.667,1.417,1.0,5.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.8,1.2,1.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,1.1,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,1.1,1.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.65,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.75,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,718781,W,2023-03-30,SF,NYY,0,5,657277,543037,664774,624424,527038,592626,573262,642731,543063,666165,547379,518934,592450,519203,519317,518626,650402,665828,624431,683011,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.25,1.75,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.5,1.333,1.833,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333
2,718767,W,2023-03-30,CLE,SEA,0,3,669456,622491,680757,642708,608070,605137,647304,665926,686823,572287,664702,677594,543939,664034,606192,663728,553993,672284,600303,641487,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,4.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.75,2.5,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.333,0.667,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.5,1.167
3,718768,L,2023-03-30,CWS,HOU,3,2,656302,664285,641313,673357,683734,650391,660162,643217,518735,462101,663853,665161,608324,670541,547989,663656,673237,676694,455117,643289,1.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.75,1.35,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.9,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.25,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,1.333,1.833,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,718770,W,2023-03-30,AZ,LAD,2,8,668678,628711,641786,606466,666971,572233,446334,605113,682998,672515,664983,605141,518692,669257,571970,502110,444482,678246,681546,500743,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.333,0.833,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.667,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,1.1,1.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.6,1.0,1.6,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.75,1.667,2.417,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,1.25
5,718772,L,2023-03-30,TOR,STL,10,9,666201,571945,543807,666182,665489,662139,672386,474832,656305,593160,595281,680977,663457,502671,571448,575929,641933,669357,691023,669242,1.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.833,0.833,1.667,1.0,6.0,6.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.833,1.5,1.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.167,0.4,0.567,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,1.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.6,1.2,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,1.0,6.0,6.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.75,1.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.75,1.35,1.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.6,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,1.0,1.4,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.6,0.333,0.933,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8
