game_pk,batter,ab,bb,hbp,single,double,triple,hr,sf
718368,630105,4,0,0,1,0,0,0,0
718368,443558,4,0,0,0,0,1,0,0
718368,572761,4,0,0,1,1,0,0,0
718368,543592,4,0,0,0,0,0,1,0
718368,663757,2,0,1,0,0,0,0,0
718370,657077,4,1,0,1,0,0,1,0
718370,457759,4,1,0,0,0,0,0,0
718370,608701,4,1,0,0,0,0,0,0
718370,646240,3,1,0,0,0,0,0,0
718370,807799,3,1,0,0,1,0,0,0
718370,624414,3,1,0,1,1,0,0,0
718370,657136,4,0,0,1,0,0,1,0
718370,680776,4,0,0,0,1,0,0,0
718370,665839,4,0,0,0,1,0,0,0
718343,605141,5,0,0,1,1,0,1,0
718343,518692,5,0,0,2,1,0,0,0
718343,669257,5,0,0,1,0,0,1,0
718343,571970,4,1,0,1,0,0,0,0
718343,518792,4,1,0,0,1,0,1,0
718343,681546,3,2,0,0,0,0,0,0
718343,678246,4,1,0,0,0,0,0,0
718343,444482,4,1,0,1,0,0,1,0
718343,683737,4,1,0,2,0,0,0,0
718345,665487,5,0,0,3,0,0,0,0
718345,592518,4,1,0,1,0,0,0,0
718345,665742,4,1,0,1,1,0,0,0
718345,593428,5,0,0,1,0,0,0,0
718345,572761,3,1,0,1,0,0,0,0
718345,630105,5,0,0,2,0,0,0,0
718345,673490,4,0,0,0,1,0,1,0
718345,663757,4,0,0,1,2,0,0,0
718345,664954,3,1,0,1,0,0,0,0
718349,669743,4,0,0,0,0,0,0,0
718349,671277,4,0,0,1,1,0,0,0
718349,600869,4,0,0,0,0,0,0,0
718349,608841,4,0,0,0,0,0,0,0
718349,660688,4,0,0,0,0,0,0,0
718349,657041,3,0,0,0,0,0,1,0
718349,642086,3,0,0,2,1,0,0,0
718349,645302,3,0,0,0,0,0,0,0
718349,682928,3,0,0,0,0,0,0,0
718350,643289,5,0,0,2,1,0,0,0
718350,608324,5,0,0,1,0,0,0,0
718350,670541,2,1,1,0,0,0,0,0
718350,547989,4,0,0,1,0,0,0,0
718350,663656,3,0,0,0,0,0,0,0
718350,665161,4,0,0,2,0,0,0,0
718350,667452,4,0,0,1,0,0,0,0
718350,676694,3,1,0,1,0,0,0,0
718350,455117,4,0,0,1,0,0,0,0
718351,683011,4,0,0,1,0,0,0,0
718351,519203,3,1,0,0,0,0,0,0
718351,650402,4,0,0,1,0,0,0,0
718351,518934,4,0,0,2,0,0,0,0
718351,641432,3,0,0,0,0,0,0,0
718351,672724,3,0,0,1,0,0,0,0
718351,643396,3,0,0,0,0,0,0,0
718351,665828,3,0,0,0,0,0,0,0
718351,624431,3,0,0,0,0,0,1,0
718352,607043,5,0,0,0,0,1,0,0
718352,516782,4,1,0,1,0,0,0,0
718352,596019,3,1,1,1,0,0,0,0
718352,624413,4,0,1,0,0,0,1,0
718352,643446,4,0,1,1,0,0,0,0
718352,596129,3,1,0,1,0,0,0,0
718352,683146,5,0,0,1,0,0,1,0
718352,641645,2,0,0,0,0,0,0,0
718352,621512,2,0,0,0,0,0,0,0
718353,657077,5,0,0,0,1,0,1,0
718353,807799,4,0,0,1,1,0,0,0
718353,457759,4,0,0,1,0,0,0,0
718353,646240,3,1,0,1,0,0,0,0
718353,680776,4,0,0,1,0,0,1,0
718353,571771,4,0,0,1,0,0,0,0
718353,671213,3,1,0,0,0,0,0,0
718353,665839,4,0,0,1,0,0,1,0
718353,624512,4,0,0,2,0,0,0,0
718361,607043,4,0,0,1,0,0,0,0
718361,516782,4,0,0,1,0,0,0,0
718361,596019,3,1,0,0,0,0,0,0
718361,624413,4,0,0,0,0,0,0,0
718361,643446,4,0,0,1,0,0,1,0
718361,596129,3,1,0,0,1,0,0,0
718361,592192,3,1,0,1,0,0,0,0
718361,683146,4,0,0,0,1,0,0,0
718361,682626,4,0,0,1,1,0,0,0
718331,605141,4,0,0,3,0,0,0,0
718331,518692,5,0,0,0,1,0,1,0
718331,669257,5,0,0,2,0,0,0,0
718331,571970,3,1,0,1,0,0,0,1
718331,621035,4,1,0,0,2,0,0,0
718331,681546,4,1,0,1,0,0,0,0
718331,678246,5,0,0,1,3,0,0,0
718331,500743,5,0,0,2,0,0,0,0
718331,605131,4,1,0,0,0,0,0,0
718332,665923,4,0,0,0,1,0,0,0
718332,676116,4,0,0,0,0,0,0,0
718332,667670,4,0,0,0,0,0,0,0
718332,657656,4,0,0,0,0,0,0,0
718332,607054,4,0,0,1,0,0,0,0
718332,669127,2,1,0,0,0,0,0,0
718332,668843,2,0,0,0,0,0,0,0
718332,643393,2,1,0,1,0,0,0,0
718332,669397,2,0,0,0,0,0,0,0
718334,595777,4,0,0,1,0,0,0,0
718334,592178,2,1,1,1,0,0,0,0
718334,641857,3,1,0,0,0,0,0,0
718334,543068,3,1,0,0,1,0,0,0
718334,553869,4,0,0,1,0,0,1,0
718334,545341,4,0,0,2,0,0,0,0
718334,605612,4,0,0,0,1,0,0,0
718334,686668,3,0,0,0,0,0,0,0
718334,678662,3,0,0,0,0,0,1,0
718335,665487,5,0,0,0,0,0,0,0
718335,592518,5,0,0,1,0,0,0,0
718335,665742,5,0,0,0,2,0,0,0
718335,443558,4,0,0,1,0,0,0,0
718335,572761,3,0,0,0,0,0,0,0
718335,630105,4,0,0,1,0,0,0,0
718335,673490,2,2,0,1,0,0,0,0
718335,543592,3,0,0,0,0,0,0,0
718335,640492,2,0,0,0,0,0,0,0
718336,677951,5,0,0,0,0,0,1,0
718336,686469,5,0,0,0,1,0,0,0
718336,521692,3,1,0,0,0,0,2,0
718336,669004,4,0,0,0,0,0,1,0
718336,658668,4,0,0,0,0,0,0,0
718336,668472,2,1,1,0,0,0,0,0
718336,686681,3,1,0,0,0,0,0,0
718336,672580,4,0,0,2,0,0,0,0
718336,664728,4,0,0,0,0,0,0,0
718337,643289,4,0,0,0,0,0,0,0
718337,608324,4,0,0,0,0,0,0,0
718337,670541,4,0,0,0,1,0,0,0
718337,547989,3,0,0,0,0,0,0,0
718337,663656,3,0,0,0,0,0,0,0
718337,665161,3,0,0,0,0,0,0,0
718337,667452,3,0,0,0,0,0,0,0
718337,673237,3,0,0,1,1,0,0,0
718337,676694,3,0,0,0,0,0,0,0
718338,669242,4,0,0,1,0,0,0,0
718338,502671,4,0,0,0,1,0,0,0
718338,575929,3,1,0,0,0,0,0,0
718338,571448,3,1,0,0,0,0,0,0
718338,666185,3,0,0,0,0,0,0,0
718338,641933,4,0,0,1,0,0,0,0
718338,657557,3,0,0,1,0,0,0,0
718338,668800,3,0,0,0,0,0,0,0
718338,663457,2,1,0,0,0,0,0,0
718339,683011,4,0,0,1,0,0,1,0
718339,650402,4,0,0,0,1,0,0,0
718339,519203,4,0,0,2,0,0,0,0
718339,518934,4,0,0,1,0,0,0,0
718339,664056,4,0,0,1,0,0,0,0
718339,641432,4,0,0,0,0,0,1,0
718339,665828,3,0,0,1,0,0,0,0
718339,624431,2,1,0,0,0,0,0,0
718339,543305,3,0,0,0,0,0,0,0
718340,641313,4,1,0,0,0,0,0,0
718340,643217,5,0,0,1,0,0,0,0
718340,683734,3,1,0,1,0,0,0,0
718340,650391,4,0,0,0,0,0,1,0
718340,673357,3,0,0,1,0,0,0,0
718340,657757,3,0,0,1,0,0,0,0
718340,518735,2,2,0,0,0,0,0,0
718340,669394,3,0,0,0,0,0,0,0
718340,462101,3,0,0,0,0,0,0,0
718341,657077,4,0,1,0,2,0,0,0
718341,457759,5,0,0,1,1,0,0,0
718341,608701,3,0,0,2,0,0,0,0
718341,646240,4,0,0,0,0,0,0,0
718341,571771,4,0,0,0,0,0,0,0
718341,807799,3,1,0,1,0,0,1,0
718341,624414,4,0,0,0,0,0,1,0
718341,657136,4,0,0,1,1,0,2,0
718341,606132,4,0,0,1,0,0,0,0
718342,543760,3,1,0,1,1,0,0,0
718342,608671,3,0,0,1,0,0,0,0
718342,663993,4,0,0,1,0,0,0,0
718342,666969,3,1,0,0,0,0,0,0
718342,673962,4,0,0,0,0,0,0,0
718342,641680,4,0,0,1,0,0,0,0
718342,677649,4,0,0,1,1,0,1,0
718342,543257,4,0,0,1,0,0,0,0
718342,669352,3,0,0,1,0,0,0,0
718344,669743,4,0,0,0,1,0,0,0
718344,671277,4,0,0,1,0,0,0,0
718344,660688,4,0,0,0,0,0,0,0
718344,608841,4,0,0,0,0,0,0,0
718344,600869,4,0,0,0,1,0,0,0
718344,642086,4,0,0,1,0,0,0,0
718344,657041,3,0,0,0,0,0,0,0
718344,682928,3,0,0,3,0,0,0,0
718344,645302,2,0,0,2,0,0,0,0
718346,665862,4,0,0,0,0,0,0,0
718346,624585,4,0,0,0,0,0,0,0
718346,493329,4,0,0,0,1,0,0,0
718346,650333,3,0,0,1,0,0,0,0
718346,650559,4,0,0,1,0,0,0,0
718346,660821,3,0,0,0,0,0,0,0
718346,516416,2,0,0,0,0,0,0,0
718346,607732,3,0,0,0,0,0,0,0
718346,542932,2,1,0,1,0,0,0,0
718347,650490,1,3,0,0,0,0,0,0
718347,677551,3,1,0,1,0,0,0,0
718347,668227,4,0,0,0,1,0,0,0
718347,664040,4,0,0,0,0,0,0,0
718347,623912,3,1,0,1,0,0,1,0
718347,670623,3,1,0,0,0,0,0,0
718347,542194,4,0,0,0,0,0,0,0
718347,622534,2,1,0,1,0,0,0,0
718347,642350,3,0,0,1,0,0,0,0
718314,677951,4,0,0,0,0,1,0,0
718314,686469,4,0,0,0,2,0,1,0
718314,521692,4,0,0,0,0,0,0,0
718314,669004,4,0,0,1,0,0,0,0
718314,658668,3,0,0,0,0,0,0,0
718314,668472,4,0,0,2,1,0,0,0
718314,686681,3,0,0,2,0,0,0,0
718314,672580,3,0,0,1,0,0,0,1
718314,664728,3,0,0,1,1,0,0,0
718315,453568,4,1,0,0,0,0,1,0
718315,595777,5,0,0,0,1,0,0,0
718315,592178,4,0,0,0,0,0,1,0
718315,543068,2,2,0,0,1,0,0,0
718315,553869,4,0,0,2,0,0,0,0
718315,545341,2,2,0,1,0,0,0,0
718315,641857,4,0,0,0,0,0,0,0
718315,676701,4,0,0,1,1,0,0,0
718315,678662,4,0,0,1,0,0,0,0
718319,665923,3,0,0,1,1,0,0,0
718319,643393,4,0,0,0,1,0,0,0
718319,667670,3,1,0,0,0,0,0,0
718319,657656,4,0,0,1,0,0,0,0
718319,668709,4,0,0,0,0,0,0,0
718319,669127,4,0,0,0,0,0,0,0
718319,607054,4,0,0,1,0,0,0,0
718319,676116,1,1,0,0,0,0,0,0
718319,669397,3,0,0,0,1,0,0,0
718320,663457,4,0,0,0,0,0,0,0
718320,502671,3,0,1,0,0,0,0,0
718320,669357,4,0,0,1,0,0,1,0
718320,571448,3,1,0,1,1,0,0,0
718320,575929,4,0,0,1,1,0,0,0
718320,676475,3,0,0,0,0,0,0,0
718320,666185,4,0,0,0,0,0,1,0
718320,680977,4,0,0,0,0,0,0,0
718320,669242,4,0,0,0,0,0,0,0
718321,665862,3,1,0,1,0,0,0,0
718321,624585,5,0,0,0,0,0,0,0
718321,493329,5,0,0,1,1,0,0,0
718321,650333,3,0,0,0,1,0,0,0
718321,660821,4,0,0,2,0,0,1,0
718321,516416,3,0,0,0,1,0,0,0
718321,641658,4,0,0,1,0,0,0,0
718321,663743,4,0,0,2,0,0,0,0
718321,542932,3,1,0,0,0,0,0,0
718322,641313,4,1,0,3,0,0,0,0
718322,643217,4,0,0,1,0,0,0,0
718322,683734,3,1,0,1,0,0,0,0
718322,650391,4,0,0,2,0,0,0,0
718322,673357,4,0,0,0,0,0,1,0
718322,657757,4,0,0,1,0,0,0,0
718322,518735,4,0,0,3,0,0,0,0
718322,669394,2,0,0,0,0,0,0,0
718322,462101,3,1,0,0,0,0,0,0
718323,657077,4,1,0,1,0,0,0,0
718323,807799,5,0,0,1,1,0,0,0
718323,457759,4,1,0,1,1,0,0,0
718323,646240,5,0,0,1,0,0,0,0
718323,680776,2,2,1,0,1,0,0,0
718323,671213,5,0,0,3,0,0,0,0
718323,665839,5,0,0,2,0,0,0,0
718323,571771,5,0,0,2,0,0,0,0
718323,657136,5,0,0,0,1,0,0,0
718324,683011,4,0,0,0,0,0,0,0
718324,650402,4,0,0,0,0,0,0,0
718324,519203,4,0,0,2,0,0,0,0
718324,518934,4,0,0,1,0,0,0,0
718324,641432,3,1,0,1,0,0,1,0
718324,664056,3,0,0,0,0,0,0,0
718324,641343,3,1,0,0,0,0,1,0
718324,643396,3,0,0,1,0,0,0,0
718324,543309,3,0,0,0,0,0,0,0
718325,543760,4,1,0,1,0,0,0,0
718325,608671,4,0,0,0,1,0,0,0
718325,663993,4,1,0,1,0,0,0,0
718325,666969,4,0,0,0,0,0,0,1
718325,673962,5,0,0,1,0,0,2,0
718325,641680,5,0,0,0,0,0,1,0
718325,677649,4,0,0,1,0,0,0,0
718325,665750,3,1,0,2,0,0,1,0
718325,506702,4,0,0,0,1,0,0,0
718326,643289,4,0,0,1,0,0,0,0
718326,608324,4,0,0,0,0,0,1,0
718326,670541,4,0,0,1,0,0,0,0
718326,547989,3,1,0,1,0,0,0,0
718326,663656,4,0,0,0,0,0,0,0
718326,665161,4,0,0,0,0,0,0,0
718326,676694,4,0,0,0,0,0,0,0
718326,682073,2,1,0,0,0,0,0,0
718326,455117,2,1,0,1,0,0,0,0
718327,605141,4,1,0,1,0,0,0,0
718327,518692,3,0,0,0,1,0,0,1
718327,669257,4,1,0,0,0,0,0,0
718327,571970,5,0,0,0,0,0,1,0
718327,518792,3,0,0,0,0,0,0,0
718327,681546,4,0,0,0,2,0,0,0
718327,678246,4,0,0,0,0,0,1,0
718327,444482,3,0,0,2,0,0,0,0
718327,621035,3,0,1,1,0,1,0,0
718328,650490,5,0,0,2,0,0,0,0
718328,677551,5,0,0,1,0,0,1,0
718328,623912,4,0,0,1,0,0,0,0
718328,664040,4,0,0,0,1,0,0,0
718328,670764,3,1,0,0,0,0,0,0
718328,666139,4,0,0,0,0,0,1,0
718328,642350,3,1,0,1,0,0,0,0
718328,670042,4,0,0,0,1,0,0,0
718328,642336,4,0,0,0,1,0,0,0
718329,656716,2,2,0,1,0,0,0,0
718329,682985,4,0,0,2,0,0,0,0
718329,595879,4,0,0,0,0,0,0,0
718329,665155,3,0,0,0,0,0,0,1
718329,679529,4,0,0,1,1,0,0,0
718329,668731,4,0,0,1,0,0,0,0
718329,663837,4,0,0,0,0,0,1,0
718329,606992,4,0,0,0,1,0,1,0
718329,628451,4,0,0,3,0,0,0,0
718330,663757,5,0,0,3,0,0,0,0
718330,665487,4,1,0,0,0,0,0,0
718330,665742,2,3,0,0,1,0,0,0
718330,593428,5,0,0,0,0,0,0,0
718330,572761,4,0,0,1,0,0,0,0
718330,630105,3,1,0,2,0,0,0,0
718330,673490,3,1,0,0,0,0,0,0
718330,596059,3,1,0,1,0,0,0,0
718330,664954,4,0,0,0,1,0,1,0
718333,669743,4,0,0,0,0,0,0,0
718333,671277,2,2,0,0,0,0,0,0
718333,660688,4,0,0,0,0,0,0,0
718333,608841,4,0,0,2,0,0,0,0
718333,600869,4,0,0,1,0,0,0,0
718333,642086,3,0,0,0,0,0,0,0
718333,657041,3,0,0,1,0,1,0,0
718333,682928,3,0,0,1,0,0,0,0
718333,645302,2,1,0,2,0,0,0,0
718348,663837,4,0,0,1,0,0,0,0
718348,595879,3,0,1,1,0,0,1,0
718348,682985,4,0,0,1,0,0,0,0
718348,606992,4,0,0,1,0,0,1,0
718348,679529,4,0,0,0,0,0,0,0
718348,570731,2,0,0,0,1,0,0,0
718348,628451,2,0,0,0,0,0,0,0
718348,668670,3,0,0,0,0,0,0,0
718348,670097,2,0,0,0,0,0,0,0
718304,665923,4,0,0,0,0,1,0,0
718304,643393,4,0,0,0,0,0,0,0
718304,667670,4,0,0,1,0,0,0,0
718304,657656,4,0,0,2,0,0,0,0
718304,668709,4,0,0,1,0,0,1,0
718304,542583,3,0,0,1,0,0,0,0
718304,542208,4,0,0,1,0,0,0,0
718304,607054,4,0,0,0,0,0,0,0
718304,669397,2,1,0,0,0,0,0,0
718308,542932,5,0,0,3,0,0,0,0
718308,624585,5,0,0,1,1,0,1,0
718308,650333,4,0,0,1,0,0,0,0
718308,493329,4,0,0,0,0,0,0,0
718308,516416,3,0,0,1,0,0,0,0
718308,641658,3,0,0,0,0,0,0,0
718308,663743,4,0,0,1,0,0,0,0
718308,650559,4,0,0,1,0,0,0,0
718308,680814,2,2,0,0,0,0,0,0
718309,650490,4,0,0,0,1,0,1,0
718309,677551,3,1,0,0,0,0,0,0
718309,668227,3,1,0,0,0,0,1,0
718309,666139,2,1,0,0,0,0,0,0
718309,670623,3,0,0,0,1,0,0,0
718309,670764,3,0,0,0,0,0,1,0
718309,670042,3,0,0,0,0,0,0,0
718309,542194,3,0,0,0,0,0,0,0
718309,622534,2,1,0,0,0,0,0,0
718310,643217,4,0,0,1,0,0,0,0
718310,683734,3,1,0,0,0,0,0,0
718310,650391,5,0,0,2,0,0,1,0
718310,657757,3,0,0,0,0,0,0,0
718310,673357,4,0,0,0,1,0,0,0
718310,593643,5,0,0,0,1,0,0,0
718310,462101,4,1,0,1,0,0,0,0
718310,672820,4,0,0,0,0,0,0,0
718310,664874,2,1,0,0,0,0,0,0
718311,663457,5,0,0,4,0,0,0,0
718311,502671,5,0,0,1,1,0,0,0
718311,669357,3,0,0,0,0,0,0,0
718311,571448,4,1,0,0,0,0,0,0
718311,575929,4,1,0,0,2,0,0,0
718311,641933,4,0,0,0,0,0,0,0
718311,680977,4,0,0,0,0,0,0,0
718311,666185,2,2,0,0,0,0,0,0
718311,669242,4,0,0,1,0,0,1,0
718312,677951,5,1,0,2,1,0,0,0
718312,686469,5,0,0,1,0,0,0,0
718312,521692,4,0,0,0,0,0,1,0
718312,669004,5,0,0,1,2,0,0,0
718312,668472,5,0,0,0,0,0,0,0
718312,672580,5,0,0,1,1,0,0,0
718312,686681,3,2,0,0,1,0,0,0
718312,664728,4,0,0,1,0,0,1,0
718312,666023,4,1,0,1,0,1,1,0
718313,453568,5,0,0,2,0,0,0,0
718313,595777,4,1,0,0,0,0,0,0
718313,592178,3,1,0,1,1,0,0,0
718313,543068,4,0,0,1,0,0,0,0
718313,519058,4,0,0,1,1,0,0,0
718313,676701,3,0,0,1,0,0,0,0
718313,678662,3,0,1,0,1,0,0,0
718313,686668,3,1,0,1,0,0,0,0
718313,661531,2,0,0,0,0,0,0,0
718316,606132,4,1,0,0,1,0,0,0
718316,807799,5,0,0,2,0,0,1,0
718316,457759,5,0,0,3,0,0,0,0
718316,646240,5,0,0,1,1,0,1,0
718316,680776,5,0,0,3,0,0,0,0
718316,671213,5,0,0,1,0,0,0,0
718316,665839,3,1,0,0,0,0,0,0
718316,571771,4,0,0,0,0,0,0,0
718316,624512,4,0,0,2,0,0,0,0
718317,669743,4,0,0,0,0,0,1,0
718317,671277,3,0,0,0,0,0,0,0
718317,600869,3,0,0,0,0,0,0,0
718317,608841,3,0,0,1,0,0,0,0
718317,642086,3,0,0,2,0,0,0,0
718317,657041,3,0,0,0,0,0,1,0
718317,682928,3,0,0,1,0,0,0,0
718317,656448,3,0,0,0,0,0,0,0
718317,656180,3,0,0,0,0,0,0,0
718318,656716,3,1,0,0,0,0,0,0
718318,682985,4,0,0,1,0,0,1,0
718318,595879,3,0,1,0,0,0,1,0
718318,665155,4,0,0,0,0,0,0,0
718318,679529,2,0,1,0,0,0,0,0
718318,606992,3,0,0,1,0,0,0,0
718318,663837,3,0,0,0,0,0,0,0
718318,628451,3,0,0,0,1,0,0,0
718318,668670,3,0,0,0,0,0,0,0
718292,669242,4,0,0,0,0,0,0,0
718292,502671,5,0,0,1,2,0,0,0
718292,575929,5,0,0,0,0,0,0,0
718292,571448,5,0,0,2,0,0,0,0
718292,666185,5,0,0,1,0,0,0,0
718292,660766,4,0,0,1,0,0,0,0
718292,657557,4,0,0,2,0,0,0,0
718292,663457,4,0,0,1,1,0,0,0
718292,668800,3,0,0,0,0,0,1,0
718293,664774,2,2,0,0,0,0,0,0
718293,642731,4,0,0,1,0,0,0,0
718293,605204,3,1,0,0,0,0,1,0
718293,592626,3,0,0,1,0,0,0,0
718293,571745,4,0,0,0,0,0,0,0
718293,624424,3,1,0,0,0,0,0,0
718293,663698,4,0,0,0,0,0,0,0
718293,689172,3,1,0,1,0,0,0,0
718293,670276,2,1,0,0,0,0,0,0
718294,687263,4,1,0,0,0,0,0,0
718294,545361,4,0,0,2,0,0,0,0
718294,660271,5,0,0,0,0,0,0,0
718294,543685,4,0,0,2,0,0,0,0
718294,592669,4,0,0,1,0,0,0,0
718294,621493,4,0,0,0,0,0,0,0
718294,592273,4,0,0,1,0,0,0,0
718294,642136,2,0,0,0,0,0,0,0
718294,650859,4,0,0,1,0,0,0,0
718295,665487,5,0,0,0,0,0,2,0
718295,592518,3,2,0,2,0,0,0,0
718295,665742,4,1,0,1,0,0,0,0
718295,593428,3,2,0,0,0,0,0,0
718295,443558,3,0,0,0,0,0,0,0
718295,630105,2,1,0,1,0,0,0,0
718295,673490,2,2,0,1,0,0,0,0
718295,543592,4,0,0,1,0,0,0,0
718295,663757,2,2,0,0,0,0,0,0
718296,668942,4,0,0,0,0,0,0,0
718296,606466,2,1,0,0,0,0,0,1
718296,682998,3,1,0,0,0,0,1,0
718296,572233,4,0,0,1,1,0,0,0
718296,656976,4,0,0,1,0,0,0,0
718296,666150,4,0,0,1,0,0,0,0
718296,672515,4,0,0,2,0,0,0,0
718296,677950,3,0,0,0,0,0,0,0
718296,672695,2,1,0,0,0,0,0,0
718297,677594,4,0,0,0,0,0,0,0
718297,664034,3,1,0,1,0,0,0,0
718297,672284,4,0,0,1,0,0,0,0
718297,553993,4,0,0,1,0,0,0,0
718297,663728,4,0,0,1,0,0,0,0
718297,606192,4,0,0,2,0,0,0,0
718297,641487,4,0,0,1,0,0,0,0
718297,666211,3,1,0,0,0,0,0,0
718297,543939,3,0,0,0,1,0,0,0
718298,660670,4,1,0,1,0,0,0,0
718298,621566,4,1,0,1,0,0,0,0
718298,663586,4,0,0,2,0,0,0,0
718298,669221,4,0,0,1,0,0,1,0
718298,592696,4,0,0,2,0,0,0,0
718298,645277,4,0,0,2,0,0,0,0
718298,542303,3,1,0,0,0,0,0,0
718298,656541,4,0,0,0,1,0,0,0
718298,669699,4,0,0,0,0,0,0,0
718299,669004,5,0,0,1,0,0,0,0
718299,658668,4,1,0,1,0,0,0,0
718299,686469,3,1,0,1,0,0,0,1
718299,521692,5,0,0,1,0,0,0,0
718299,668472,4,1,0,1,0,0,1,0
718299,622110,3,1,0,1,0,0,0,1
718299,641531,2,2,0,0,1,1,0,0
718299,598265,4,0,0,0,0,0,0,0
718299,672580,3,0,0,1,0,0,0,1
718300,650490,4,0,0,0,0,0,1,0
718300,677551,3,0,0,0,2,0,0,0
718300,668227,2,0,2,0,0,0,1,0
718300,666139,4,0,0,0,1,0,0,0
718300,623912,4,0,0,0,0,0,0,0
718300,670623,3,1,0,0,0,0,0,0
718300,670764,4,0,0,1,0,0,0,0
718300,642336,3,0,0,0,1,0,0,0
718300,642350,1,1,0,0,0,0,0,1
718301,656941,5,0,0,0,0,0,0,0
718301,607208,5,0,0,1,0,0,0,0
718301,547180,4,0,0,1,0,0,0,0
718301,592206,4,0,0,1,1,0,0,0
718301,592663,4,0,0,0,0,1,0,0
718301,664761,3,1,0,1,0,0,0,0
718301,543281,3,0,0,1,0,0,0,0
718301,624641,3,0,1,1,0,0,0,0
718301,656495,3,0,0,0,0,0,0,0
718302,607043,3,1,0,0,1,0,1,0
718302,516782,4,0,0,0,0,0,0,0
718302,596019,4,0,0,1,0,0,0,0
718302,624413,3,0,0,0,0,0,0,0
718302,643446,3,0,0,0,0,0,0,0
718302,683146,2,1,0,0,1,0,0,0
718302,502054,3,0,0,0,0,0,0,0
718302,596129,3,0,0,1,0,0,0,0
718302,621512,3,0,0,0,0,0,0,0
718303,663538,4,0,0,1,1,0,0,0
718303,621020,4,0,0,1,0,0,0,0
718303,664023,3,1,0,0,0,0,1,0
718303,673548,4,0,0,1,0,0,0,0
718303,641355,4,0,0,0,1,0,0,0
718303,641820,3,0,0,1,0,0,0,0
718303,670223,4,0,0,1,0,0,0,0
718303,621550,4,0,0,0,0,0,0,0
718303,665804,2,0,1,0,0,0,0,0
718305,663697,4,0,0,0,0,0,1,0
718305,670770,4,0,0,1,1,0,0,0
718305,668715,4,0,0,1,0,0,0,0
718305,663886,4,0,0,1,0,0,0,0
718305,641584,3,1,0,1,0,0,0,0
718305,592656,4,0,0,0,0,0,0,0
718305,669222,4,0,0,1,0,0,0,0
718305,621028,3,0,0,1,0,0,0,0
718305,571912,3,0,0,0,0,0,0,0
718306,680757,3,1,0,0,0,0,0,0
718306,642708,4,0,0,0,0,0,0,0
718306,608070,4,0,0,1,0,0,0,0
718306,647304,4,0,0,0,1,0,0,0
718306,605137,3,0,0,0,0,0,0,0
718306,660757,3,0,0,1,0,0,0,0
718306,665926,3,0,0,0,0,0,0,0
718306,572287,3,0,0,0,0,0,0,0
718306,664702,2,1,0,0,0,0,0,0
718307,678225,3,1,0,0,0,0,0,0
718307,668804,4,0,0,0,1,0,0,0
718307,467793,3,1,0,0,0,0,0,0
718307,669261,4,0,0,0,0,0,0,0
718307,609280,4,0,0,0,0,0,0,0
718307,666801,2,1,0,1,0,0,0,0
718307,672779,2,1,0,1,0,0,0,0
718307,664029,3,0,0,0,0,0,0,0
718307,595978,2,0,0,1,0,0,0,0
718274,677594,5,0,0,1,0,0,0,0
718274,664034,5,0,0,3,0,0,0,0
718274,672284,4,0,1,1,0,0,0,0
718274,553993,3,2,0,0,0,0,0,0
718274,663728,4,0,0,2,0,0,0,0
718274,606192,4,0,0,1,0,0,0,0
718274,641487,3,1,0,0,1,0,0,0
718274,608596,3,0,0,1,1,0,0,0
718274,543939,2,0,0,0,0,0,0,0
718275,687263,3,1,0,0,0,0,0,0
718275,545361,4,0,0,1,0,0,0,0
718275,660271,4,0,0,0,0,0,0,0
718275,621493,4,0,0,1,0,0,0,0
718275,592273,3,1,0,0,1,0,1,0
718275,571875,4,0,0,0,0,0,0,0
718275,570482,4,0,0,2,0,0,0,0
718275,595453,3,0,0,0,0,0,0,0
718275,650859,3,0,0,0,0,0,0,0
718279,665487,4,0,0,2,1,0,0,0
718279,592518,4,0,0,0,0,0,0,0
718279,665742,4,0,0,0,0,0,0,0
718279,593428,4,0,0,1,0,0,0,0
718279,572761,4,0,0,0,0,0,0,0
718279,630105,1,3,0,0,0,0,0,0
718279,673490,4,0,0,0,0,0,0,0
718279,663757,4,0,0,0,0,0,0,0
718279,664954,3,0,0,0,1,0,0,0
718280,677951,6,0,0,0,0,0,1,0
718280,658668,4,1,0,0,0,0,0,0
718280,686469,3,2,0,0,0,0,0,0
718280,521692,3,1,1,2,0,0,0,0
718280,672580,4,1,0,0,1,0,0,0
718280,686681,2,2,1,1,0,0,0,0
718280,641531,3,1,0,0,0,0,0,0
718280,666023,4,1,0,0,0,0,1,0
718280,598265,3,0,0,0,1,0,0,0
718281,663697,3,1,0,2,1,0,0,0
718281,670770,4,0,0,0,0,1,1,0
718281,668715,4,0,0,1,0,0,0,0
718281,663886,3,1,0,0,0,0,0,0
718281,592656,3,0,0,0,0,0,0,0
718281,669222,4,0,0,0,0,0,0,0
718281,571976,4,0,0,0,0,0,0,0
718281,676480,3,0,0,0,1,0,0,0
718281,592200,3,0,0,1,0,0,0,0
718282,606466,5,0,0,1,0,0,0,0
718282,656896,4,0,0,1,0,0,1,0
718282,666971,5,0,0,3,0,0,1,0
718282,572233,5,0,0,3,0,0,0,0
718282,446334,2,1,0,0,0,0,0,0
718282,666150,3,0,0,2,0,0,0,0
718282,605113,3,0,0,0,0,0,0,0
718282,672515,4,0,0,1,0,0,0,0
